year,month,day,hour,ausleihen,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,ausleihe1woche,ausleihe1stunde,ausleihe2stunde,ausleihe2woche,ausleihe3woche,rueckgabe1stunde,abweichung,ausleihpredict
2015,8,18,21,19,0.7368421052631579,0,1,1,23,0.0,90,16,1,2015-08-18 21:00:00,16,30,39,12,22,29,18.75,17.063292
2015,8,19,6,8,0.75,0,2,1,24,0.0,89,11,1,2015-08-19 06:00:00,13,1,1,2,7,2,14.285714285714285,7.1741505
2015,8,19,7,12,1.0,0,2,1,25,0.0,84,12,1,2015-08-19 07:00:00,15,8,1,13,12,21,7.6923076923076925,15.110113
2015,8,19,8,19,0.8421052631578947,0,2,1,26,0.4,79,14,3,2015-08-19 08:00:00,22,12,8,34,25,25,24.0,25.565832
2015,8,19,9,23,0.7391304347826086,0,2,1,27,0.5,74,15,3,2015-08-19 09:00:00,22,19,12,19,14,31,21.052631578947366,17.248808
2015,8,19,11,6,0.6666666666666666,0,2,1,28,0.5,69,19,3,2015-08-19 11:00:00,7,7,23,11,11,10,45.45454545454545,8.290096
2015,8,19,12,14,0.5,0,2,1,28,0.6,66,21,3,2015-08-19 12:00:00,19,6,7,11,17,13,17.647058823529413,13.610012
2015,8,19,13,14,0.8571428571428571,0,2,1,28,0.3,68,21,3,2015-08-19 13:00:00,18,14,6,28,11,9,22.22222222222222,15.516862
2015,8,19,14,9,0.6666666666666666,0,2,1,28,0.6,70,22,3,2015-08-19 14:00:00,18,14,14,15,14,12,40.0,13.352134
2015,8,19,15,9,0.7777777777777778,0,2,1,27,0.8,72,23,3,2015-08-19 15:00:00,33,9,14,9,6,7,0.0,13.821272
2015,8,19,16,13,0.3846153846153846,0,2,1,26,0.4,76,19,3,2015-08-19 16:00:00,20,9,9,19,10,11,31.57894736842105,13.906455
2015,8,19,17,32,0.8125,0,2,1,26,0.6,80,15,3,2015-08-19 17:00:00,55,13,9,46,43,19,30.434782608695656,41.65871
2015,8,19,18,44,0.7272727272727273,0,2,1,25,0.8,84,11,3,2015-08-19 18:00:00,57,32,13,48,31,25,8.333333333333332,40.684944
2015,8,19,19,44,0.8863636363636364,0,2,1,24,0.4,87,11,3,2015-08-19 19:00:00,39,44,32,35,34,43,25.71428571428571,34.143295
2015,8,19,20,30,0.7333333333333333,0,2,1,24,0.0,91,12,1,2015-08-19 20:00:00,30,44,44,33,20,43,0.0,27.958569
2015,8,19,21,16,0.875,0,2,1,24,0.0,94,12,1,2015-08-19 21:00:00,15,30,44,7,18,35,6.666666666666667,14.37575
2015,8,19,22,10,0.8,0,2,1,23,0.0,94,11,1,2015-08-19 22:00:00,8,16,30,17,15,21,33.33333333333333,13.073103
2015,8,19,23,8,1.0,0,2,1,23,0.0,94,11,2,2015-08-19 23:00:00,12,10,16,7,13,11,33.33333333333333,8.981733
2015,8,20,0,5,0.4,0,3,1,23,0.0,94,10,2,2015-08-20 00:00:00,5,8,10,8,3,4,0.0,4.163584
2015,8,20,7,10,0.9,0,3,1,25,0.0,80,18,1,2015-08-20 07:00:00,9,8,3,15,12,13,16.666666666666664,13.128763
2015,8,20,8,18,1.0,0,3,1,26,0.1,74,21,3,2015-08-20 08:00:00,20,10,8,24,10,22,10.0,18.380735
2015,8,20,10,9,0.6666666666666666,0,3,1,28,0.0,68,25,3,2015-08-20 10:00:00,12,28,18,11,9,32,18.181818181818183,10.563615
2015,8,20,11,11,0.7272727272727273,0,3,1,28,0.1,67,25,1,2015-08-20 11:00:00,8,9,28,13,9,11,22.22222222222222,9.349486
2015,8,20,12,8,0.5,0,3,1,28,0.2,66,26,1,2015-08-20 12:00:00,6,11,9,13,7,7,14.285714285714285,8.434669
2015,8,20,13,16,0.75,0,3,1,28,0.1,67,26,1,2015-08-20 13:00:00,29,8,11,13,7,16,23.07692307692308,14.852968
2015,8,20,14,11,0.5454545454545454,0,3,1,28,0.2,68,27,1,2015-08-20 14:00:00,17,16,8,9,7,22,22.22222222222222,11.353107
2015,8,20,15,20,0.5,0,3,1,27,0.3,69,28,1,2015-08-20 15:00:00,19,11,16,19,9,19,5.263157894736842,15.757545
2015,8,20,16,14,0.7142857142857143,0,3,1,26,0.2,73,23,1,2015-08-20 16:00:00,28,20,11,21,8,14,33.33333333333333,17.648142
2015,8,20,17,51,0.803921568627451,0,3,1,26,0.2,78,19,3,2015-08-20 17:00:00,48,14,20,42,16,18,21.428571428571427,32.725822
2015,8,20,18,52,0.7307692307692307,0,3,1,25,0.3,82,14,3,2015-08-20 18:00:00,46,51,14,67,36,27,13.043478260869565,46.070633
2015,8,20,19,35,0.7428571428571429,0,3,1,25,0.2,84,15,3,2015-08-20 19:00:00,30,52,51,28,31,53,16.666666666666664,30.065233
2015,8,20,21,14,0.7857142857142857,0,3,1,24,0.7,87,17,3,2015-08-20 21:00:00,13,10,35,15,13,15,7.6923076923076925,10.796368
2015,8,20,22,5,1.0,0,3,1,24,0.4,88,15,3,2015-08-20 22:00:00,5,14,10,11,3,12,0.0,5.741947
2015,8,21,6,3,0.6666666666666666,0,4,1,24,1.7,89,15,4,2015-08-21 06:00:00,4,0,0,3,5,1,25.0,3.4280508
2015,8,21,8,20,0.95,0,4,1,24,0.7,76,18,3,2015-08-21 08:00:00,23,5,3,20,22,12,9.090909090909092,18.847916
2015,8,21,9,17,0.7647058823529411,0,4,1,24,0.9,70,20,3,2015-08-21 09:00:00,12,20,5,14,13,29,30.76923076923077,11.789909
2015,8,21,10,14,0.6428571428571429,0,4,1,26,0.5,65,15,3,2015-08-21 10:00:00,17,17,20,11,14,20,0.0,12.274242
2015,8,21,14,16,0.8125,0,4,1,30,0.0,51,4,1,2015-08-21 14:00:00,21,9,4,16,32,15,23.809523809523807,20.128256
2015,8,21,15,16,0.5625,0,4,1,31,0.0,49,4,1,2015-08-21 15:00:00,27,16,9,15,18,6,11.11111111111111,17.708803
2015,8,21,16,28,0.5714285714285714,0,4,1,29,0.0,54,3,1,2015-08-21 16:00:00,26,16,16,25,35,15,7.6923076923076925,25.877726
2015,8,21,17,57,0.6842105263157895,0,4,1,27,0.0,59,2,1,2015-08-21 17:00:00,31,28,16,51,53,31,11.76470588235294,45.10692
2015,8,21,18,44,0.8409090909090909,0,4,1,25,0.0,64,2,1,2015-08-21 18:00:00,40,57,28,66,37,39,10.0,49.106895
2015,8,21,19,37,0.7837837837837838,0,4,1,24,0.0,61,6,1,2015-08-21 19:00:00,35,44,57,17,30,40,23.33333333333333,27.412127
2015,8,21,20,13,0.6923076923076923,0,4,1,23,0.0,59,10,2,2015-08-21 20:00:00,17,37,44,12,22,34,23.52941176470588,16.959822
2015,8,21,21,10,0.9,0,4,1,22,0.0,56,14,2,2015-08-21 21:00:00,12,13,37,22,4,12,16.666666666666664,10.639236
2015,8,21,22,7,0.5714285714285714,0,4,1,22,0.0,58,15,2,2015-08-21 22:00:00,4,10,13,8,12,11,12.5,6.6867685
2015,8,22,7,2,1.0,0,5,0,21,0.0,59,15,1,2015-08-22 07:00:00,5,0,0,2,2,0,0.0,4.176077
2015,8,22,9,11,0.6363636363636364,0,5,0,25,0.0,49,14,1,2015-08-22 09:00:00,18,3,2,9,14,7,21.428571428571427,10.980196
2015,8,22,10,21,0.5714285714285714,0,5,0,26,0.0,47,10,1,2015-08-22 10:00:00,19,11,3,27,17,12,10.526315789473683,17.997099
2015,8,22,11,32,0.625,0,5,0,27,0.0,46,6,1,2015-08-22 11:00:00,33,21,11,30,21,26,6.666666666666667,26.667995
2015,8,22,12,35,0.5714285714285714,0,5,0,28,0.0,44,3,1,2015-08-22 12:00:00,38,32,21,42,42,25,16.666666666666664,38.87047
2015,8,22,13,21,0.4761904761904761,0,5,0,28,0.0,46,2,1,2015-08-22 13:00:00,53,35,32,37,32,41,43.24324324324324,39.324432
2015,8,22,14,34,0.6176470588235294,0,5,0,28,0.0,47,2,1,2015-08-22 14:00:00,47,21,35,31,34,20,0.0,32.778263
2015,8,22,15,74,0.3783783783783784,0,5,0,29,0.0,49,1,1,2015-08-22 15:00:00,67,34,21,36,52,38,42.30769230769231,48.298565
2015,8,22,17,41,0.5365853658536586,0,5,0,29,0.0,56,8,1,2015-08-22 17:00:00,66,59,74,41,16,63,0.0,46.52249
2015,8,22,19,32,0.78125,0,5,0,26,0.0,60,13,1,2015-08-22 19:00:00,30,55,41,34,17,52,6.666666666666667,29.765741
2015,8,22,20,30,0.5333333333333333,0,5,0,24,0.0,60,14,1,2015-08-22 20:00:00,21,32,55,30,10,42,42.85714285714285,21.019373
2015,8,22,21,14,0.7857142857142857,0,5,0,21,0.0,60,15,1,2015-08-22 21:00:00,12,30,32,11,10,26,27.27272727272727,12.3719015
2015,8,22,23,9,0.4444444444444444,0,5,0,21,0.0,63,12,1,2015-08-22 23:00:00,10,16,14,9,12,13,10.0,10.369962
2015,8,23,0,5,0.4,0,6,0,20,0.0,64,10,1,2015-08-23 00:00:00,8,9,16,3,5,11,0.0,4.956092
2015,8,23,7,4,1.0,0,6,0,22,0.0,77,12,2,2015-08-23 07:00:00,3,0,0,5,1,2,33.33333333333333,3.8276782
2015,8,23,8,8,0.375,0,6,0,24,0.0,72,13,1,2015-08-23 08:00:00,7,4,0,5,7,3,14.285714285714285,7.043598
2015,8,23,9,11,0.7272727272727273,0,6,0,25,0.0,66,13,1,2015-08-23 09:00:00,21,8,4,11,15,10,26.666666666666668,12.897586
2015,8,23,10,20,0.5,0,6,0,26,0.0,65,13,1,2015-08-23 10:00:00,24,11,8,35,29,7,31.03448275862069,23.081888
2015,8,23,11,23,0.5652173913043478,0,6,0,26,0.0,64,12,1,2015-08-23 11:00:00,17,20,11,30,25,19,8.0,22.715214
2015,8,23,12,47,0.5106382978723404,0,6,0,27,0.0,63,12,1,2015-08-23 12:00:00,14,23,20,42,36,36,30.55555555555556,31.091272
2015,8,23,13,26,0.6153846153846154,0,6,0,26,0.0,66,11,1,2015-08-23 13:00:00,17,47,23,36,28,42,7.142857142857142,30.53822
2015,8,23,14,24,0.4583333333333333,0,6,0,26,0.0,69,10,1,2015-08-23 14:00:00,13,26,47,37,56,37,35.13513513513514,35.53112
2015,8,23,15,25,0.44,0,6,0,25,0.0,73,9,1,2015-08-23 15:00:00,31,24,26,20,39,24,19.35483870967742,29.09589
2015,8,23,16,49,0.5714285714285714,0,6,0,24,0.0,76,9,1,2015-08-23 16:00:00,25,25,24,41,34,27,44.11764705882353,31.753145
2015,8,23,17,30,0.5333333333333333,0,6,0,24,0.0,79,8,1,2015-08-23 17:00:00,23,49,25,43,29,45,3.4482758620689653,37.58238
2015,8,23,18,30,0.5666666666666667,0,6,0,23,0.0,82,7,1,2015-08-23 18:00:00,44,30,49,44,38,34,31.818181818181817,40.811153
2015,8,23,19,30,0.5333333333333333,0,6,0,23,0.0,84,7,1,2015-08-23 19:00:00,26,30,30,52,54,31,42.30769230769231,39.652046
2015,8,23,21,8,0.875,0,6,0,22,0.0,89,7,1,2015-08-23 21:00:00,12,31,30,11,15,19,33.33333333333333,13.412533
2015,8,23,23,4,1.0,0,6,0,22,0.0,90,6,1,2015-08-23 23:00:00,0,1,8,3,4,4,33.33333333333333,1.606882
2015,8,24,7,11,1.0,0,0,1,26,0.0,68,5,1,2015-08-24 07:00:00,18,6,0,14,13,16,21.428571428571427,15.438628
2015,8,24,8,13,0.9230769230769232,0,0,1,27,0.0,61,3,1,2015-08-24 08:00:00,25,11,6,25,26,12,48.0,23.217203
2015,8,24,9,14,0.8571428571428571,0,0,1,28,0.0,54,2,1,2015-08-24 09:00:00,12,13,11,16,22,18,12.5,15.322296
2015,8,24,10,12,0.75,0,0,1,28,0.0,53,5,1,2015-08-24 10:00:00,9,14,13,15,7,14,33.33333333333333,9.760431
2015,8,24,15,15,0.4666666666666667,0,0,1,28,0.0,56,18,1,2015-08-24 15:00:00,16,21,16,7,24,19,6.25,16.355135
2015,8,24,16,15,0.7333333333333333,0,0,1,27,0.0,61,18,1,2015-08-24 16:00:00,20,15,21,23,18,17,25.0,18.67559
2015,8,24,17,36,0.7222222222222222,0,0,1,25,0.0,65,17,1,2015-08-24 17:00:00,43,15,15,43,35,15,16.27906976744186,36.471428
2015,8,24,18,59,0.8135593220338984,0,0,1,24,0.0,69,17,1,2015-08-24 18:00:00,64,36,15,51,75,29,7.8125,57.80687
2015,8,24,19,59,0.7457627118644068,0,0,1,24,0.0,73,16,1,2015-08-24 19:00:00,35,59,36,40,52,66,47.5,44.062416
2015,8,24,20,33,0.9090909090909092,0,0,1,23,0.1,76,16,3,2015-08-24 20:00:00,15,59,59,37,46,48,10.81081081081081,33.637684
2015,8,24,21,18,0.8888888888888888,0,0,1,23,0.2,80,15,3,2015-08-24 21:00:00,9,33,59,27,15,26,20.0,16.531782
2015,8,25,7,10,1.0,0,1,1,25,0.2,81,7,3,2015-08-25 07:00:00,12,8,3,2,13,20,16.666666666666664,10.384983
2015,8,25,8,12,0.8333333333333334,0,1,1,26,0.8,75,6,3,2015-08-25 08:00:00,17,10,8,9,16,17,25.0,14.539822
2015,8,25,9,9,1.0,0,1,1,28,1.0,69,4,3,2015-08-25 09:00:00,16,12,10,3,22,12,43.75,11.567423
2015,8,25,13,15,0.2666666666666666,0,1,1,29,0.5,54,15,3,2015-08-25 13:00:00,13,14,25,8,12,19,25.0,10.626616
2015,8,25,15,7,0.8571428571428571,0,1,1,29,0.0,50,14,1,2015-08-25 15:00:00,11,18,15,5,9,18,22.22222222222222,9.742604
2015,8,25,16,17,0.7058823529411765,0,1,1,28,0.0,50,15,1,2015-08-25 16:00:00,25,7,18,8,26,12,32.0,17.325603
2015,8,25,17,41,0.7560975609756098,0,1,1,26,0.0,50,15,1,2015-08-25 17:00:00,40,17,7,20,47,15,2.5,34.343964
2015,8,25,18,41,0.8536585365853658,0,1,1,24,0.0,50,15,1,2015-08-25 18:00:00,42,41,17,19,51,25,2.380952380952381,38.14678
2015,8,25,19,38,0.6052631578947368,0,1,1,23,0.0,53,16,1,2015-08-25 19:00:00,39,41,41,21,58,42,2.564102564102564,38.46112
2015,8,25,20,39,0.8461538461538461,0,1,1,22,0.0,55,17,1,2015-08-25 20:00:00,30,38,41,25,28,42,39.285714285714285,27.253832
2015,8,25,21,12,0.8333333333333334,0,1,1,22,0.0,57,18,1,2015-08-25 21:00:00,19,39,38,16,12,34,25.0,17.050304
2015,8,25,23,3,0.3333333333333333,0,1,1,20,0.0,63,17,1,2015-08-25 23:00:00,6,9,12,4,4,7,25.0,4.3805947
2015,8,26,6,7,0.8571428571428571,0,2,1,21,0.0,69,6,1,2015-08-26 06:00:00,8,0,0,13,2,1,12.5,7.1585045
2015,8,26,7,15,0.8666666666666667,0,2,1,22,0.0,62,8,1,2015-08-26 07:00:00,12,7,0,15,13,20,15.384615384615383,15.128305
2015,8,26,8,22,0.8636363636363636,0,2,1,23,0.0,56,10,1,2015-08-26 08:00:00,19,15,7,22,34,30,0.0,26.32816
2015,8,26,9,18,0.8888888888888888,0,2,1,24,0.0,49,12,1,2015-08-26 09:00:00,23,22,15,22,19,47,18.181818181818183,21.454226
2015,8,26,10,8,0.625,0,2,1,25,0.0,47,12,1,2015-08-26 10:00:00,7,18,22,8,14,18,0.0,9.927271
2015,8,26,11,9,0.7777777777777778,0,2,1,26,0.0,46,12,1,2015-08-26 11:00:00,6,8,18,7,11,6,28.57142857142857,7.477133
2015,8,26,12,12,0.5833333333333334,0,2,1,27,0.0,44,12,1,2015-08-26 12:00:00,14,9,8,19,11,7,14.285714285714285,13.383367
2015,8,26,13,10,0.7,0,2,1,27,0.0,44,15,1,2015-08-26 13:00:00,14,12,9,18,28,14,44.44444444444444,18.55329
2015,8,26,14,13,0.4615384615384615,0,2,1,27,0.0,44,17,1,2015-08-26 14:00:00,9,10,12,18,15,12,13.333333333333334,13.001286
2015,8,26,16,13,1.0,0,2,1,25,0.0,48,16,1,2015-08-26 16:00:00,13,4,13,20,19,7,31.57894736842105,14.49752
2015,8,26,17,62,0.8709677419354839,0,2,1,24,0.0,53,13,1,2015-08-26 17:00:00,32,13,4,55,46,12,34.78260869565217,39.187664
2015,8,26,18,49,0.673469387755102,0,2,1,23,0.0,58,10,1,2015-08-26 18:00:00,44,62,13,57,48,39,2.083333333333333,52.36342
2015,8,26,19,45,0.8,0,2,1,22,0.0,61,13,1,2015-08-26 19:00:00,44,49,62,39,35,46,15.384615384615383,38.877113
2015,8,26,20,29,0.8275862068965517,0,2,1,21,0.0,63,15,1,2015-08-26 20:00:00,30,45,49,30,33,44,3.333333333333333,31.248676
2015,8,26,22,13,0.9230769230769232,0,2,1,20,0.0,67,16,1,2015-08-26 22:00:00,10,7,29,8,17,10,30.0,9.81732
2015,8,26,23,6,0.8333333333333334,0,2,1,19,0.0,69,14,1,2015-08-26 23:00:00,8,13,7,12,7,11,25.0,8.6415415
2015,8,27,6,8,1.0,0,3,1,19,0.0,70,13,1,2015-08-27 06:00:00,8,1,0,13,5,0,0.0,7.324496
2015,8,27,8,20,0.9,0,3,1,22,0.0,59,12,1,2015-08-27 08:00:00,18,18,8,20,24,33,0.0,22.620295
2015,8,27,10,13,0.9230769230769232,0,3,1,25,0.0,51,13,1,2015-08-27 10:00:00,9,12,20,12,11,26,18.181818181818183,10.126888
2015,8,27,11,13,0.8461538461538461,0,3,1,26,0.0,49,14,1,2015-08-27 11:00:00,11,13,12,8,13,9,18.181818181818183,9.95981
2015,8,27,13,13,0.6153846153846154,0,3,1,26,0.0,48,14,1,2015-08-27 13:00:00,16,20,13,29,13,28,18.75,19.77009
2015,8,27,14,14,1.0,0,3,1,26,0.0,49,14,1,2015-08-27 14:00:00,11,13,20,17,9,12,27.27272727272727,11.700855
2015,8,27,15,13,0.9230769230769232,0,3,1,26,0.0,50,13,1,2015-08-27 15:00:00,20,14,13,19,19,15,31.57894736842105,18.199318
2015,8,27,16,19,0.631578947368421,0,3,1,25,0.0,53,13,1,2015-08-27 16:00:00,14,13,14,28,21,14,9.523809523809524,18.981985
2015,8,27,17,44,0.8863636363636364,0,3,1,24,0.0,57,13,1,2015-08-27 17:00:00,51,19,13,48,42,20,8.333333333333332,42.963837
2015,8,27,18,49,0.673469387755102,0,3,1,23,0.0,60,13,1,2015-08-27 18:00:00,52,44,19,46,67,24,5.769230769230769,52.406662
2015,8,27,21,19,0.8947368421052632,0,3,1,20,0.0,67,14,1,2015-08-27 21:00:00,14,32,49,13,15,28,35.714285714285715,14.7258835
2015,8,27,22,6,0.5,0,3,1,20,0.0,69,12,1,2015-08-27 22:00:00,5,19,32,5,11,15,20.0,7.206735
2015,8,27,23,8,0.875,0,3,1,19,0.0,71,10,1,2015-08-27 23:00:00,14,6,19,11,15,10,42.85714285714285,10.826807
2015,8,28,0,2,0.0,0,4,1,19,0.0,73,8,1,2015-08-28 00:00:00,1,8,6,11,3,5,33.33333333333333,4.207258
2015,8,28,7,12,1.0,0,4,1,22,0.0,66,6,1,2015-08-28 07:00:00,5,9,0,15,15,17,20.0,13.0954
2015,8,28,8,26,0.8076923076923077,0,4,1,24,0.0,59,6,1,2015-08-28 08:00:00,20,12,9,23,20,15,30.0,20.700525
2015,8,28,9,9,0.6666666666666666,0,4,1,25,0.0,51,6,1,2015-08-28 09:00:00,17,26,12,12,14,37,35.714285714285715,14.9321575
2015,8,28,10,15,0.7333333333333333,0,4,1,27,0.0,48,6,1,2015-08-28 10:00:00,14,9,26,17,11,23,7.142857142857142,13.188631
2015,8,28,11,14,0.8571428571428571,0,4,1,28,0.0,45,6,1,2015-08-28 11:00:00,7,15,9,13,14,14,7.6923076923076925,11.5226145
2015,8,28,12,13,0.6153846153846154,0,4,1,30,0.0,42,7,1,2015-08-28 12:00:00,4,14,15,23,13,11,0.0,13.05092
2015,8,28,16,38,0.6578947368421053,0,4,1,28,0.0,51,3,1,2015-08-28 16:00:00,28,27,27,26,25,26,46.15384615384615,26.247517
2015,8,28,17,37,0.8648648648648649,0,4,1,26,0.0,56,3,1,2015-08-28 17:00:00,57,38,27,31,51,33,27.450980392156865,46.40211
2015,8,28,18,56,0.8035714285714286,0,4,1,23,0.0,60,2,1,2015-08-28 18:00:00,44,37,38,40,66,30,27.27272727272727,48.612488
2015,8,28,19,34,0.6176470588235294,0,4,1,23,0.0,61,3,1,2015-08-28 19:00:00,37,56,37,35,17,50,2.857142857142857,31.125502
2015,8,28,21,12,0.75,0,4,1,24,0.0,63,5,1,2015-08-28 21:00:00,10,21,34,12,22,14,0.0,13.864088
2015,8,28,22,7,0.4285714285714285,0,4,1,24,0.0,64,5,1,2015-08-28 22:00:00,7,12,21,4,8,12,0.0,5.9450703
2015,8,29,0,2,0.0,0,5,0,23,0.0,66,6,1,2015-08-29 00:00:00,2,2,7,1,4,2,0.0,1.7388569
2015,8,29,9,10,0.6,0,5,0,26,0.0,49,11,1,2015-08-29 09:00:00,11,3,7,18,9,7,9.090909090909092,10.38896
2015,8,29,10,25,0.48,0,5,0,27,0.0,48,9,1,2015-08-29 10:00:00,21,10,3,19,27,13,19.047619047619047,19.507587
2015,8,29,11,25,0.68,0,5,0,28,0.0,47,8,1,2015-08-29 11:00:00,32,25,10,33,30,18,21.875,29.266764
2015,8,29,12,31,0.4193548387096774,0,5,0,29,0.0,46,6,1,2015-08-29 12:00:00,35,25,25,38,42,31,18.421052631578945,36.90301
2015,8,29,13,31,0.6451612903225806,0,5,0,28,0.0,47,9,1,2015-08-29 13:00:00,21,31,25,53,37,33,16.216216216216218,36.33438
2015,8,29,14,43,0.4418604651162791,0,5,0,28,0.0,49,12,1,2015-08-29 14:00:00,34,31,31,47,31,27,26.47058823529412,35.15374
2015,8,29,16,33,0.4545454545454545,0,5,0,26,0.0,56,16,1,2015-08-29 16:00:00,59,30,43,43,26,30,23.25581395348837,38.952736
2015,8,29,17,35,0.3714285714285714,0,5,0,25,0.0,62,18,1,2015-08-29 17:00:00,41,33,30,66,41,31,14.634146341463412,48.17166
2015,8,29,18,23,0.6521739130434783,0,5,0,23,0.0,68,19,1,2015-08-29 18:00:00,55,35,33,33,30,36,30.303030303030305,38.97953
2015,8,29,19,45,0.6222222222222222,0,5,0,23,0.0,70,20,1,2015-08-29 19:00:00,32,23,35,30,34,24,40.625,28.208364
2015,8,29,20,19,0.6842105263157895,0,5,0,22,0.0,72,20,1,2015-08-29 20:00:00,30,45,23,21,30,24,36.66666666666666,26.273325
2015,8,29,21,10,0.6,0,5,0,22,0.0,74,20,1,2015-08-29 21:00:00,14,19,45,12,11,23,16.666666666666664,12.295922
2015,8,30,0,3,0.3333333333333333,0,6,0,20,0.0,76,15,1,2015-08-30 00:00:00,5,3,1,8,3,0,40.0,3.0281694
2015,8,30,2,1,0.0,0,6,0,20,0.0,81,15,1,2015-08-30 02:00:00,0,0,3,1,1,2,0.0,1.000444
2015,8,30,7,4,0.5,0,6,0,24,0.0,68,8,1,2015-08-30 07:00:00,4,0,0,3,5,0,0.0,4.4604435
2015,8,30,9,13,0.6923076923076923,0,6,0,28,0.0,55,9,1,2015-08-30 09:00:00,11,16,4,21,11,15,18.181818181818183,13.725641
2015,8,30,10,21,0.5714285714285714,0,6,0,28,0.0,53,9,1,2015-08-30 10:00:00,20,13,16,24,35,12,12.5,22.80651
2015,8,30,11,19,0.8421052631578947,0,6,0,29,0.0,51,9,1,2015-08-30 11:00:00,23,21,13,17,30,27,17.391304347826086,23.18101
2015,8,30,12,29,0.5517241379310345,0,6,0,30,0.0,49,9,1,2015-08-30 12:00:00,47,19,21,14,42,23,30.952380952380956,31.273008
2015,8,30,13,33,0.5757575757575758,0,6,0,30,0.0,49,11,1,2015-08-30 13:00:00,26,29,19,17,36,29,26.923076923076923,26.935839
2015,8,30,14,16,0.5,0,6,0,30,0.0,49,13,1,2015-08-30 14:00:00,24,33,29,13,37,30,33.33333333333333,26.007072
2015,8,30,15,28,0.3928571428571428,0,6,0,30,0.0,50,15,1,2015-08-30 15:00:00,25,16,33,31,20,20,12.0,23.62216
2015,8,30,16,28,0.6428571428571429,0,6,0,29,0.0,54,13,1,2015-08-30 16:00:00,49,28,16,25,41,27,31.70731707317073,35.552547
2015,8,30,17,40,0.575,0,6,0,27,0.0,59,12,1,2015-08-30 17:00:00,30,28,28,23,43,28,33.33333333333333,34.382362
2015,8,30,18,45,0.4888888888888889,0,6,0,26,0.0,64,10,1,2015-08-30 18:00:00,30,40,28,44,44,26,2.272727272727273,40.10358
2015,8,30,19,31,0.5806451612903226,0,6,0,25,0.0,67,12,1,2015-08-30 19:00:00,30,45,40,26,52,43,3.333333333333333,36.447956
2015,8,30,21,9,0.4444444444444444,0,6,0,24,0.0,73,14,1,2015-08-30 21:00:00,8,30,31,12,11,20,18.181818181818183,11.488696
2015,8,31,6,5,0.6,0,0,1,23,0.0,73,9,1,2015-08-31 06:00:00,6,0,0,3,6,0,16.666666666666664,4.715104
2015,8,31,7,14,1.0,0,0,1,25,0.0,69,10,1,2015-08-31 07:00:00,11,5,0,18,14,16,0.0,14.826529
2015,8,31,8,21,0.9523809523809524,0,0,1,26,0.3,65,12,3,2015-08-31 08:00:00,13,14,5,25,25,22,16.0,20.34476
2015,8,31,9,9,1.0,0,0,1,28,0.4,61,13,3,2015-08-31 09:00:00,14,21,14,12,16,40,35.714285714285715,13.123653
2015,8,31,10,8,0.75,0,0,1,29,0.2,57,14,3,2015-08-31 10:00:00,12,9,21,9,15,10,33.33333333333333,9.182416
2015,8,31,11,8,0.375,0,0,1,30,0.3,53,16,3,2015-08-31 11:00:00,11,8,9,3,13,9,27.27272727272727,7.1384254
2015,8,31,13,13,0.4615384615384615,0,0,1,30,0.2,50,17,3,2015-08-31 13:00:00,16,14,8,4,20,10,18.75,11.213663
2015,8,31,14,10,0.8,0,0,1,30,0.3,51,17,3,2015-08-31 14:00:00,21,13,14,13,8,20,23.07692307692308,13.102224
2015,8,31,15,12,0.75,0,0,1,29,0.3,52,17,3,2015-08-31 15:00:00,15,10,13,16,7,9,20.0,11.164231
2015,8,31,17,30,0.9666666666666668,0,0,1,28,0.2,56,16,3,2015-08-31 17:00:00,36,10,12,43,43,12,30.23255813953488,34.493183
2015,8,31,18,68,0.8382352941176471,0,0,1,28,0.3,57,16,3,2015-08-31 18:00:00,59,30,10,64,51,27,15.254237288135592,50.277824
2015,8,31,19,32,0.90625,0,0,1,27,0.1,60,15,3,2015-08-31 19:00:00,59,68,30,35,40,48,20.0,42.80835
2015,8,31,21,15,0.8,0,0,1,25,0.2,65,14,3,2015-08-31 21:00:00,18,12,32,9,27,18,16.666666666666664,14.5553
2015,8,31,23,2,1.0,0,0,1,22,0.0,76,12,1,2015-08-31 23:00:00,5,10,15,3,3,7,33.33333333333333,3.1918263
2015,9,1,7,14,1.0,0,1,1,22,0.0,75,8,1,2015-09-01 07:00:00,10,10,0,12,2,18,40.0,10.803198
2015,9,1,11,7,0.7142857142857143,0,1,1,25,0.0,60,9,1,2015-09-01 11:00:00,25,5,15,7,3,7,0.0,10.448538
2015,9,1,12,12,0.5833333333333334,0,1,1,26,0.0,57,9,1,2015-09-01 12:00:00,14,7,5,9,6,4,33.33333333333333,9.29713
2015,9,1,14,12,0.8333333333333334,0,1,1,26,0.5,58,11,4,2015-09-01 14:00:00,18,5,12,11,10,6,9.090909090909092,10.086787
2015,9,1,16,19,0.6842105263157895,0,1,1,24,0.3,65,11,4,2015-09-01 16:00:00,17,14,12,25,8,11,11.76470588235294,14.194258
2015,9,1,17,32,0.84375,0,1,1,23,0.0,72,10,1,2015-09-01 17:00:00,41,19,14,40,20,21,20.0,33.506104
2015,9,1,18,56,0.9107142857142856,0,1,1,21,0.0,78,9,1,2015-09-01 18:00:00,41,32,19,42,19,26,36.58536585365854,33.910637
