start,year,month,day,hour,rueckgaben_predict,rueckgaben_real,ausleihen_real,ausleihen_predicted,real_differenz,predicted_differenz,differenz_mape
2019-10-07 18:00:00,2019,10,7,18,52.706783,48,77,74.25972,29,21.552937,25.679527586206895
2019-10-07 19:00:00,2019,10,7,19,29.92242,24,33,42.857773,9,12.935353000000003,43.72614444444448
2019-10-07 22:00:00,2019,10,7,22,5.054865,6,4,4.5993586,-2,-0.4555064,77.22468
2019-10-08 07:00:00,2019,10,8,7,52.437584,37,17,23.46324,-20,-28.974344000000002,44.87172000000001
2019-10-08 08:00:00,2019,10,8,8,103.31535,75,21,30.356756,-54,-72.95859399999999,35.108507407407394
2019-10-08 10:00:00,2019,10,8,10,18.064121,11,10,9.001471,-1,-9.06265,806.265
2019-10-08 11:00:00,2019,10,8,11,15.333427,10,11,13.379855,1,-1.9535720000000012,295.35720000000015
2019-10-08 14:00:00,2019,10,8,14,21.284325,26,23,14.484206,-3,-6.800118999999999,126.67063333333329
2019-10-08 15:00:00,2019,10,8,15,27.452717,25,24,23.064848,-1,-4.3878689999999985,338.78689999999983
2019-10-08 16:00:00,2019,10,8,16,38.078465,35,22,26.183336,-13,-11.895129,8.499007692307686
2019-10-08 17:00:00,2019,10,8,17,56.808563,49,75,69.27044,26,12.461876999999994,52.06970384615387
2019-10-08 18:00:00,2019,10,8,18,72.23254,55,85,86.98066,30,14.74812,50.8396
2019-10-08 20:00:00,2019,10,8,20,14.988477,17,15,20.383913,-2,5.395436,369.7718
2019-10-08 21:00:00,2019,10,8,21,12.812884,11,11,15.27046,0,2.4575759999999995,0.0
2019-10-08 22:00:00,2019,10,8,22,7.710887,10,5,6.031002,-5,-1.6798849999999996,66.4023
2019-10-09 05:00:00,2019,10,9,5,5.2414465,8,2,2.4168131,-6,-2.8246334,52.92277666666666
2019-10-09 06:00:00,2019,10,9,6,23.51891,19,8,5.40082,-11,-18.118090000000002,64.70990909090911
2019-10-09 08:00:00,2019,10,9,8,106.051994,71,20,31.28163,-51,-74.770364,46.6085568627451
2019-10-09 09:00:00,2019,10,9,9,48.56492,25,12,21.0189,-13,-27.546020000000002,111.89246153846155
2019-10-09 19:00:00,2019,10,9,19,23.400972,17,22,33.677193,5,10.276221000000003,105.52442000000006
2019-10-09 21:00:00,2019,10,9,21,10.217346,8,15,11.3489,7,1.1315540000000013,83.83494285714283
2019-10-10 06:00:00,2019,10,10,6,16.667107,14,8,5.617992,-6,-11.049115,84.15191666666666
2019-10-10 07:00:00,2019,10,10,7,36.82369,43,22,19.377234,-21,-17.446455999999998,16.921638095238105
2019-10-10 08:00:00,2019,10,10,8,76.364746,96,26,24.12351,-70,-52.241236,25.369662857142856
2019-10-10 09:00:00,2019,10,10,9,40.086002,44,21,17.833616,-23,-22.252386,3.250495652173907
2019-10-10 11:00:00,2019,10,10,11,14.323246,12,12,9.64913,0,-4.674116,0.0
2019-10-10 12:00:00,2019,10,10,12,12.036867,15,20,13.095524,5,1.0586569999999984,78.82686000000004
2019-10-10 14:00:00,2019,10,10,14,15.603691,25,27,15.169622,2,-0.43406899999999915,121.70344999999996
2019-10-10 15:00:00,2019,10,10,15,16.531612,19,26,24.19937,7,7.667757999999999,9.539399999999988
2019-10-10 16:00:00,2019,10,10,16,18.765848,21,28,20.28557,7,1.5197220000000016,78.2896857142857
2019-10-10 18:00:00,2019,10,10,18,46.53225,49,78,67.19172,29,20.659470000000006,28.76044827586205
2019-10-10 19:00:00,2019,10,10,19,26.22789,21,49,38.20401,28,11.976119999999998,57.22814285714286
2019-10-10 20:00:00,2019,10,10,20,11.580011,13,25,17.723501,12,6.143489999999998,48.80425000000002
2019-10-10 21:00:00,2019,10,10,21,5.7751436,8,7,8.060501,-1,2.2853574000000005,328.53574000000003
2019-10-10 23:00:00,2019,10,10,23,1.2279574,1,2,1.6136185,1,0.3856611000000001,61.43388999999999
2019-10-11 07:00:00,2019,10,11,7,41.624012,44,17,17.932774,-27,-23.691238000000002,12.254674074074066
2019-10-11 08:00:00,2019,10,11,8,86.12813,85,25,28.091646,-60,-58.036484,3.272526666666664
2019-10-11 09:00:00,2019,10,11,9,53.68964,47,24,20.49941,-23,-33.19023,44.30534782608696
2019-10-11 11:00:00,2019,10,11,11,19.496815,19,13,17.650175,-6,-1.8466400000000007,69.22266666666665
2019-10-11 13:00:00,2019,10,11,13,14.108465,19,19,14.976003,0,0.8675379999999997,0.0
2019-10-11 15:00:00,2019,10,11,15,41.312325,30,36,37.88215,6,-3.4301749999999984,157.16958333333332
2019-10-11 16:00:00,2019,10,11,16,37.36336,36,48,38.702847,12,1.3394869999999983,88.83760833333335
2019-10-11 17:00:00,2019,10,11,17,64.62224,59,65,83.928505,6,19.306264999999996,221.77108333333328
2019-10-11 18:00:00,2019,10,11,18,54.54685,38,50,89.2011,12,34.65425,188.78541666666663
2019-10-12 07:00:00,2019,10,12,7,4.0252724,3,6,4.7535896,3,0.7283171999999993,75.72276000000002
2019-10-12 08:00:00,2019,10,12,8,15.055536,9,8,11.070171,-1,-3.985365,298.5365
2019-10-12 09:00:00,2019,10,12,9,16.356438,18,10,12.438425,-8,-3.918013,51.0248375
2019-10-12 10:00:00,2019,10,12,10,26.938416,15,26,23.379248,11,-3.5591679999999997,132.35607272727273
2019-10-12 11:00:00,2019,10,12,11,35.17124,28,24,28.481691,-4,-6.689548999999996,67.2387249999999
2019-10-12 12:00:00,2019,10,12,12,40.634872,30,36,38.21537,6,-2.4195020000000014,140.32503333333335
2019-10-12 13:00:00,2019,10,12,13,47.866676,47,37,46.39892,-10,-1.4677560000000014,85.32243999999999
2019-10-12 15:00:00,2019,10,12,15,56.73471,46,38,57.908485,-8,1.1737749999999991,114.67218749999999
2019-10-12 16:00:00,2019,10,12,16,53.869534,38,55,51.219067,17,-2.650466999999999,115.59098235294117
2019-10-12 17:00:00,2019,10,12,17,44.49242,36,41,56.331913,5,11.839492999999997,136.78985999999995
2019-10-13 09:00:00,2019,10,13,9,25.06702,23,17,17.18716,-6,-7.879860000000001,31.331000000000014
2019-10-13 10:00:00,2019,10,13,10,26.686077,33,19,19.786566,-14,-6.899511,50.717778571428575
2019-10-13 11:00:00,2019,10,13,11,28.706842,34,40,27.853785,6,-0.8530570000000033,114.21761666666671
2019-10-13 12:00:00,2019,10,13,12,34.631245,36,41,35.027058,5,0.39581299999999686,92.08374000000006
2019-10-13 13:00:00,2019,10,13,13,33.372334,37,47,40.167492,10,6.795158000000001,32.04841999999999
2019-10-13 14:00:00,2019,10,13,14,39.07501,50,27,39.3518,-23,0.2767899999999983,101.2034347826087
2019-10-13 15:00:00,2019,10,13,15,34.421597,48,39,31.200636,-9,-3.220960999999999,64.21154444444446
2019-10-13 16:00:00,2019,10,13,16,45.981762,35,39,44.628975,4,-1.3527870000000064,133.81967500000016
2019-10-13 17:00:00,2019,10,13,17,33.926113,46,48,43.120575,2,9.194462000000001,359.72310000000004
2019-10-13 20:00:00,2019,10,13,20,5.6984053,9,10,5.4537687,1,-0.24463659999999976,124.46365999999998
2019-10-14 07:00:00,2019,10,14,7,48.136845,32,9,14.642015,-23,-33.49483,45.629695652173915
2019-10-14 08:00:00,2019,10,14,8,112.53715,93,27,31.768574,-66,-80.768576,22.376630303030296
2019-10-14 09:00:00,2019,10,14,9,60.26576,41,18,21.807245,-23,-38.458515,67.21093478260869
2019-10-14 10:00:00,2019,10,14,10,23.822067,19,14,12.324568,-5,-11.497499000000001,129.94998
2019-10-14 17:00:00,2019,10,14,17,55.023743,65,82,63.75909,17,8.735346999999997,48.61560588235296
2019-10-14 18:00:00,2019,10,14,18,56.805874,56,75,87.3391,19,30.533226,60.7011894736842
2019-10-14 19:00:00,2019,10,14,19,30.457539,30,44,43.409508,14,12.951969000000002,7.4859357142857
2019-10-14 20:00:00,2019,10,14,20,13.660313,9,20,21.21968,11,7.559367,31.27848181818182
2019-10-14 21:00:00,2019,10,14,21,9.460857,11,9,12.029115,-2,2.5682579999999984,228.41289999999992
2019-10-15 07:00:00,2019,10,15,7,46.666824,54,17,21.897165,-37,-24.769658999999997,33.054975675675685
2019-10-15 08:00:00,2019,10,15,8,94.13141,101,40,28.499557,-61,-65.631853,7.593201639344273
2019-10-15 11:00:00,2019,10,15,11,16.319456,20,10,15.0693,-10,-1.2501559999999987,87.49844000000002
2019-10-15 12:00:00,2019,10,15,12,19.26903,15,13,12.884039,-2,-6.384991000000001,219.24955000000006
2019-10-15 13:00:00,2019,10,15,13,13.073949,20,15,14.794963,-5,1.7210139999999985,134.42027999999996
2019-10-15 15:00:00,2019,10,15,15,24.525915,29,24,23.942076,-5,-0.5838390000000011,88.32321999999998
2019-10-15 16:00:00,2019,10,15,16,36.865597,49,14,22.95691,-35,-13.908687,60.260894285714286
2019-10-15 17:00:00,2019,10,15,17,55.433388,54,73,67.74536,19,12.311972000000004,35.20014736842103
2019-10-15 18:00:00,2019,10,15,18,66.28159,55,79,86.0279,24,19.74631000000001,17.7237083333333
2019-10-15 19:00:00,2019,10,15,19,31.387253,22,42,54.234756,20,22.847502999999996,14.23751499999998
2019-10-16 05:00:00,2019,10,16,5,6.0498075,8,2,2.0193348,-6,-4.0304727,32.825455000000005
2019-10-16 06:00:00,2019,10,16,6,22.591366,17,6,7.1279087,-11,-15.463457300000002,40.57688454545456
2019-10-16 08:00:00,2019,10,16,8,102.758736,94,26,30.943983,-68,-71.814753,5.609930882352936
2019-10-16 09:00:00,2019,10,16,9,49.27589,63,19,21.605581,-44,-27.670308999999996,37.1129340909091
2019-10-16 10:00:00,2019,10,16,10,18.18443,17,11,10.853682,-6,-7.330748,22.179133333333333
2019-10-16 12:00:00,2019,10,16,12,9.559851,10,13,10.355989,3,0.7961379999999991,73.46206666666669
2019-10-16 13:00:00,2019,10,16,13,12.696612,13,10,7.847729,-3,-4.848883,61.629433333333324
2019-10-17 08:00:00,2019,10,17,8,74.56803,85,23,20.82251,-62,-53.74551999999999,13.313677419354853
2019-10-17 09:00:00,2019,10,17,9,37.93999,30,13,15.969268,-17,-21.970722000000002,29.239541176470603
2019-10-17 16:00:00,2019,10,17,16,13.420549,17,17,15.995781,0,2.5752319999999997,0.0
2019-10-17 17:00:00,2019,10,17,17,32.716297,38,43,31.9857,5,-0.7305969999999959,114.61193999999992
2019-10-17 18:00:00,2019,10,17,18,39.389652,29,40,53.37024,11,13.980588000000004,27.096254545454585
2019-10-17 19:00:00,2019,10,17,19,18.954157,15,23,29.452251,8,10.498094000000002,31.226175000000023
2019-10-18 08:00:00,2019,10,18,8,91.03222,79,15,27.10235,-64,-63.929869999999994,0.10957812500000941
2019-10-18 09:00:00,2019,10,18,9,54.2077,30,27,21.983295,-3,-32.224405000000004,974.1468333333336
2019-10-18 10:00:00,2019,10,18,10,21.895803,12,8,12.812895,-4,-9.082908000000002,127.07270000000004
2019-10-18 12:00:00,2019,10,18,12,16.400995,11,10,13.38871,-1,-3.012285000000002,201.22850000000022
2019-10-18 13:00:00,2019,10,18,13,14.693537,10,10,15.843189,0,1.1496520000000015,0.0
2019-10-18 14:00:00,2019,10,18,14,27.106853,21,19,25.74204,-2,-1.3648130000000016,31.75934999999992
2019-10-18 16:00:00,2019,10,18,16,33.148155,19,33,36.814407,14,3.666252,73.81248571428571
2019-10-18 17:00:00,2019,10,18,17,49.308086,32,52,61.24511,20,11.937023999999994,40.31488000000003
2019-10-18 18:00:00,2019,10,18,18,42.870388,31,40,64.601456,9,21.731068,141.45631111111112
2019-10-18 20:00:00,2019,10,18,20,9.834618,9,12,18.824385,3,8.989766999999999,199.65889999999996
2019-10-19 08:00:00,2019,10,19,8,11.741608,9,9,8.634017,0,-3.1075909999999993,0.0
2019-10-19 10:00:00,2019,10,19,10,23.583559,20,21,23.142912,1,-0.440647000000002,144.0647000000002
2019-10-19 11:00:00,2019,10,19,11,31.692589,29,19,23.16649,-10,-8.526099000000002,14.73900999999998
2019-10-19 12:00:00,2019,10,19,12,31.91465,29,29,33.902454,0,1.987803999999997,0.0
2019-10-19 13:00:00,2019,10,19,13,38.475445,43,33,36.892105,-10,-1.5833399999999997,84.1666
2019-10-19 14:00:00,2019,10,19,14,44.842342,31,33,37.49749,2,-7.344852000000003,467.24260000000015
2019-10-19 15:00:00,2019,10,19,15,46.12852,31,30,47.919937,-1,1.7914169999999956,279.14169999999956
2019-10-19 16:00:00,2019,10,19,16,40.652054,22,27,42.627205,5,1.9751509999999968,60.496980000000065
2019-10-19 17:00:00,2019,10,19,17,32.05686,33,35,38.63844,2,6.581580000000002,229.07900000000012
2019-10-19 18:00:00,2019,10,19,18,28.414776,19,21,32.20809,2,3.7933139999999987,89.66569999999993
2019-10-19 19:00:00,2019,10,19,19,12.128522,13,16,16.858013,3,4.7294909999999994,57.64969999999998
2019-10-19 20:00:00,2019,10,19,20,8.364567,5,9,11.46875,4,3.104183000000001,22.39542499999998
2019-10-20 09:00:00,2019,10,20,9,21.392742,18,11,12.155275,-7,-9.237466999999999,31.96381428571427
2019-10-20 10:00:00,2019,10,20,10,25.503323,20,24,15.473087,4,-10.030236000000002,350.75590000000005
2019-10-21 07:00:00,2019,10,21,7,41.907295,46,18,14.098853,-28,-27.808442,0.6841357142857163
2019-10-21 08:00:00,2019,10,21,8,96.517426,112,27,30.796188,-85,-65.721238,22.680896470588234
2019-10-21 09:00:00,2019,10,21,9,55.12454,49,18,21.943705,-31,-33.180835,7.034951612903232
2019-10-21 11:00:00,2019,10,21,11,13.039068,12,10,10.638115,-2,-2.4009529999999994,20.047649999999972
2019-10-21 15:00:00,2019,10,21,15,27.22098,30,39,23.752676,9,-3.468304,138.5367111111111
2019-10-21 16:00:00,2019,10,21,16,33.74283,39,35,29.174963,-4,-4.567866999999996,14.196674999999903
2019-10-21 17:00:00,2019,10,21,17,51.34908,52,55,66.389305,3,15.040224999999992,401.3408333333331
2019-10-21 18:00:00,2019,10,21,18,49.081535,44,78,69.731026,34,20.649490999999998,39.26620294117647
2019-10-21 19:00:00,2019,10,21,19,29.081707,27,38,41.289192,11,12.207484999999998,10.97713636363635
2019-10-21 21:00:00,2019,10,21,21,10.554305,12,13,9.122299,1,-1.4320059999999994,243.20059999999995
2019-10-22 06:00:00,2019,10,22,6,13.821967,16,4,5.173189,-12,-8.648778,27.926849999999998
2019-10-22 07:00:00,2019,10,22,7,43.88081,47,13,17.185535,-34,-26.695274999999995,21.48448529411766
2019-10-22 08:00:00,2019,10,22,8,85.83895,91,29,29.490728,-62,-56.34822199999999,9.115770967741947
2019-10-22 09:00:00,2019,10,22,9,56.030945,41,21,24.338762,-20,-31.692183000000004,58.460915000000014
2019-10-22 12:00:00,2019,10,22,12,12.169753,15,10,9.292391,-5,-2.8773619999999998,42.452760000000005
2019-10-22 13:00:00,2019,10,22,13,12.452549,8,9,10.918306,1,-1.534243,253.42430000000002
2019-10-22 15:00:00,2019,10,22,15,21.585436,16,17,16.451609,1,-5.133827,613.3827
2019-10-23 06:00:00,2019,10,23,6,19.24105,15,4,6.5999155,-11,-12.641134500000001,14.91940454545456
2019-10-23 07:00:00,2019,10,23,7,47.405968,55,21,17.904512,-34,-29.501456,13.23101176470588
2019-10-23 08:00:00,2019,10,23,8,86.51676,126,24,29.064013,-102,-57.452747,43.67377745098039
2019-10-23 09:00:00,2019,10,23,9,59.188198,59,24,21.009472,-35,-38.178726,9.082074285714278
2019-10-23 21:00:00,2019,10,23,21,5.576608,6,13,9.350668,7,3.7740600000000004,46.08485714285714
2019-10-24 07:00:00,2019,10,24,7,31.097965,46,13,14.359133,-33,-16.738832,49.27626666666667
2019-10-24 08:00:00,2019,10,24,8,67.33944,106,34,21.31437,-72,-46.02507,36.07629166666666
2019-10-25 06:00:00,2019,10,25,6,11.072399,8,4,5.3008347,-4,-5.7715643000000005,44.289107500000014
2019-10-25 07:00:00,2019,10,25,7,38.5807,43,13,13.590782,-30,-24.989918,16.700273333333335
2019-10-25 08:00:00,2019,10,25,8,83.869865,91,24,24.379698,-67,-59.490167,11.208705970149255
2019-10-25 09:00:00,2019,10,25,9,50.48657,42,23,24.674269,-19,-25.812301,35.85421578947369
2019-10-25 13:00:00,2019,10,25,13,14.990332,16,16,15.867374,0,0.8770419999999994,0.0
2019-10-25 14:00:00,2019,10,25,14,22.523699,28,20,20.533653,-8,-1.9900459999999995,75.124425
2019-10-25 15:00:00,2019,10,25,15,25.930157,18,38,28.705599,20,2.775441999999998,86.12279000000001
2019-10-25 16:00:00,2019,10,25,16,25.27769,31,38,33.979263,7,8.701573000000003,24.308185714285763
2019-10-25 17:00:00,2019,10,25,17,45.178135,44,85,58.34693,41,13.168795000000003,67.88098780487805
2019-10-25 18:00:00,2019,10,25,18,38.30794,33,58,53.070766,25,14.762825999999997,40.94869600000001
2019-10-25 19:00:00,2019,10,25,19,17.968445,12,21,27.459213,9,9.490768,5.452977777777769
2019-10-26 09:00:00,2019,10,26,9,13.976672,23,12,10.142036,-11,-3.8346360000000015,65.13967272727271
2019-10-26 10:00:00,2019,10,26,10,17.231672,16,24,18.30133,8,1.0696580000000004,86.62927499999999
2019-10-26 11:00:00,2019,10,26,11,24.745289,36,17,19.706352,-19,-5.038937000000001,73.47927894736841
2019-10-26 12:00:00,2019,10,26,12,29.600246,37,34,32.632294,-3,3.032048000000003,201.06826666666677
2019-10-26 13:00:00,2019,10,26,13,39.475677,51,47,32.47646,-4,-6.9992169999999945,74.98042499999985
2019-10-26 14:00:00,2019,10,26,14,35.438908,36,39,33.539177,3,-1.8997309999999956,163.32436666666652
2019-10-26 15:00:00,2019,10,26,15,41.17733,31,37,41.57682,6,0.3994900000000001,93.34183333333334
2019-10-26 16:00:00,2019,10,26,16,31.072695,21,19,36.60473,-2,5.532035000000004,376.6017500000002
2019-10-26 17:00:00,2019,10,26,17,31.267706,20,31,35.000088,11,3.7323819999999976,66.06925454545457
2019-10-26 18:00:00,2019,10,26,18,18.490387,18,17,21.11325,-1,2.6228630000000024,362.2863000000002
2019-10-26 19:00:00,2019,10,26,19,10.171728,12,19,12.963505,7,2.7917769999999997,60.117471428571434
2019-10-26 22:00:00,2019,10,26,22,6.2300177,5,3,2.9043677,-2,-3.3256500000000004,66.28250000000003
2019-10-27 01:00:00,2019,10,27,1,0.74174803,2,2,0.95190984,0,0.21016181,0.0
2019-10-27 15:00:00,2019,10,27,15,16.494184,12,10,11.725927,-2,-4.768257,138.41285000000002
2019-10-27 18:00:00,2019,10,27,18,9.353294,9,15,12.870945,6,3.5176510000000007,41.37248333333332
2019-10-27 19:00:00,2019,10,27,19,5.8587823,5,5,3.1649277,0,-2.6938546,0.0
2019-10-28 05:00:00,2019,10,28,5,3.9732661,3,1,0.9299281,-2,-3.043338,52.16689999999999
2019-10-28 06:00:00,2019,10,28,6,12.688635,14,4,3.8941596,-10,-8.7944754,12.055246000000004
2019-10-28 08:00:00,2019,10,28,8,94.2724,140,31,27.97511,-109,-66.29729,39.17679816513761
2019-10-28 10:00:00,2019,10,28,10,24.392824,26,13,13.463008,-13,-10.929816,15.924492307692303
2019-10-28 11:00:00,2019,10,28,11,15.685079,11,7,13.003864,-4,-2.681215,32.969625
2019-10-28 13:00:00,2019,10,28,13,13.725088,8,6,7.4198413,-2,-6.3052467,215.26233499999998
2019-10-28 14:00:00,2019,10,28,14,15.635239,19,19,15.53689,0,-0.09834900000000069,0.0
2019-10-28 15:00:00,2019,10,28,15,29.499657,27,28,28.92122,1,-0.5784369999999974,157.84369999999973
2019-10-28 17:00:00,2019,10,28,17,48.87863,48,54,55.32356,6,6.444929999999999,7.41549999999999
2019-10-28 18:00:00,2019,10,28,18,49.735954,36,59,71.29013,23,21.554176000000005,6.2861913043478035
2019-10-28 19:00:00,2019,10,28,19,26.809948,21,40,37.212814,19,10.402866000000003,45.24807368421051
2019-10-29 05:00:00,2019,10,29,5,6.0170846,8,1,1.3904239,-7,-4.6266606999999995,33.90484714285715
2019-10-29 07:00:00,2019,10,29,7,41.188473,41,16,15.242593,-25,-25.945880000000002,3.7835200000000095
2019-10-29 08:00:00,2019,10,29,8,82.066795,70,25,29.924921,-45,-52.141874,15.870831111111114
2019-10-29 09:00:00,2019,10,29,9,46.36313,43,17,22.51761,-26,-23.845519999999997,8.28646153846155
2019-10-29 11:00:00,2019,10,29,11,10.878462,10,11,6.592828,1,-4.285634000000001,528.5634000000001
2019-10-29 15:00:00,2019,10,29,15,17.89362,14,18,16.357939,4,-1.5356810000000003,138.39202500000002
2019-10-29 23:00:00,2019,10,29,23,1.874436,2,1,1.2637593,-1,-0.6106767,38.93233000000001
2019-10-30 08:00:00,2019,10,30,8,88.98774,81,15,23.539984,-66,-65.447756,0.836733333333336
2019-10-30 09:00:00,2019,10,30,9,53.229404,50,23,19.577463,-27,-33.651941,24.63681851851852
2019-10-30 21:00:00,2019,10,30,21,4.303322,7,9,7.623845,2,3.3205230000000006,66.02615000000003
2019-10-31 07:00:00,2019,10,31,7,34.896126,22,8,11.552536,-14,-23.343590000000003,66.73992857142859
2019-10-31 15:00:00,2019,10,31,15,14.918331,17,16,19.389196,-1,4.470864999999998,547.0864999999998
