start,year,month,day,hour,ausleihen_real,ausleihen_predict,rueckgaben_real,rueckgaben_predicted,real_differenz,predicted_differenz,differenz_mape
2019-06-04 20:00:00,2019,6,4,20,44.0,28.147863,32.0,27.06487,12.0,1.0829930000000019,90.97505833333331
2019-06-04 21:00:00,2019,6,4,21,12.0,18.377745,21.0,14.669992,-9.0,3.7077530000000003,141.19725555555556
2019-06-04 23:00:00,2019,6,4,23,10.0,4.6183596,2.0,5.994585,8.0,-1.3762254,117.2028175
2019-06-05 05:00:00,2019,6,5,5,2.0,2.6106198,10.0,7.024151,-8.0,-4.4135311999999995,44.83086000000001
2019-06-05 06:00:00,2019,6,5,6,9.0,7.9244637,25.0,19.369596,-16.0,-11.445132300000001,28.467923124999995
2019-06-05 07:00:00,2019,6,5,7,19.0,23.95857,55.0,50.203537,-36.0,-26.244966999999995,27.097313888888902
2019-06-05 08:00:00,2019,6,5,8,33.0,27.518486,93.0,69.01222,-60.0,-41.493734,30.84377666666666
2019-06-05 09:00:00,2019,6,5,9,21.0,24.45045,33.0,46.02676,-12.0,-21.576310000000003,79.80258333333336
2019-06-05 10:00:00,2019,6,5,10,7.0,15.388196,13.0,18.401682,-6.0,-3.0134860000000003,49.77523333333333
2019-06-05 11:00:00,2019,6,5,11,20.0,18.059776,6.0,14.532784,14.0,3.526992,74.8072
2019-06-05 12:00:00,2019,6,5,12,13.0,13.334795,11.0,14.153634,2.0,-0.8188390000000005,140.94195000000002
2019-06-05 13:00:00,2019,6,5,13,7.0,10.729399,8.0,13.351097,-1.0,-2.6216979999999985,162.16979999999984
2019-06-05 14:00:00,2019,6,5,14,16.0,8.771455,19.0,12.386271,-3.0,-3.614816000000001,20.493866666666705
2019-06-05 15:00:00,2019,6,5,15,31.0,22.066187,20.0,20.18382,11.0,1.8823669999999986,82.88757272727274
2019-06-05 16:00:00,2019,6,5,16,25.0,26.328852,29.0,31.066746,-4.0,-4.737893999999997,18.44734999999993
2019-06-05 17:00:00,2019,6,5,17,53.0,56.750076,57.0,48.411526,-4.0,8.338549999999998,308.46374999999995
2019-06-05 18:00:00,2019,6,5,18,96.0,68.79033,60.0,54.09741,36.0,14.692919999999994,59.18633333333335
2019-06-05 19:00:00,2019,6,5,19,54.0,51.443413,46.0,42.26285,8.0,9.180563,14.757037499999992
2019-06-05 20:00:00,2019,6,5,20,36.0,35.027428,21.0,29.161472,15.0,5.865956000000001,60.89362666666667
2019-06-05 21:00:00,2019,6,5,21,19.0,17.111725,13.0,11.141546,6.0,5.970179,0.49701666666666827
2019-06-05 22:00:00,2019,6,5,22,13.0,10.258471,2.0,8.286432,11.0,1.9720390000000005,82.07237272727272
2019-06-05 23:00:00,2019,6,5,23,11.0,3.6521199,6.0,5.746226,5.0,-2.0941061,141.88212199999998
2019-06-06 05:00:00,2019,6,6,5,2.0,2.9267642,8.0,7.237987,-6.0,-4.3112228,28.146286666666658
2019-06-06 06:00:00,2019,6,6,6,10.0,7.9003005,17.0,14.00378,-7.0,-6.103479500000001,12.807435714285706
2019-06-06 07:00:00,2019,6,6,7,26.0,12.173405,51.0,33.87658,-25.0,-21.703174999999995,13.187300000000022
2019-06-06 08:00:00,2019,6,6,8,31.0,23.629614,81.0,53.821507,-50.0,-30.191892999999997,39.61621400000001
2019-06-06 09:00:00,2019,6,6,9,24.0,21.174444,39.0,38.97371,-15.0,-17.799265999999996,18.661773333333308
2019-06-06 10:00:00,2019,6,6,10,15.0,12.84587,20.0,17.128508,-5.0,-4.282638,14.347239999999992
2019-06-06 11:00:00,2019,6,6,11,9.0,10.155431,9.0,13.987529,0.0,-3.8320980000000002,0.0
2019-06-06 12:00:00,2019,6,6,12,13.0,11.940622,13.0,15.86762,0.0,-3.926998000000001,0.0
2019-06-06 13:00:00,2019,6,6,13,14.0,13.190235,15.0,16.345129,-1.0,-3.1548940000000005,215.48940000000005
2019-06-06 14:00:00,2019,6,6,14,20.0,24.310246,10.0,20.28167,10.0,4.028576000000001,59.71423999999998
2019-06-06 15:00:00,2019,6,6,15,17.0,20.850235,24.0,18.498056,-7.0,2.352179000000003,133.6025571428572
2019-06-06 16:00:00,2019,6,6,16,25.0,25.789862,20.0,24.31342,5.0,1.4764419999999987,70.47116000000003
2019-06-06 17:00:00,2019,6,6,17,70.0,58.669487,53.0,46.549313,17.0,12.120173999999999,28.70485882352942
2019-06-06 18:00:00,2019,6,6,18,124.0,62.888443,71.0,46.51713,53.0,16.371313,69.11073018867924
2019-06-06 19:00:00,2019,6,6,19,66.0,52.18389,44.0,43.00089,22.0,9.183,58.25909090909091
2019-06-06 20:00:00,2019,6,6,20,29.0,29.096582,18.0,24.796902,11.0,4.299680000000002,60.91199999999998
2019-06-06 21:00:00,2019,6,6,21,8.0,13.3292465,13.0,10.714282,-5.0,2.6149644999999992,152.29928999999998
2019-06-06 22:00:00,2019,6,6,22,13.0,5.720723,10.0,7.870202,3.0,-2.1494790000000004,171.6493
2019-06-06 23:00:00,2019,6,6,23,10.0,6.2474036,9.0,6.0237937,1.0,0.22360990000000047,77.63900999999996
2019-06-07 00:00:00,2019,6,7,0,2.0,4.0163994,3.5,5.2951703,-1.5,-1.2787708999999996,14.748606666666694
2019-06-07 06:00:00,2019,6,7,6,11.0,10.0413685,14.0,17.926723,-3.0,-7.885354499999998,162.84514999999996
2019-06-07 07:00:00,2019,6,7,7,16.0,22.156424,48.0,45.539997,-32.0,-23.383573,26.926334375000003
2019-06-07 08:00:00,2019,6,7,8,36.0,31.200794,75.0,75.117615,-39.0,-43.916821,12.607233333333332
2019-06-07 09:00:00,2019,6,7,9,23.0,24.557892,32.0,41.5256,-9.0,-16.967708,88.53008888888887
2019-06-07 10:00:00,2019,6,7,10,9.0,16.16511,21.0,22.90605,-12.0,-6.740940000000002,43.825499999999984
2019-06-07 11:00:00,2019,6,7,11,13.0,14.4347725,18.0,18.612158,-5.0,-4.1773855000000015,16.45228999999997
2019-06-07 12:00:00,2019,6,7,12,15.0,19.805073,19.0,20.015846,-4.0,-0.21077299999999966,94.730675
2019-06-07 13:00:00,2019,6,7,13,24.0,17.963945,19.0,19.862175,5.0,-1.8982300000000016,137.96460000000005
2019-06-07 14:00:00,2019,6,7,14,37.0,25.988985,38.0,31.260065,-1.0,-5.271080000000001,427.1080000000001
2019-06-07 15:00:00,2019,6,7,15,25.0,36.787056,44.0,38.601574,-19.0,-1.8145179999999996,90.44990526315789
2019-06-07 16:00:00,2019,6,7,16,63.0,45.886887,50.0,44.411892,13.0,1.4749949999999998,88.65388461538461
2019-06-07 17:00:00,2019,6,7,17,92.0,73.67932,57.0,58.789867,35.0,14.889453000000003,57.458705714285706
2019-06-07 18:00:00,2019,6,7,18,57.0,72.27833,50.0,57.380405,7.0,14.897924999999994,112.8274999999999
2019-06-07 19:00:00,2019,6,7,19,38.0,43.862473,38.0,40.99001,0.0,2.8724630000000033,0.0
2019-06-07 20:00:00,2019,6,7,20,23.0,30.509905,27.0,27.304441,-4.0,3.205463999999999,180.1366
2019-06-07 21:00:00,2019,6,7,21,34.0,20.07252,24.0,17.599731,10.0,2.4727890000000023,75.27210999999998
2019-06-07 22:00:00,2019,6,7,22,8.0,14.254615,9.0,13.044779,-1.0,1.2098359999999992,220.9835999999999
2019-06-07 23:00:00,2019,6,7,23,6.0,5.2268653,5.0,5.79268,1.0,-0.5658146999999998,156.58146999999997
2019-06-08 00:00:00,2019,6,8,0,4.0,5.2348495,3.0,5.303732,1.0,-0.06888249999999996,106.88825
2019-06-08 07:00:00,2019,6,8,7,4.0,6.0794396,6.0,5.33126,-2.0,0.7481795999999994,137.40897999999996
2019-06-08 08:00:00,2019,6,8,8,14.0,11.490504,16.0,14.996154,-2.0,-3.505650000000001,75.28250000000006
2019-06-08 09:00:00,2019,6,8,9,26.0,15.957521,28.0,20.098864,-2.0,-4.141342999999999,107.06714999999996
2019-06-08 10:00:00,2019,6,8,10,41.0,25.355474,33.0,29.520187,8.0,-4.164712999999999,152.0589125
2019-06-08 11:00:00,2019,6,8,11,28.0,39.557175,55.0,45.235218,-27.0,-5.678043000000002,78.9702111111111
2019-06-08 12:00:00,2019,6,8,12,53.0,44.400066,66.0,48.068195,-13.0,-3.6681290000000004,71.78362307692308
2019-06-08 13:00:00,2019,6,8,13,50.0,41.601223,60.0,48.84338,-10.0,-7.242157000000006,27.578429999999944
2019-06-08 14:00:00,2019,6,8,14,59.0,49.229385,45.0,51.045116,14.0,-1.8157309999999995,112.96950714285714
2019-06-08 15:00:00,2019,6,8,15,41.0,47.74741,56.0,48.0014,-15.0,-0.2539899999999946,98.30673333333337
2019-06-08 16:00:00,2019,6,8,16,56.0,56.953133,54.0,52.66882,2.0,4.2843130000000045,114.21565000000022
2019-06-08 17:00:00,2019,6,8,17,57.0,51.30487,53.0,53.53269,4.0,-2.2278200000000012,155.69550000000004
2019-06-08 18:00:00,2019,6,8,18,39.0,50.71129,21.0,45.115715,18.0,5.595574999999997,68.91347222222224
2019-06-08 19:00:00,2019,6,8,19,19.0,27.59519,25.0,24.193289,-6.0,3.4019009999999987,156.69834999999998
2019-06-08 20:00:00,2019,6,8,20,25.0,18.038477,16.0,18.150974,9.0,-0.11249700000000118,101.24996666666668
2019-06-08 21:00:00,2019,6,8,21,15.0,13.483387,16.0,12.800796,-1.0,0.6825910000000004,168.25910000000005
2019-06-08 22:00:00,2019,6,8,22,5.0,10.747768,3.0,10.14916,2.0,0.5986080000000005,70.06959999999998
2019-06-08 23:00:00,2019,6,8,23,3.0,3.420535,3.0,4.166829,0.0,-0.7462939999999998,0.0
2019-06-09 00:00:00,2019,6,9,0,6.0,3.9400558,2.0,3.1248372,4.0,0.8152186000000001,79.619535
2019-06-09 07:00:00,2019,6,9,7,4.0,5.393974,7.0,7.350145,-3.0,-1.9561710000000003,34.79429999999999
2019-06-09 08:00:00,2019,6,9,8,15.0,7.8243957,12.0,8.978404,3.0,-1.1540082999999992,138.46694333333332
2019-06-09 09:00:00,2019,6,9,9,11.0,12.210009,15.0,13.2001,-4.0,-0.9900910000000014,75.24772499999996
2019-06-09 10:00:00,2019,6,9,10,33.0,24.817663,36.0,27.22056,-3.0,-2.4028969999999994,19.903433333333354
2019-06-09 11:00:00,2019,6,9,11,35.0,33.607346,44.0,39.925884,-9.0,-6.318538000000004,29.794022222222182
2019-06-09 12:00:00,2019,6,9,12,55.0,38.03298,65.0,38.936626,-10.0,-0.9036459999999948,90.96354000000005
2019-06-09 13:00:00,2019,6,9,13,54.0,45.344124,44.0,52.439846,10.0,-7.095722000000002,170.95722
2019-06-09 14:00:00,2019,6,9,14,40.0,40.94604,41.0,43.296417,-1.0,-2.3503769999999946,135.03769999999946
2019-06-09 15:00:00,2019,6,9,15,39.0,49.878525,53.0,45.287296,-14.0,4.5912290000000056,132.7944928571429
2019-06-09 16:00:00,2019,6,9,16,68.0,52.125793,68.0,54.431366,0.0,-2.3055729999999954,0.0
2019-06-09 17:00:00,2019,6,9,17,61.0,53.882095,54.0,47.61781,7.0,6.264285000000001,10.510214285714271
2019-06-09 18:00:00,2019,6,9,18,62.0,35.733772,52.0,37.59857,10.0,-1.8647980000000004,118.64798
2019-06-09 19:00:00,2019,6,9,19,31.0,31.638739,37.0,32.3903,-6.0,-0.7515610000000024,87.4739833333333
2019-06-09 20:00:00,2019,6,9,20,26.0,21.404242,12.0,20.257439,14.0,1.1468029999999985,91.80855000000001
2019-06-09 21:00:00,2019,6,9,21,12.0,14.770423,7.0,9.228028,5.0,5.542394999999999,10.847899999999981
2019-06-09 22:00:00,2019,6,9,22,7.0,7.3970804,4.0,6.556849,3.0,0.8402314000000004,71.99228666666664
2019-06-10 06:00:00,2019,6,10,6,13.0,6.4270535,23.0,13.428397,-10.0,-7.0013435,29.986565
2019-06-10 07:00:00,2019,6,10,7,13.0,18.38831,34.0,39.215023,-21.0,-20.826713,0.825176190476183
2019-06-10 08:00:00,2019,6,10,8,28.0,24.007761,82.0,68.98648,-54.0,-44.978719,16.70607592592593
2019-06-10 09:00:00,2019,6,10,9,19.0,19.294409,18.0,28.44966,1.0,-9.155251,1015.5251
2019-06-10 10:00:00,2019,6,10,10,4.0,14.083856,25.0,27.767164,-21.0,-13.683308,34.841390476190476
2019-06-10 12:00:00,2019,6,10,12,10.0,17.131767,16.0,22.516884,-6.0,-5.385117000000001,10.248049999999981
2019-06-10 15:00:00,2019,6,10,15,24.0,25.74449,28.0,26.58713,-4.0,-0.8426399999999994,78.93400000000001
2019-06-10 16:00:00,2019,6,10,16,31.0,32.525505,37.0,32.133003,-6.0,0.39250200000000035,106.5417
2019-06-10 17:00:00,2019,6,10,17,74.0,56.955208,50.0,47.187237,24.0,9.767970999999996,59.300120833333345
2019-06-10 18:00:00,2019,6,10,18,103.0,82.94351,50.0,51.90399,53.0,31.039520000000003,41.4348679245283
2019-06-10 19:00:00,2019,6,10,19,60.0,54.98458,53.0,44.920822,7.0,10.063758,43.76797142857143
2019-06-10 20:00:00,2019,6,10,20,31.0,29.371271,29.0,24.618229,2.0,4.753042000000001,137.65210000000002
2019-06-10 21:00:00,2019,6,10,21,22.0,18.507334,15.0,14.419903,7.0,4.0874310000000005,41.608128571428566
2019-06-10 22:00:00,2019,6,10,22,10.0,9.501104,4.0,5.551288,6.0,3.949816,34.169733333333326
2019-06-10 23:00:00,2019,6,10,23,3.0,3.0272942,3.0,4.3867497,0.0,-1.3594555000000001,0.0
2019-06-11 00:00:00,2019,6,11,0,3.0,3.0344822,3.0,3.3438647,0.0,-0.30938250000000034,0.0
2019-06-11 06:00:00,2019,6,11,6,6.0,8.890179,10.0,19.660112,-4.0,-10.769933000000002,169.24832500000005
2019-06-11 07:00:00,2019,6,11,7,16.0,22.071344,34.0,50.825024,-18.0,-28.75368,59.742666666666665
2019-06-11 08:00:00,2019,6,11,8,27.0,31.505766,61.0,84.970276,-34.0,-53.46451,57.24855882352941
2019-06-11 09:00:00,2019,6,11,9,30.0,21.966227,21.0,38.87727,9.0,-16.911043000000003,287.90047777777784
2019-06-11 10:00:00,2019,6,11,10,10.0,16.166986,18.0,16.885393,-8.0,-0.7184069999999991,91.0199125
2019-06-11 11:00:00,2019,6,11,11,11.0,12.6145115,15.0,14.898612,-4.0,-2.284100499999999,42.89748750000002
2019-06-11 12:00:00,2019,6,11,12,13.0,13.8804245,17.0,16.041904,-4.0,-2.1614794999999987,45.96301250000003
2019-06-11 13:00:00,2019,6,11,13,11.0,15.264208,18.0,17.908983,-7.0,-2.644774999999999,62.217500000000015
2019-06-11 14:00:00,2019,6,11,14,21.0,16.238604,29.0,20.043795,-8.0,-3.8051910000000007,52.43511249999999
2019-06-11 15:00:00,2019,6,11,15,23.0,25.017187,36.0,24.921457,-13.0,0.09572999999999965,100.73638461538461
2019-06-11 16:00:00,2019,6,11,16,26.0,23.083858,27.0,31.477898,-1.0,-8.39404,739.404
2019-06-11 17:00:00,2019,6,11,17,89.0,70.05135,58.0,55.34405,31.0,14.707299999999996,52.55709677419355
2019-06-11 18:00:00,2019,6,11,18,108.0,93.12554,76.0,67.723526,32.0,25.402013999999994,20.618706250000017
2019-06-11 19:00:00,2019,6,11,19,60.0,56.734886,48.0,49.7723,12.0,6.962586000000002,41.97844999999998
2019-06-11 20:00:00,2019,6,11,20,33.0,35.476433,22.0,31.858082,11.0,3.6183510000000005,67.10589999999999
2019-06-11 21:00:00,2019,6,11,21,14.0,14.125263,16.0,13.810464,-2.0,0.3147990000000007,115.73995000000004
2019-06-11 22:00:00,2019,6,11,22,11.0,9.810788,6.0,8.606498,5.0,1.2042900000000003,75.9142
2019-06-11 23:00:00,2019,6,11,23,2.0,5.01342,5.0,5.4186444,-3.0,-0.4052243999999998,86.49252000000001
2019-06-12 05:00:00,2019,6,12,5,2.0,2.4413576,12.0,8.169078,-10.0,-5.727720400000001,42.72279599999999
2019-06-12 06:00:00,2019,6,12,6,6.0,8.011798,24.0,22.68912,-18.0,-14.677321999999998,18.45932222222223
2019-06-12 07:00:00,2019,6,12,7,21.0,21.940216,44.0,52.811085,-23.0,-30.870869,34.22116956521739
2019-06-12 08:00:00,2019,6,12,8,29.0,30.425398,83.0,78.6064,-54.0,-48.18100199999999,10.775922222222237
2019-06-12 09:00:00,2019,6,12,9,25.0,22.836721,39.0,42.423485,-14.0,-19.586764,39.90545714285713
2019-06-12 10:00:00,2019,6,12,10,14.0,13.670673,20.0,17.296669,-6.0,-3.6259960000000007,39.56673333333332
2019-06-12 11:00:00,2019,6,12,11,11.0,16.045284,22.0,14.621964,-11.0,1.4233199999999986,112.93927272727271
2019-06-12 12:00:00,2019,6,12,12,18.0,12.568987,17.0,16.37298,1.0,-3.8039929999999984,480.3992999999998
2019-06-12 13:00:00,2019,6,12,13,15.0,12.10982,15.0,14.168805,0.0,-2.0589850000000016,0.0
2019-06-12 14:00:00,2019,6,12,14,19.0,13.65152,27.0,16.048431,-8.0,-2.396911000000001,70.03861249999999
2019-06-12 15:00:00,2019,6,12,15,42.0,24.79469,35.0,22.647118,7.0,2.1475720000000003,69.32039999999999
2019-06-12 16:00:00,2019,6,12,16,43.0,30.014175,29.0,32.747654,14.0,-2.7334789999999956,119.52484999999997
2019-06-12 17:00:00,2019,6,12,17,69.0,54.58053,59.0,51.72993,10.0,2.8506,71.494
2019-06-12 18:00:00,2019,6,12,18,117.0,73.59973,71.0,55.2913,46.0,18.308429999999994,60.199065217391315
2019-06-12 19:00:00,2019,6,12,19,68.0,54.727367,51.0,46.683773,17.0,8.043593999999999,52.684741176470595
2019-06-12 20:00:00,2019,6,12,20,37.0,36.54334,19.0,28.61757,18.0,7.92577,55.96794444444444
2019-06-12 21:00:00,2019,6,12,21,10.0,17.51937,9.0,11.594756,1.0,5.924613999999998,492.4613999999998
2019-06-12 22:00:00,2019,6,12,22,13.0,10.145035,6.0,7.2824125,7.0,2.8626224999999996,59.10539285714286
2019-06-12 23:00:00,2019,6,12,23,4.0,5.710876,3.0,4.3472714,1.0,1.3636045999999995,36.36045999999995
2019-06-13 06:00:00,2019,6,13,6,6.0,7.0275803,21.0,14.54926,-15.0,-7.5216797,49.85546866666667
2019-06-13 07:00:00,2019,6,13,7,11.0,16.557873,22.0,37.080814,-11.0,-20.522940999999996,86.57219090909088
2019-06-13 08:00:00,2019,6,13,8,26.0,23.42983,76.0,58.925465,-50.0,-35.49563500000001,29.00872999999999
2019-06-13 09:00:00,2019,6,13,9,17.0,15.87536,36.0,29.354872,-19.0,-13.479512,29.055200000000003
2019-06-13 11:00:00,2019,6,13,11,6.0,6.873031,9.0,9.223081,-3.0,-2.3500500000000004,21.66499999999999
2019-06-13 12:00:00,2019,6,13,12,12.0,10.815504,13.0,13.008616,-1.0,-2.1931119999999993,119.31119999999993
2019-06-13 13:00:00,2019,6,13,13,13.0,12.386519,12.0,15.21362,1.0,-2.8271010000000008,382.71010000000007
2019-06-13 14:00:00,2019,6,13,14,16.0,22.739388,12.0,18.41738,4.0,4.322008,8.050200000000007
2019-06-13 15:00:00,2019,6,13,15,22.0,18.771463,17.0,18.003456,5.0,0.7680070000000008,84.63985999999998
2019-06-13 16:00:00,2019,6,13,16,13.0,22.670713,23.0,18.874348,-10.0,3.796364999999998,137.96364999999997
2019-06-13 17:00:00,2019,6,13,17,48.0,47.940777,36.0,36.243813,12.0,11.696963999999994,2.5253000000000485
2019-06-13 18:00:00,2019,6,13,18,67.0,61.76851,29.0,41.13555,38.0,20.632959999999997,45.70273684210527
2019-06-13 19:00:00,2019,6,13,19,18.0,30.63048,33.0,27.030846,-15.0,3.5996339999999982,123.99756
2019-06-13 20:00:00,2019,6,13,20,25.0,17.791298,11.0,12.712626,14.0,5.078672000000001,63.72377142857142
2019-06-13 21:00:00,2019,6,13,21,8.0,7.518556,4.0,8.218108,4.0,-0.6995520000000006,117.48880000000001
2019-06-13 22:00:00,2019,6,13,22,3.0,4.138393,10.0,6.8003955,-7.0,-2.6620025,61.97139285714286
2019-06-13 23:00:00,2019,6,13,23,4.0,3.2331858,1.0,3.6826453,3.0,-0.4494594999999997,114.98198333333332
2019-06-14 06:00:00,2019,6,14,6,8.0,9.165031,10.0,16.590384,-2.0,-7.425352999999999,271.26764999999995
2019-06-14 07:00:00,2019,6,14,7,21.0,18.10502,38.0,47.037197,-17.0,-28.932177,70.18927647058824
2019-06-14 08:00:00,2019,6,14,8,26.0,32.113266,84.0,75.856476,-58.0,-43.74321,24.58067241379311
2019-06-14 09:00:00,2019,6,14,9,27.0,23.37342,34.0,43.47993,-7.0,-20.106510000000004,187.23585714285718
2019-06-14 10:00:00,2019,6,14,10,13.0,17.0325,24.0,25.169552,-11.0,-8.137052,26.026799999999994
2019-06-14 11:00:00,2019,6,14,11,12.0,14.784976,15.0,20.064997,-3.0,-5.280021000000001,76.00070000000004
2019-06-14 12:00:00,2019,6,14,12,11.0,18.41777,19.0,20.801872,-8.0,-2.3841019999999986,70.19872500000002
2019-06-14 13:00:00,2019,6,14,13,19.0,19.436419,22.0,19.463858,-3.0,-0.02743899999999755,99.08536666666676
2019-06-14 14:00:00,2019,6,14,14,24.0,31.43458,38.0,35.699574,-14.0,-4.264993999999998,69.53575714285716
2019-06-14 15:00:00,2019,6,14,15,22.0,34.93285,37.0,39.710934,-15.0,-4.778084,68.14610666666667
2019-06-14 16:00:00,2019,6,14,16,39.0,54.187477,47.0,46.683582,-8.0,7.503895,193.7986875
2019-06-14 17:00:00,2019,6,14,17,101.0,79.62901,51.0,60.884045,50.0,18.744964999999993,62.51007000000002
2019-06-14 18:00:00,2019,6,14,18,95.0,71.08788,59.0,56.720604,36.0,14.367275999999997,60.09090000000001
2019-06-14 19:00:00,2019,6,14,19,58.0,51.330517,52.0,44.12092,6.0,7.209597000000002,20.159950000000038
2019-06-14 20:00:00,2019,6,14,20,33.0,31.184235,19.0,31.23372,14.0,-0.04948500000000067,100.3534642857143
2019-06-14 21:00:00,2019,6,14,21,18.0,25.098398,17.0,18.781088,1.0,6.317309999999999,531.7309999999999
2019-06-14 22:00:00,2019,6,14,22,7.0,10.293802,5.0,10.475629,2.0,-0.18182700000000018,109.09135
2019-06-14 23:00:00,2019,6,14,23,3.0,5.721189,4.0,6.5422683,-1.0,-0.8210793000000001,17.892069999999993
2019-06-15 00:00:00,2019,6,15,0,5.0,5.9982767,4.0,4.5066485,1.0,1.4916282,49.16282000000001
2019-06-15 07:00:00,2019,6,15,7,4.0,6.1243806,7.0,6.2785325,-3.0,-0.15415189999999956,94.86160333333335
2019-06-15 08:00:00,2019,6,15,8,10.0,13.37664,17.0,16.952593,-7.0,-3.575953,48.91495714285714
2019-06-15 09:00:00,2019,6,15,9,21.0,17.505796,26.0,21.84539,-5.0,-4.339593999999998,13.208120000000036
2019-06-15 10:00:00,2019,6,15,10,29.0,28.94721,26.0,31.81184,3.0,-2.864630000000002,195.4876666666667
2019-06-15 11:00:00,2019,6,15,11,37.0,33.408375,51.0,42.610394,-14.0,-9.202019,34.27129285714286
2019-06-15 12:00:00,2019,6,15,12,53.0,46.971848,60.0,52.232883,-7.0,-5.261035,24.842357142857146
2019-06-15 13:00:00,2019,6,15,13,62.0,44.959427,77.0,50.060596,-15.0,-5.101168999999999,65.99220666666668
2019-06-15 14:00:00,2019,6,15,14,54.0,52.055313,50.0,53.297596,4.0,-1.2422830000000005,131.057075
2019-06-15 15:00:00,2019,6,15,15,46.0,41.96162,46.0,47.74233,0.0,-5.780709999999999,0.0
2019-06-15 16:00:00,2019,6,15,16,47.0,51.53159,53.0,47.33616,-6.0,4.195430000000002,169.92383333333336
2019-06-15 17:00:00,2019,6,15,17,52.0,49.150562,39.0,52.024635,13.0,-2.8740730000000028,122.10825384615387
2019-06-15 18:00:00,2019,6,15,18,25.0,45.70272,26.0,37.241344,-1.0,8.461376000000001,946.1376000000001
2019-06-15 19:00:00,2019,6,15,19,36.0,22.79326,30.0,25.129107,6.0,-2.335847000000001,138.93078333333335
2019-06-15 20:00:00,2019,6,15,20,27.0,23.640207,19.0,20.475142,8.0,3.1650649999999985,60.43668750000002
2019-06-15 21:00:00,2019,6,15,21,21.0,16.021608,20.0,15.555642,1.0,0.4659659999999999,53.40340000000001
2019-06-15 22:00:00,2019,6,15,22,17.0,11.772367,7.0,11.458658,10.0,0.31370899999999935,96.86291
2019-06-15 23:00:00,2019,6,15,23,4.0,7.3107076,6.0,6.908283,-2.0,0.4024245999999998,120.12123
2019-06-16 00:00:00,2019,6,16,0,4.0,5.0253496,3.0,4.589559,1.0,0.4357905999999998,56.420940000000016
2019-06-16 07:00:00,2019,6,16,7,4.0,4.7473583,4.0,6.644934,0.0,-1.8975757,0.0
2019-06-16 08:00:00,2019,6,16,8,9.0,11.71221,10.0,11.594865,-1.0,0.11734500000000025,111.73450000000003
2019-06-16 09:00:00,2019,6,16,9,8.0,9.953068,10.0,13.387337,-2.0,-3.4342690000000005,71.71345000000002
2019-06-16 10:00:00,2019,6,16,10,22.0,24.599775,31.0,29.834064,-9.0,-5.234289,41.84123333333333
2019-06-16 11:00:00,2019,6,16,11,24.0,31.864866,33.0,38.103928,-9.0,-6.239062000000004,30.677088888888843
2019-06-16 12:00:00,2019,6,16,12,21.0,40.345913,28.0,41.852634,-7.0,-1.5067209999999989,78.47541428571431
2019-06-16 13:00:00,2019,6,16,13,46.0,43.547688,26.0,43.41,20.0,0.13768800000000425,99.31155999999997
2019-06-16 14:00:00,2019,6,16,14,40.0,37.215424,27.0,39.49898,13.0,-2.2835560000000044,117.56581538461542
2019-06-16 15:00:00,2019,6,16,15,32.0,43.89461,29.0,45.960194,3.0,-2.065584000000001,168.85280000000006
2019-06-16 16:00:00,2019,6,16,16,40.0,54.585403,35.0,53.439945,5.0,1.1454579999999979,77.09084000000004
2019-06-16 17:00:00,2019,6,16,17,23.0,46.569782,26.0,36.85124,-3.0,9.718542,423.9514
2019-06-16 18:00:00,2019,6,16,18,24.0,36.164803,19.0,32.712627,5.0,3.4521760000000015,30.95647999999997
2019-06-16 19:00:00,2019,6,16,19,22.0,23.159807,16.0,25.952608,6.0,-2.7928010000000008,146.54668333333333
2019-06-16 20:00:00,2019,6,16,20,11.0,18.103468,12.0,13.686059,-1.0,4.417408999999999,541.7408999999999
2019-06-16 21:00:00,2019,6,16,21,12.0,10.255232,7.0,7.8270144,5.0,2.428217599999999,51.43564800000002
2019-06-16 22:00:00,2019,6,16,22,5.0,5.971591,3.0,5.413848,2.0,0.5577430000000003,72.11284999999998
2019-06-17 06:00:00,2019,6,17,6,8.0,9.221658,16.0,16.55187,-8.0,-7.330212000000001,8.372349999999983
2019-06-17 07:00:00,2019,6,17,7,11.0,15.854477,39.0,34.04687,-28.0,-18.192393,35.02716785714286
2019-06-17 08:00:00,2019,6,17,8,31.0,18.545921,68.0,59.80121,-37.0,-41.255289,11.500781081081076
2019-06-17 09:00:00,2019,6,17,9,16.0,25.194921,30.0,35.69046,-14.0,-10.495539,25.031864285714278
2019-06-17 10:00:00,2019,6,17,10,15.0,14.149373,19.0,24.386988,-4.0,-10.237614999999998,155.94037499999996
