year,month,day,hour,ausleihen,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,ausleihe1woche,ausleihe1stunde,ausleihe2stunde
2017,10,14,17,50,0.64,0,5,0,22,0.0,70,4,54,36,34
2017,10,14,18,42,0.6666666666666666,0,5,0,22,0.0,72,5,46,50,36
2017,10,14,19,47,0.6382978723404256,0,5,0,21,0.0,75,5,35,42,50
2017,10,14,20,13,0.6923076923076923,0,5,0,20,0.0,77,5,11,47,42
2017,10,14,21,4,0.75,0,5,0,20,0.0,80,5,17,13,47
2017,10,14,22,3,1.0,0,5,0,19,0.0,81,6,6,4,13
2017,10,14,23,3,1.0,0,5,0,19,0.0,81,6,7,3,4
2017,10,15,0,1,1.0,0,6,0,19,0.0,82,6,3,3,3
2017,10,15,6,2,1.0,0,6,0,18,0.0,85,7,4,0,0
2017,10,15,7,2,0.5,0,6,0,19,0.0,84,9,3,2,0
2017,10,15,8,8,0.625,0,6,0,19,0.0,83,12,3,2,2
2017,10,15,9,9,0.4444444444444444,0,6,0,20,0.0,83,14,1,8,2
2017,10,15,10,23,0.6956521739130435,0,6,0,21,0.0,79,15,7,9,8
2017,10,15,11,29,0.5517241379310345,0,6,0,22,0.0,74,17,9,23,9
2017,10,15,12,28,0.8928571428571429,0,6,0,23,0.0,70,18,14,29,23
2017,10,15,13,23,0.8260869565217391,0,6,0,23,0.0,70,19,16,28,29
2017,10,15,14,57,0.543859649122807,0,6,0,22,0.0,70,20,26,23,28
2017,10,15,15,52,0.6346153846153846,0,6,0,22,0.0,70,21,14,57,23
2017,10,15,16,29,0.6551724137931034,0,6,0,22,0.0,73,20,43,52,57
2017,10,15,17,31,0.8064516129032258,0,6,0,21,0.0,75,19,28,29,52
2017,10,15,18,23,0.7391304347826086,0,6,0,21,0.0,78,18,19,31,29
2017,10,15,19,23,0.782608695652174,0,6,0,21,0.0,80,19,22,23,31
2017,10,15,20,20,0.55,0,6,0,21,0.0,83,20,11,23,23
2017,10,15,21,5,1.0,0,6,0,21,0.0,85,21,7,20,23
2017,10,15,22,8,0.875,0,6,0,21,0.0,85,21,8,5,20
2017,10,15,23,3,1.0,0,6,0,21,0.5,85,21,5,8,5
2017,10,16,2,1,1.0,0,0,1,18,0.1,73,23,0,0,0
2017,10,16,3,1,1.0,0,0,1,17,0.2,68,24,1,1,0
2017,10,16,6,5,1.0,0,0,1,14,0.2,61,22,3,0,0
2017,10,16,7,25,1.0,0,0,1,14,0.1,60,22,8,5,0
2017,10,16,8,25,0.92,0,0,1,14,0.0,58,21,20,25,5
2017,10,16,9,14,1.0,0,0,1,13,0.0,57,21,19,25,25
2017,10,16,10,6,0.6666666666666666,0,0,1,14,0.0,53,20,1,14,25
2017,10,16,11,7,0.8571428571428571,0,0,1,15,0.0,49,20,3,6,14
2017,10,16,12,14,0.5714285714285714,0,0,1,16,0.0,45,19,3,7,6
2017,10,16,13,5,0.6,0,0,1,16,0.0,45,20,3,14,7
2017,10,16,14,11,1.0,0,0,1,15,0.0,45,21,8,5,14
2017,10,16,15,12,1.0,0,0,1,15,0.0,45,23,4,11,5
2017,10,16,16,15,0.8666666666666667,0,0,1,14,0.0,47,23,11,12,11
2017,10,16,17,49,0.9387755102040816,0,0,1,13,0.0,48,23,22,15,12
2017,10,16,18,55,1.0,0,0,1,12,0.0,49,24,30,49,15
2017,10,16,19,30,1.0,0,0,1,11,0.0,50,24,14,55,49
2017,10,16,20,22,1.0,0,0,1,11,0.0,52,24,14,30,55
2017,10,16,21,12,0.8333333333333334,0,0,1,10,0.0,53,24,3,22,30
2017,10,16,22,4,0.75,0,0,1,10,0.0,54,22,3,12,22
2017,10,16,23,3,1.0,0,0,1,9,0.0,55,20,1,4,12
2017,10,17,1,1,0.0,0,1,1,9,0.0,56,18,0,0,3
2017,10,17,5,3,1.0,0,1,1,8,0.0,54,15,3,0,0
2017,10,17,6,3,1.0,0,1,1,8,0.0,53,14,2,3,0
2017,10,17,7,22,1.0,0,1,1,9,0.0,48,13,16,3,3
2017,10,17,8,36,0.9722222222222222,0,1,1,11,0.0,44,11,33,22,3
2017,10,17,9,23,0.9130434782608696,0,1,1,12,0.0,40,9,22,36,22
2017,10,17,10,10,0.8,0,1,1,14,0.0,36,7,10,23,36
2017,10,17,11,16,0.875,0,1,1,16,0.0,31,5,10,10,23
2017,10,17,12,15,0.7333333333333333,0,1,1,18,0.0,27,2,13,16,10
2017,10,17,13,15,0.6666666666666666,0,1,1,18,0.0,28,4,22,15,16
2017,10,17,14,14,0.7857142857142857,0,1,1,18,0.0,30,6,30,15,15
2017,10,17,15,24,0.7916666666666666,0,1,1,18,0.0,31,9,29,14,15
2017,10,17,16,28,0.7142857142857143,0,1,1,18,0.0,33,11,25,24,14
2017,10,17,17,90,0.9222222222222224,0,1,1,17,0.0,36,12,71,28,24
2017,10,17,18,63,0.9365079365079364,0,1,1,16,0.0,38,14,111,90,28
2017,10,17,19,40,0.925,0,1,1,15,0.0,41,15,48,63,90
2017,10,17,20,23,1.0,0,1,1,14,0.0,44,16,18,40,63
2017,10,17,21,8,0.875,0,1,1,13,0.0,46,16,17,23,40
2017,10,17,22,6,1.0,0,1,1,13,0.0,47,17,10,8,23
2017,10,17,23,2,1.0,0,1,1,13,0.0,47,17,3,6,8
2017,10,18,0,2,1.0,0,2,1,13,0.0,48,18,3,2,6
2017,10,18,4,1,1.0,0,2,1,12,0.0,57,14,0,0,0
2017,10,18,5,3,1.0,0,2,1,12,0.0,58,12,1,1,0
2017,10,18,6,3,1.0,0,2,1,12,0.0,59,9,6,3,1
2017,10,18,7,28,1.0,0,2,1,14,0.0,56,9,20,3,3
2017,10,18,8,39,1.0,0,2,1,16,0.0,52,9,28,28,3
2017,10,18,9,20,1.0,0,2,1,18,0.0,49,9,24,39,28
2017,10,18,10,16,0.6875,0,2,1,20,0.0,48,8,10,20,39
2017,10,18,11,17,0.8823529411764706,0,2,1,22,0.0,47,6,17,16,20
2017,10,18,12,12,0.75,0,2,1,24,0.0,46,4,11,17,16
2017,10,18,13,12,0.8333333333333334,0,2,1,24,0.0,47,6,14,12,17
2017,10,18,14,28,0.5714285714285714,0,2,1,24,0.0,47,8,20,12,12
2017,10,18,15,33,0.8484848484848485,0,2,1,24,0.0,48,10,29,28,12
2017,10,18,16,31,0.9032258064516128,0,2,1,23,0.0,51,10,17,33,28
2017,10,18,17,90,0.9666666666666668,0,2,1,23,0.0,54,10,36,31,33
2017,10,18,18,76,0.9473684210526316,0,2,1,22,0.0,57,10,33,90,31
2017,10,18,19,29,0.9655172413793104,0,2,1,21,0.0,56,11,19,76,90
2017,10,18,20,32,0.875,0,2,1,20,0.0,56,11,14,29,76
2017,10,18,21,4,1.0,0,2,1,19,0.0,56,12,15,32,29
2017,10,18,22,11,1.0,0,2,1,18,0.0,57,12,8,4,32
2017,10,18,23,1,1.0,0,2,1,17,0.0,57,12,3,11,4
2017,10,19,0,1,1.0,0,3,1,17,0.0,58,13,1,1,11
2017,10,19,5,3,1.0,0,3,1,14,0.0,60,10,0,0,0
2017,10,19,6,5,1.0,0,3,1,14,0.0,61,10,2,3,0
2017,10,19,7,17,1.0,0,3,1,16,0.0,56,12,18,5,3
2017,10,19,8,39,1.0,0,3,1,17,0.0,52,14,17,17,5
2017,10,19,9,26,0.9230769230769232,0,3,1,18,0.0,47,16,8,39,17
2017,10,19,10,11,0.9090909090909092,0,3,1,19,0.0,44,16,10,26,39
2017,10,19,11,8,0.75,0,3,1,20,0.0,41,15,15,11,26
2017,10,19,12,13,1.0,0,3,1,21,0.0,37,14,11,8,11
2017,10,19,13,17,0.5294117647058824,0,3,1,21,0.0,39,15,11,13,8
2017,10,19,14,21,0.8095238095238095,0,3,1,21,0.0,40,16,15,17,13
2017,10,19,15,33,0.7878787878787878,0,3,1,21,0.0,42,17,20,21,17
2017,10,19,16,37,0.7027027027027027,0,3,1,21,0.0,45,16,16,33,21
2017,10,19,17,77,0.922077922077922,0,3,1,20,0.0,49,16,61,37,33
2017,10,19,18,78,0.9487179487179488,0,3,1,19,0.0,52,15,82,77,37
2017,10,19,19,49,0.8979591836734694,0,3,1,19,0.0,55,16,25,78,77
2017,10,19,20,17,1.0,0,3,1,18,0.0,57,17,12,49,78
2017,10,19,21,13,1.0,0,3,1,18,0.0,60,18,14,17,49
2017,10,19,22,7,1.0,0,3,1,18,0.0,60,18,7,13,17
2017,10,19,23,5,1.0,0,3,1,18,0.0,61,18,0,7,13
2017,10,20,0,3,1.0,0,4,1,18,0.0,62,19,5,5,7
2017,10,20,1,3,0.0,0,4,1,17,0.0,63,18,3,3,5
2017,10,20,4,1,1.0,0,4,1,16,0.0,62,16,1,0,0
2017,10,20,5,4,1.0,0,4,1,16,0.0,60,15,2,1,0
2017,10,20,6,2,1.0,0,4,1,15,0.0,57,14,5,4,1
2017,10,20,7,24,1.0,0,4,1,16,0.0,51,15,25,2,4
2017,10,20,8,32,0.96875,0,4,1,17,0.0,45,17,27,24,2
2017,10,20,9,21,0.9523809523809524,0,4,1,18,0.0,39,18,18,32,24
2017,10,20,10,21,0.7142857142857143,0,4,1,19,0.0,38,17,13,21,32
2017,10,20,11,25,0.6,0,4,1,20,0.0,36,16,8,21,21
2017,10,20,12,21,0.6666666666666666,0,4,1,21,0.0,35,15,13,25,21
2017,10,20,13,17,0.3529411764705882,0,4,1,21,0.0,35,16,11,21,25
2017,10,20,14,28,0.4642857142857143,0,4,1,22,0.0,36,17,13,17,21
2017,10,20,15,38,0.7631578947368421,0,4,1,22,0.0,37,18,25,28,17
2017,10,20,16,31,0.9032258064516128,0,4,1,21,0.0,39,16,29,38,28
2017,10,20,17,77,0.948051948051948,0,4,1,21,0.0,41,14,67,31,38
2017,10,20,18,76,0.8552631578947368,0,4,1,20,0.0,43,12,61,77,31
2017,10,20,19,40,0.8,0,4,1,20,0.0,44,11,23,76,77
2017,10,20,20,18,0.6666666666666666,0,4,1,20,0.0,45,11,20,40,76
2017,10,20,21,12,0.75,0,4,1,20,0.0,47,10,12,18,40
2017,10,20,22,9,0.7777777777777778,0,4,1,20,0.0,46,10,3,12,18
2017,10,21,0,6,1.0,0,5,0,20,0.0,45,10,3,0,9
2017,10,21,4,2,0.0,0,5,0,18,0.0,43,6,0,0,0
2017,10,21,7,14,1.0,0,5,0,19,0.0,43,4,4,0,0
2017,10,21,8,19,0.8947368421052632,0,5,0,21,0.0,42,4,10,14,0
2017,10,21,9,15,0.8,0,5,0,23,0.0,41,4,13,19,14
2017,10,21,10,26,0.5769230769230769,0,5,0,24,0.0,38,5,25,15,19
2017,10,21,11,39,0.6923076923076923,0,5,0,26,0.0,35,6,20,26,15
2017,10,21,12,39,0.5128205128205128,0,5,0,27,0.0,32,7,33,39,26
2017,10,21,13,49,0.7142857142857143,0,5,0,26,0.0,34,8,36,39,39
2017,10,21,14,37,0.4864864864864865,0,5,0,25,0.0,35,9,45,49,39
2017,10,21,15,56,0.5892857142857143,0,5,0,24,0.0,37,9,34,37,49
2017,10,21,16,40,0.65,0,5,0,23,0.0,39,9,36,56,37
2017,10,21,17,52,0.6538461538461539,0,5,0,22,0.0,42,9,50,40,56
2017,10,21,18,39,0.6666666666666666,0,5,0,21,0.0,45,9,42,52,40
2017,10,21,19,19,0.7894736842105263,0,5,0,20,0.0,46,8,47,39,52
2017,10,21,20,9,0.8888888888888888,0,5,0,20,0.0,46,8,13,19,39
2017,10,21,21,7,0.8571428571428571,0,5,0,19,0.0,47,8,4,9,19
2017,10,21,22,2,1.0,0,5,0,19,0.0,47,8,3,7,9
2017,10,21,23,4,1.0,0,5,0,19,0.0,46,8,3,2,7
2017,10,22,0,3,0.3333333333333333,0,6,0,19,0.0,46,8,1,4,2
2017,10,22,1,3,0.0,0,6,0,18,0.0,44,7,0,3,4
2017,10,22,7,5,0.8,0,6,0,18,0.0,40,3,2,0,0
2017,10,22,8,13,0.8461538461538461,0,6,0,19,0.0,41,4,8,5,0
2017,10,22,9,16,0.75,0,6,0,20,0.0,41,5,9,13,5
2017,10,22,10,30,0.5,0,6,0,21,0.0,40,7,23,16,13
2017,10,22,11,24,0.8333333333333334,0,6,0,22,0.0,38,8,29,30,16
2017,10,22,12,38,0.8157894736842105,0,6,0,23,0.0,36,10,28,24,30
2017,10,22,13,27,0.3703703703703703,0,6,0,23,0.0,39,11,23,38,24
2017,10,22,14,43,0.813953488372093,0,6,0,22,0.0,41,12,57,27,38
2017,10,22,15,30,0.7,0,6,0,22,0.0,44,14,52,43,27
2017,10,22,16,45,0.6,0,6,0,21,0.0,48,13,29,30,43
2017,10,22,17,45,0.6444444444444445,0,6,0,21,0.0,52,12,31,45,30
2017,10,22,18,40,0.7,0,6,0,20,0.0,57,11,23,45,45
2017,10,22,19,25,0.48,0,6,0,19,0.0,61,10,23,40,45
2017,10,22,20,8,0.75,0,6,0,19,0.0,64,10,20,25,40
2017,10,22,21,7,1.0,0,6,0,18,0.0,68,9,5,8,25
2017,10,22,22,7,0.4285714285714285,0,6,0,18,0.0,71,9,8,7,8
2017,10,22,23,6,0.3333333333333333,0,6,0,18,0.0,73,8,3,7,7
2017,10,23,0,1,1.0,0,0,1,18,0.0,76,8,0,6,7
2017,10,23,1,1,1.0,0,0,1,18,0.0,78,8,0,1,6
2017,10,23,5,1,1.0,0,0,1,18,0.0,86,7,0,0,0
2017,10,23,6,6,1.0,0,0,1,18,0.0,88,7,5,1,0
2017,10,23,7,19,1.0,0,0,1,18,0.0,83,9,25,6,1
2017,10,23,8,32,1.0,0,0,1,19,0.0,78,12,25,19,6
2017,10,23,9,25,0.88,0,0,1,20,0.0,73,15,14,32,19
2017,10,23,10,8,0.625,0,0,1,21,0.0,70,16,6,25,32
2017,10,23,11,9,0.6666666666666666,0,0,1,22,0.0,67,17,7,8,25
2017,10,23,12,15,0.2666666666666666,0,0,1,22,0.0,63,18,14,9,8
2017,10,23,13,19,0.6842105263157895,0,0,1,22,0.0,66,19,5,15,9
2017,10,23,14,20,0.5,0,0,1,22,0.1,69,21,11,19,15
2017,10,23,15,22,0.7727272727272727,0,0,1,21,0.1,72,22,12,20,19
2017,10,23,16,36,0.7222222222222222,0,0,1,21,0.0,73,22,15,22,20
2017,10,23,17,81,0.9135802469135802,0,0,1,21,0.1,74,22,49,36,22
2017,10,23,18,52,0.9230769230769232,0,0,1,21,0.1,75,22,55,81,36
2017,10,23,19,33,0.9696969696969696,0,0,1,21,0.1,78,24,30,52,81
2017,10,23,20,21,1.0,0,0,1,21,0.2,81,26,22,33,52
2017,10,23,21,14,0.7857142857142857,0,0,1,20,0.2,83,28,12,21,33
2017,10,23,22,8,1.0,0,0,1,20,0.1,83,27,4,14,21
2017,10,24,0,2,0.0,0,1,1,21,0.7,82,23,0,0,8
2017,10,24,1,3,1.0,0,1,1,21,0.3,82,26,1,2,0
2017,10,24,5,1,1.0,0,1,1,21,0.7,83,31,3,0,0
2017,10,24,6,5,1.0,0,1,1,21,1.0,82,31,3,1,0
2017,10,24,7,9,1.0,0,1,1,21,0.5,81,33,22,5,1
2017,10,24,8,16,1.0,0,1,1,22,0.4,79,35,36,9,5
2017,10,24,9,20,0.95,0,1,1,22,0.5,77,37,23,16,9
2017,10,24,10,13,0.7692307692307693,0,1,1,22,0.2,78,35,10,20,16
2017,10,24,11,5,1.0,0,1,1,22,1.7,80,33,16,13,20
2017,10,24,12,10,1.0,0,1,1,22,2.3,81,31,15,5,13
2017,10,24,13,2,1.0,0,1,1,21,1.1,84,28,15,10,5
2017,10,24,14,6,1.0,0,1,1,21,2.5,86,25,14,2,10
2017,10,24,15,6,1.0,0,1,1,21,3.3,89,22,24,6,2
2017,10,24,16,8,0.875,0,1,1,21,1.6,88,20,28,6,6
2017,10,24,17,31,0.967741935483871,0,1,1,20,2.7,88,18,90,8,6
2017,10,24,18,22,0.9090909090909092,0,1,1,20,3.6,88,16,63,31,8
2017,10,24,19,23,1.0,0,1,1,20,1.8,90,14,40,22,31
2017,10,24,20,15,1.0,0,1,1,20,0.1,92,11,23,23,22
2017,10,24,21,7,0.8571428571428571,0,1,1,19,0.1,94,9,8,15,23
2017,10,24,22,6,1.0,0,1,1,19,0.0,94,7,6,7,15
2017,10,24,23,3,1.0,0,1,1,19,0.1,94,6,2,6,7
2017,10,25,0,1,0.0,0,2,1,19,0.1,94,4,2,3,6
2017,10,25,5,3,1.0,0,2,1,17,0.0,68,10,3,0,0
2017,10,25,6,5,1.0,0,2,1,17,0.0,62,9,3,3,0
2017,10,25,7,18,1.0,0,2,1,17,0.0,56,12,28,5,3
2017,10,25,8,33,1.0,0,2,1,17,0.0,51,15,39,18,5
2017,10,25,9,24,1.0,0,2,1,17,0.0,45,18,20,33,18
2017,10,25,10,11,0.5454545454545454,0,2,1,18,0.0,44,14,16,24,33
2017,10,25,11,9,0.7777777777777778,0,2,1,19,0.0,43,9,17,11,24
2017,10,25,12,15,0.5333333333333333,0,2,1,19,0.0,43,4,12,9,11
2017,10,25,13,12,1.0,0,2,1,19,0.0,43,5,12,15,9
2017,10,25,14,16,0.8125,0,2,1,19,0.0,44,6,28,12,15
2017,10,25,15,19,1.0,0,2,1,19,0.0,45,8,33,16,12
2017,10,25,16,17,0.7647058823529411,0,2,1,18,0.0,45,7,31,19,16
2017,10,25,17,47,0.9361702127659576,0,2,1,18,0.0,46,7,90,17,19
2017,10,25,18,50,0.98,0,2,1,18,0.0,46,6,76,47,17
2017,10,25,19,39,0.9487179487179488,0,2,1,17,0.0,47,10,29,50,47
2017,10,25,20,17,0.8823529411764706,0,2,1,16,0.0,48,14,32,39,50
2017,10,25,21,20,0.8,0,2,1,15,0.0,49,18,4,17,39
2017,10,25,22,3,1.0,0,2,1,15,0.0,51,16,11,20,17
2017,10,25,23,6,0.8333333333333334,0,2,1,14,0.0,53,15,1,3,20
2017,10,26,0,2,1.0,0,3,1,14,0.0,55,13,1,6,3
2017,10,26,6,5,1.0,0,3,1,13,0.1,58,13,5,0,0
2017,10,26,7,18,1.0,0,3,1,13,0.0,59,15,17,5,0
2017,10,26,8,39,1.0,0,3,1,13,0.0,59,16,39,18,5
2017,10,26,9,21,0.9047619047619048,0,3,1,13,0.0,60,18,26,39,18
2017,10,26,10,13,0.6153846153846154,0,3,1,13,0.0,60,17,11,21,39
2017,10,26,11,17,0.7647058823529411,0,3,1,13,0.2,60,16,8,13,21
2017,10,26,12,12,0.5833333333333334,0,3,1,13,0.2,61,15,13,17,13
2017,10,26,13,5,0.6,0,3,1,13,0.1,60,19,17,12,17
2017,10,26,14,3,1.0,0,3,1,13,0.6,60,22,21,5,12
2017,10,26,15,13,1.0,0,3,1,14,0.8,59,25,33,3,5
2017,10,26,16,15,1.0,0,3,1,13,0.4,57,24,37,13,3
2017,10,26,17,37,0.945945945945946,0,3,1,13,0.6,55,24,77,15,13
2017,10,26,18,34,0.9705882352941176,0,3,1,13,0.8,54,24,78,37,15
2017,10,26,19,29,0.9655172413793104,0,3,1,12,0.4,53,23,49,34,37
2017,10,26,20,22,1.0,0,3,1,12,0.0,53,22,17,29,34
2017,10,26,21,10,1.0,0,3,1,11,0.0,53,21,13,22,29
2017,10,26,22,6,1.0,0,3,1,11,0.0,55,19,7,10,22
2017,10,26,23,2,1.0,0,3,1,12,0.0,56,17,5,6,10
2017,10,27,0,3,1.0,0,4,1,12,0.0,58,15,3,2,6
2017,10,27,4,1,1.0,0,4,1,11,0.0,56,12,1,0,0
2017,10,27,5,2,1.0,0,4,1,11,0.0,56,10,4,1,0
2017,10,27,6,3,1.0,0,4,1,11,0.0,57,8,2,2,1
2017,10,27,7,20,0.95,0,4,1,12,0.0,53,8,24,3,2
2017,10,27,8,25,1.0,0,4,1,13,0.0,49,8,32,20,3
2017,10,27,9,19,1.0,0,4,1,14,0.0,46,8,21,25,20
2017,10,27,10,16,0.4375,0,4,1,15,0.0,42,9,21,19,25
2017,10,27,11,15,0.5333333333333333,0,4,1,16,0.0,39,10,25,16,19
2017,10,27,12,22,0.6363636363636364,0,4,1,17,0.0,36,10,21,15,16
2017,10,27,13,23,0.5652173913043478,0,4,1,17,0.0,36,11,17,22,15
2017,10,27,14,19,0.631578947368421,0,4,1,18,0.0,36,11,28,23,22
2017,10,27,15,38,0.8157894736842105,0,4,1,18,0.0,36,12,38,19,23
2017,10,27,16,41,0.6829268292682927,0,4,1,18,0.0,39,12,31,38,19
2017,10,27,17,58,0.8448275862068966,0,4,1,18,0.0,42,12,77,41,38
2017,10,27,18,59,0.8813559322033898,0,4,1,17,0.0,45,13,76,58,41
2017,10,27,19,23,1.0,0,4,1,17,0.0,50,13,40,59,58
2017,10,27,20,17,0.9411764705882352,0,4,1,17,0.0,55,13,18,23,59
2017,10,27,21,6,1.0,0,4,1,16,0.0,60,13,12,17,23
2017,10,27,22,3,0.6666666666666666,0,4,1,16,0.0,61,13,9,6,17
2017,10,28,1,3,1.0,0,5,0,16,0.0,63,12,0,0,0
2017,10,28,2,1,1.0,0,5,0,16,0.0,63,11,0,3,0
2017,10,28,7,9,0.8888888888888888,0,5,0,15,0.0,61,13,14,0,0
2017,10,28,8,7,0.5714285714285714,0,5,0,16,0.0,58,16,19,9,0
2017,10,28,9,12,0.8333333333333334,0,5,0,17,0.0,54,18,15,7,9
2017,10,28,10,15,0.9333333333333332,0,5,0,18,0.0,53,19,26,12,7
2017,10,28,11,28,0.6785714285714286,0,5,0,19,0.0,51,20,39,15,12
2017,10,28,12,48,0.6041666666666666,0,5,0,20,0.0,50,22,39,28,15
2017,10,28,13,45,0.5555555555555556,0,5,0,19,0.0,54,22,49,48,28
2017,10,28,14,74,0.581081081081081,0,5,0,19,0.0,57,23,37,45,48
2017,10,28,15,63,0.5555555555555556,0,5,0,19,0.0,61,23,56,74,45
2017,10,28,16,59,0.4576271186440678,0,5,0,19,0.0,65,21,40,63,74
2017,10,28,17,43,0.5116279069767442,0,5,0,18,0.0,70,18,52,59,63
2017,10,28,18,21,0.5238095238095238,0,5,0,18,0.0,75,15,39,43,59
2017,10,28,19,16,0.8125,0,5,0,18,0.0,78,14,19,21,43
2017,10,28,20,6,0.6666666666666666,0,5,0,17,0.0,81,13,9,16,21
2017,10,28,21,4,1.0,0,5,0,17,0.0,84,13,7,6,16
2017,10,28,22,4,0.75,0,5,0,17,0.0,85,14,2,4,6
2017,10,29,0,4,1.0,0,6,0,17,0.3,87,17,3,0,4
2017,10,29,2,3,0.6666666666666666,0,6,0,17,0.3,87,20,0,0,4
2017,10,29,3,2,0.0,0,6,0,17,0.4,88,21,0,3,0
2017,10,29,7,5,1.0,0,6,0,18,0.4,89,15,5,0,0
2017,10,29,8,3,1.0,0,6,0,18,0.3,87,16,13,5,0
2017,10,29,9,5,1.0,0,6,0,18,0.4,86,18,16,3,5
2017,10,29,10,3,1.0,0,6,0,18,0.2,87,20,30,5,3
2017,10,29,11,6,0.8333333333333334,0,6,0,18,2.7,88,22,24,3,5
2017,10,29,12,2,1.0,0,6,0,19,3.6,89,24,38,6,3
2017,10,29,14,1,0.0,0,6,0,19,5.9,87,31,43,0,2
2017,10,29,16,1,1.0,0,6,0,19,4.0,87,33,45,0,1
2017,10,29,18,2,1.0,0,6,0,19,13.8,87,31,40,0,1
2017,10,29,20,2,1.0,0,6,0,19,5.3,92,23,8,0,2
2017,10,30,6,1,1.0,0,0,1,11,1.2,68,34,6,0,0
2017,10,30,7,4,1.0,0,0,1,11,0.6,65,35,19,1,0
2017,10,30,8,12,1.0,0,0,1,10,0.1,63,36,32,4,1
2017,10,30,9,10,1.0,0,0,1,10,0.2,60,37,25,12,4
2017,10,30,10,7,0.7142857142857143,0,0,1,11,0.1,56,34,8,10,12
2017,10,30,11,12,0.4166666666666667,0,0,1,12,0.1,52,32,9,7,10
2017,10,30,12,11,0.6363636363636364,0,0,1,14,0.2,49,30,15,12,7
2017,10,30,13,7,1.0,0,0,1,13,0.1,49,28,19,11,12
2017,10,30,14,11,0.7272727272727273,0,0,1,13,0.0,49,27,20,7,11
2017,10,30,15,12,0.8333333333333334,0,0,1,13,0.0,50,25,22,11,7
2017,10,30,16,12,1.0,0,0,1,13,0.0,49,23,36,12,11
2017,10,30,17,53,0.9622641509433962,0,0,1,13,0.0,49,22,81,12,12
2017,10,30,18,33,0.9696969696969696,0,0,1,12,0.0,49,20,52,53,12
2017,10,30,19,33,0.8787878787878788,0,0,1,12,0.0,48,23,33,33,53
2017,10,30,20,9,1.0,0,0,1,12,0.0,46,25,21,33,33
2017,10,30,21,13,1.0,0,0,1,12,0.0,45,27,14,9,33
2017,10,30,22,6,1.0,0,0,1,12,0.0,46,26,8,13,9
2017,10,30,23,3,1.0,0,0,1,12,0.0,47,24,0,6,13
2017,10,31,5,1,1.0,0,1,1,10,0.0,53,17,1,0,0
2017,10,31,6,10,1.0,0,1,1,9,0.0,53,15,5,1,0
2017,10,31,7,20,1.0,0,1,1,10,0.0,48,19,9,10,1
2017,10,31,8,30,1.0,0,1,1,11,0.0,44,23,16,20,10
2017,10,31,9,16,0.9375,0,1,1,12,0.0,39,27,20,30,20
2017,10,31,10,8,1.0,0,1,1,12,0.0,39,26,13,16,30
2017,10,31,11,9,0.8888888888888888,0,1,1,13,0.0,38,25,5,8,16
2017,10,31,12,5,0.8,0,1,1,14,0.0,38,24,10,9,8
2017,10,31,13,10,0.6,0,1,1,13,0.0,38,23,2,5,9
2017,10,31,14,7,0.8571428571428571,0,1,1,13,0.0,39,23,6,10,5
2018,5,1,1,1,1.0,0,1,1,9,0.0,70,13,0,0,0
2018,5,1,5,1,1.0,0,1,1,10,0.0,61,11,0,0,0
2018,5,1,6,6,0.8333333333333334,0,1,1,11,0.0,57,10,0,1,0
2018,5,1,7,22,1.0,0,1,1,13,0.0,50,12,0,6,1
2018,5,1,8,31,0.967741935483871,0,1,1,15,0.0,43,13,0,22,6
2018,5,1,9,13,0.9230769230769232,0,1,1,18,0.0,36,15,0,31,22
2018,5,1,10,7,0.7142857142857143,0,1,1,19,0.0,34,14,0,13,31
2018,5,1,11,15,0.8,0,1,1,20,0.0,31,12,0,7,13
2018,5,1,12,7,1.0,0,1,1,22,0.0,29,11,0,15,7
2018,5,1,13,17,0.7058823529411765,0,1,1,22,0.0,30,12,0,7,15
2018,5,1,14,18,0.5,0,1,1,23,0.0,31,12,0,17,7
2018,5,1,15,23,0.9130434782608696,0,1,1,24,0.0,32,13,0,18,17
2018,5,1,16,23,0.7391304347826086,0,1,1,23,0.0,36,12,0,23,18
2018,5,1,17,57,0.7719298245614035,0,1,1,22,0.0,41,11,0,23,23
2018,5,1,18,100,0.9,0,1,1,21,0.0,46,10,0,57,23
2018,5,1,19,73,0.863013698630137,0,1,1,20,0.0,48,12,0,100,57
2018,5,1,20,51,0.9411764705882352,0,1,1,19,0.0,51,14,0,73,100
2018,5,1,21,27,0.7037037037037037,0,1,1,18,0.0,54,16,0,51,73
2018,5,1,22,15,0.6666666666666666,0,1,1,18,0.0,52,16,0,27,51
2018,5,1,23,1,1.0,0,1,1,17,0.0,51,15,0,15,27
2018,5,2,0,2,1.0,0,2,1,17,0.0,50,15,0,1,15
2018,5,2,1,2,1.0,0,2,1,16,0.0,50,15,0,2,1
2018,5,2,4,1,1.0,0,2,1,16,0.0,49,14,0,0,0
2018,5,2,5,3,1.0,0,2,1,17,0.0,49,12,0,1,0
2018,5,2,6,5,1.0,0,2,1,18,0.0,49,9,0,3,1
2018,5,2,7,26,1.0,0,2,1,20,0.0,45,11,0,5,3
2018,5,2,8,32,0.96875,0,2,1,22,0.0,41,13,0,26,5
2018,5,2,9,23,0.782608695652174,0,2,1,24,0.0,37,15,0,32,26
2018,5,2,10,19,0.3684210526315789,0,2,1,25,0.0,34,17,0,23,32
2018,5,2,11,21,0.6190476190476191,0,2,1,26,0.0,30,19,0,19,23
