year,month,day,hour,ausleihen,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,rueckgaben1stunde,rueckgaben1woche,rueckgaben2woche,rueckgaben3woche,rueckgaben2,ausleihpredict,rueckgabenpredict
2018,10,31,7,31,0,2,1,11.0,0.0,52.0,8.0,1,2018-10-31 07:00:00,10,35,37,36,31.0,16.116966,34.549637
2018,10,31,8,57,0,2,1,12.0,0.0,51.0,12.0,1,2018-10-31 08:00:00,31,43,44,62,57.0,28.585844,48.17786
2018,10,31,9,41,0,2,1,13.0,0.0,49.0,15.0,1,2018-10-31 09:00:00,57,25,40,32,41.0,17.230896,33.533367
2018,10,31,10,16,0,2,1,15.0,0.0,50.0,16.0,1,2018-10-31 10:00:00,41,7,10,18,16.0,13.491392,15.182551
2018,10,31,11,11,0,2,1,16.0,0.0,50.0,17.0,1,2018-10-31 11:00:00,16,6,9,17,11.0,11.644149,12.114735
2018,10,31,12,17,0,2,1,17.0,0.0,50.0,18.0,1,2018-10-31 12:00:00,11,13,17,12,17.0,11.868534,13.853082
2018,10,31,13,9,0,2,1,18.0,0.0,51.0,19.0,1,2018-10-31 13:00:00,17,13,11,11,9.0,11.285212,12.84577
2018,10,31,14,10,0,2,1,18.0,0.0,52.0,20.0,1,2018-10-31 14:00:00,9,13,9,16,10.0,16.853302,12.9375725
2018,10,31,15,22,0,2,1,18.0,0.0,53.0,21.0,1,2018-10-31 15:00:00,10,23,14,19,22.0,27.638163,17.25825
2018,10,31,16,31,0,2,1,17.0,0.0,56.0,20.0,1,2018-10-31 16:00:00,22,16,17,16,31.0,23.213177,19.307133
2018,10,31,17,40,0,2,1,17.0,0.0,60.0,19.0,1,2018-10-31 17:00:00,31,28,31,31,40.0,45.44607,33.951782
2018,10,31,18,30,0,2,1,16.0,0.0,63.0,18.0,1,2018-10-31 18:00:00,40,33,29,47,30.0,58.961258,41.624714
2018,10,31,19,21,0,2,1,16.0,0.0,67.0,15.0,1,2018-10-31 19:00:00,30,27,23,41,21.0,29.589922,28.630892
2018,10,31,20,8,0,2,1,15.0,0.0,70.0,11.0,1,2018-10-31 20:00:00,21,8,7,28,8.0,18.114756,14.425684
2018,10,31,21,6,0,2,1,15.0,0.0,74.0,8.0,1,2018-10-31 21:00:00,8,7,4,8,6.0,6.961303,4.950127
2018,10,31,22,2,0,2,1,15.0,0.0,75.0,9.0,1,2018-10-31 22:00:00,6,4,6,6,6.0,4.7825427,4.148296
2019,5,22,0,1,0,2,1,15.0,0.0,50.0,17.0,1,2019-05-22 00:00:00,9,0,3,1,1.0,0.0,2.9530532
2019,5,22,5,6,0,2,1,15.0,0.0,46.0,15.0,1,2019-05-22 05:00:00,0,6,6,5,6.0,0.0,6.082409
2019,5,22,6,24,0,2,1,15.0,0.0,45.0,14.0,1,2019-05-22 06:00:00,6,13,13,18,24.0,6.1355653,16.168135
2019,5,22,7,47,0,2,1,17.0,0.0,43.0,14.0,1,2019-05-22 07:00:00,24,47,55,34,47.0,22.339436,45.951447
2019,5,22,8,76,0,2,1,18.0,0.0,41.0,14.0,1,2019-05-22 08:00:00,47,57,71,52,76.0,28.472694,61.685734
2019,5,22,9,36,0,2,1,19.0,0.0,39.0,13.0,1,2019-05-22 09:00:00,76,37,48,22,36.0,22.192646,43.814243
2019,5,22,10,14,0,2,1,21.0,0.0,38.0,13.0,1,2019-05-22 10:00:00,36,23,18,9,14.0,15.759951,19.634464
2019,5,22,11,13,0,2,1,22.0,0.0,37.0,13.0,1,2019-05-22 11:00:00,14,12,9,6,13.0,15.447589,13.455788
2019,5,22,12,14,0,2,1,23.0,0.0,36.0,12.0,1,2019-05-22 12:00:00,13,15,23,10,14.0,17.647936,17.966387
2019,5,22,13,12,0,2,1,23.0,0.0,35.0,11.0,1,2019-05-22 13:00:00,14,10,14,14,12.0,14.794947,15.197276
2019,5,22,14,13,0,2,1,24.0,0.0,33.0,9.0,1,2019-05-22 14:00:00,12,9,17,7,13.0,13.508639,13.902721
2019,5,22,15,22,0,2,1,24.0,0.0,32.0,8.0,1,2019-05-22 15:00:00,13,23,24,11,22.0,22.1827,19.294973
2019,5,22,16,40,0,2,1,23.0,0.0,33.0,7.0,1,2019-05-22 16:00:00,22,31,39,25,40.0,24.073446,31.197575
2019,5,22,17,81,0,2,1,23.0,0.0,35.0,6.0,1,2019-05-22 17:00:00,40,53,53,44,81.0,55.399612,48.910225
2019,5,22,18,74,0,2,1,22.0,0.0,37.0,5.0,1,2019-05-22 18:00:00,81,62,54,34,74.0,73.46111,63.100574
2019,5,22,19,52,0,2,1,21.0,0.0,40.0,6.0,1,2019-05-22 19:00:00,74,41,43,14,52.0,61.883,48.469494
2019,5,22,20,28,0,2,1,20.0,0.0,43.0,6.0,1,2019-05-22 20:00:00,52,36,19,6,28.0,35.01776,30.334078
2019,5,22,21,6,0,2,1,18.0,0.0,46.0,7.0,1,2019-05-22 21:00:00,28,8,6,7,6.0,19.843622,14.232844
2019,5,22,22,15,0,2,1,18.0,0.0,47.0,9.0,1,2019-05-22 22:00:00,6,4,9,2,15.0,8.061399,5.612848
2019,5,22,23,3,0,2,1,18.0,0.0,48.0,11.0,1,2019-05-22 23:00:00,15,9,4,2,3.0,6.8504977,7.577563
2019,5,23,5,6,0,3,1,16.0,0.5,59.0,15.0,3,2019-05-23 05:00:00,0,7,10,3,6.0,1.78508,7.0750055
2019,5,23,6,5,0,3,1,16.0,0.7,60.0,15.0,3,2019-05-23 06:00:00,6,17,12,12,12.0,8.818012,15.550164
2019,5,23,7,7,0,3,1,17.0,0.3,58.0,16.0,3,2019-05-23 07:00:00,5,48,50,39,48.0,13.87591,44.847683
2019,5,23,8,10,0,3,1,18.0,0.2,56.0,17.0,3,2019-05-23 08:00:00,7,67,61,55,61.0,25.511381,58.954315
2019,5,23,9,17,0,3,1,19.0,0.3,54.0,18.0,3,2019-05-23 09:00:00,10,34,23,33,17.0,16.291883,27.617609
2019,5,23,10,8,0,3,1,20.0,0.1,55.0,19.0,3,2019-05-23 10:00:00,17,9,16,17,8.0,12.159332,12.870926
2019,5,23,11,8,0,3,1,22.0,0.2,56.0,19.0,3,2019-05-23 11:00:00,8,14,14,15,8.0,12.553998,14.563875
2019,5,23,12,13,0,3,1,23.0,0.3,57.0,20.0,3,2019-05-23 12:00:00,8,20,11,19,13.0,14.515333,17.040052
2019,5,23,13,16,0,3,1,22.0,0.2,63.0,20.0,3,2019-05-23 13:00:00,13,16,13,17,16.0,12.988946,15.826681
2019,5,23,14,21,0,3,1,22.0,0.5,69.0,20.0,3,2019-05-23 14:00:00,16,18,16,20,21.0,20.2481,19.242874
2019,5,23,15,14,0,3,1,21.0,0.7,75.0,19.0,3,2019-05-23 15:00:00,21,25,22,39,14.0,26.675735,27.969387
2019,5,23,16,13,0,3,1,21.0,0.3,77.0,20.0,3,2019-05-23 16:00:00,14,38,15,29,29.0,28.773108,26.387379
2019,5,23,17,31,0,3,1,21.0,0.7,78.0,20.0,3,2019-05-23 17:00:00,13,80,28,48,31.0,54.43127,47.203083
2019,5,23,18,39,0,3,1,21.0,0.9,80.0,21.0,3,2019-05-23 18:00:00,31,57,24,36,39.0,58.138752,41.317806
2019,5,23,19,33,0,3,1,21.0,0.4,81.0,20.0,3,2019-05-23 19:00:00,39,42,14,19,33.0,44.536793,31.99076
2019,5,23,20,16,0,3,1,20.0,0.2,82.0,20.0,1,2019-05-23 20:00:00,33,28,6,5,16.0,17.45244,18.558516
2019,5,23,21,7,0,3,1,20.0,0.2,83.0,20.0,1,2019-05-23 21:00:00,16,9,10,2,7.0,11.552845,9.485232
2019,5,23,22,10,0,3,1,20.0,0.1,81.0,20.0,1,2019-05-23 22:00:00,7,10,4,1,10.0,5.856115,5.8929873
2019,5,24,5,2,0,4,1,18.0,0.0,66.0,23.0,1,2019-05-24 05:00:00,0,6,2,5,5.0,0.0,5.1184115
2019,5,24,6,16,0,4,1,18.0,0.0,61.0,24.0,1,2019-05-24 06:00:00,2,18,5,10,16.0,6.6888204,12.959841
2019,5,24,7,36,0,4,1,19.0,0.0,57.0,25.0,1,2019-05-24 07:00:00,16,45,35,31,36.0,19.573769,38.220318
2019,5,24,8,55,0,4,1,19.0,0.0,53.0,26.0,1,2019-05-24 08:00:00,36,72,54,55,55.0,27.95369,61.981083
2019,5,24,9,17,0,4,1,20.0,0.0,50.0,27.0,1,2019-05-24 09:00:00,55,40,24,17,17.0,20.547926,34.265484
2019,5,24,10,13,0,4,1,21.0,0.0,48.0,28.0,1,2019-05-24 10:00:00,17,14,16,7,13.0,13.866713,13.260177
2019,5,24,11,9,0,4,1,22.0,0.0,46.0,29.0,1,2019-05-24 11:00:00,13,15,17,13,9.0,14.081017,16.756609
2019,5,24,12,5,0,4,1,23.0,0.0,45.0,30.0,1,2019-05-24 12:00:00,9,12,7,10,5.0,14.065453,13.706092
2019,5,24,13,18,0,4,1,22.0,0.0,46.0,30.0,1,2019-05-24 13:00:00,5,3,3,13,18.0,11.007963,10.190163
2019,5,24,14,43,0,4,1,22.0,0.0,47.0,31.0,1,2019-05-24 14:00:00,18,20,25,12,43.0,15.668927,21.523476
2019,5,24,15,49,0,4,1,22.0,0.0,48.0,31.0,1,2019-05-24 15:00:00,43,27,19,18,49.0,28.541502,29.792856
2019,5,24,16,51,0,4,1,21.0,0.0,51.0,30.0,1,2019-05-24 16:00:00,49,33,29,25,51.0,37.566017,37.759686
2019,5,24,17,61,0,4,1,21.0,0.0,53.0,28.0,1,2019-05-24 17:00:00,51,49,44,34,61.0,66.88797,51.92675
2019,5,24,18,42,0,4,1,20.0,0.0,56.0,27.0,1,2019-05-24 18:00:00,61,44,25,24,42.0,61.543156,47.483276
2019,5,24,19,30,0,4,1,19.0,0.0,59.0,25.0,1,2019-05-24 19:00:00,42,44,29,20,30.0,35.14809,34.93634
2019,5,24,20,8,0,4,1,19.0,0.0,61.0,23.0,1,2019-05-24 20:00:00,30,28,20,4,20.0,26.656055,22.330513
2019,5,24,21,12,0,4,1,18.0,0.0,64.0,22.0,1,2019-05-24 21:00:00,8,11,7,6,12.0,11.029549,8.594691
2019,5,24,22,9,0,4,1,18.0,0.0,66.0,20.0,1,2019-05-24 22:00:00,12,4,7,9,9.0,8.702824,8.741851
2019,5,24,23,6,0,4,1,18.0,0.0,68.0,18.0,1,2019-05-24 23:00:00,9,1,3,1,6.0,6.322599,5.4057293
2019,5,25,0,1,0,5,0,18.0,0.0,70.0,15.0,1,2019-05-25 00:00:00,6,5,2,2,1.0,0.0,5.27414
2019,5,25,6,1,0,5,0,17.0,0.0,71.0,6.0,1,2019-05-25 06:00:00,0,0,1,1,1.0,0.0,2.238586
2019,5,25,7,1,0,5,0,17.0,0.0,66.0,6.0,1,2019-05-25 07:00:00,1,5,7,1,5.0,5.382748,6.0164638
2019,5,25,8,10,0,5,0,18.0,0.0,61.0,7.0,1,2019-05-25 08:00:00,1,11,8,3,10.0,9.182984,9.476768
