start,year,month,dayofweek,hour,bikeid,day1anzahl,weekday
2017-11-30,2017,11,3,20,5,9.0,1
2017-11-30,2017,11,3,21,5,12.0,1
2017-11-30,2017,11,3,22,4,16.0,1
2017-11-30,2017,11,3,23,2,,1
2017-12-01,2017,12,4,2,1,1.0,1
2017-12-01,2017,12,4,3,2,,1
2017-12-01,2017,12,4,4,1,,1
2017-12-01,2017,12,4,5,3,4.0,1
2017-12-01,2017,12,4,6,82,98.0,1
2017-12-01,2017,12,4,7,75,92.0,1
2017-12-01,2017,12,4,8,25,39.0,1
2017-12-01,2017,12,4,9,30,27.0,1
2017-12-01,2017,12,4,10,7,14.0,1
2017-12-01,2017,12,4,11,3,7.0,1
2017-12-01,2017,12,4,12,15,5.0,1
2017-12-01,2017,12,4,13,9,12.0,1
2017-12-01,2017,12,4,14,7,5.0,1
2017-12-01,2017,12,4,15,10,18.0,1
2017-12-01,2017,12,4,16,19,30.0,1
2017-12-01,2017,12,4,17,35,32.0,1
2017-12-01,2017,12,4,18,26,47.0,1
2017-12-01,2017,12,4,19,33,16.0,1
2017-12-01,2017,12,4,20,10,5.0,1
2017-12-01,2017,12,4,21,3,5.0,1
2017-12-01,2017,12,4,22,1,4.0,1
2017-12-01,2017,12,4,23,2,2.0,1
2017-12-02,2017,12,5,0,1,,0
2017-12-02,2017,12,5,3,1,2.0,0
2017-12-02,2017,12,5,5,1,3.0,0
2017-12-02,2017,12,5,6,3,82.0,0
2017-12-02,2017,12,5,7,12,75.0,0
2017-12-02,2017,12,5,8,2,25.0,0
2017-12-02,2017,12,5,9,1,30.0,0
2017-12-02,2017,12,5,10,5,7.0,0
2017-12-02,2017,12,5,11,5,3.0,0
2017-12-02,2017,12,5,12,8,15.0,0
2017-12-02,2017,12,5,13,9,9.0,0
2017-12-02,2017,12,5,14,15,7.0,0
2017-12-02,2017,12,5,15,12,10.0,0
2017-12-02,2017,12,5,16,23,19.0,0
2017-12-02,2017,12,5,17,22,35.0,0
2017-12-02,2017,12,5,18,13,26.0,0
2017-12-02,2017,12,5,19,4,33.0,0
2017-12-02,2017,12,5,20,1,10.0,0
2017-12-02,2017,12,5,21,4,3.0,0
2017-12-02,2017,12,5,22,7,1.0,0
2017-12-02,2017,12,5,23,2,2.0,0
2017-12-03,2017,12,6,0,4,1.0,0
2017-12-03,2017,12,6,2,1,,0
2017-12-03,2017,12,6,3,3,1.0,0
2017-12-03,2017,12,6,4,1,,0
2017-12-03,2017,12,6,7,5,12.0,0
2017-12-03,2017,12,6,8,1,2.0,0
2017-12-03,2017,12,6,9,4,1.0,0
2017-12-03,2017,12,6,10,2,5.0,0
2017-12-03,2017,12,6,11,9,5.0,0
2017-12-03,2017,12,6,12,6,8.0,0
2017-12-03,2017,12,6,13,6,9.0,0
2017-12-03,2017,12,6,14,9,15.0,0
2017-12-03,2017,12,6,15,10,12.0,0
2017-12-03,2017,12,6,16,14,23.0,0
2017-12-03,2017,12,6,17,9,22.0,0
2017-12-03,2017,12,6,18,7,13.0,0
2017-12-03,2017,12,6,19,3,4.0,0
2017-12-03,2017,12,6,20,1,1.0,0
2017-12-03,2017,12,6,21,3,4.0,0
2017-12-04,2017,12,0,0,1,4.0,1
2017-12-04,2017,12,0,4,1,1.0,1
2017-12-04,2017,12,0,5,4,,1
2017-12-04,2017,12,0,6,103,,1
2017-12-04,2017,12,0,7,88,5.0,1
2017-12-04,2017,12,0,8,45,1.0,1
2017-12-04,2017,12,0,9,28,4.0,1
2017-12-04,2017,12,0,10,11,2.0,1
2017-12-04,2017,12,0,11,5,9.0,1
2017-12-04,2017,12,0,12,8,6.0,1
2017-12-04,2017,12,0,13,9,6.0,1
2017-12-04,2017,12,0,14,10,9.0,1
2017-12-04,2017,12,0,15,9,10.0,1
2017-12-04,2017,12,0,16,9,14.0,1
2017-12-04,2017,12,0,17,31,9.0,1
2017-12-04,2017,12,0,18,36,7.0,1
2017-12-04,2017,12,0,19,17,3.0,1
2017-12-04,2017,12,0,20,6,1.0,1
2017-12-04,2017,12,0,21,5,3.0,1
2017-12-04,2017,12,0,22,2,,1
2017-12-04,2017,12,0,23,1,,1
2017-12-05,2017,12,1,4,1,1.0,1
2017-12-05,2017,12,1,5,7,4.0,1
2017-12-05,2017,12,1,6,95,103.0,1
2017-12-05,2017,12,1,7,93,88.0,1
2017-12-05,2017,12,1,8,37,45.0,1
2017-12-05,2017,12,1,9,23,28.0,1
2017-12-05,2017,12,1,10,11,11.0,1
2017-12-05,2017,12,1,11,11,5.0,1
2017-12-05,2017,12,1,12,6,8.0,1
2017-12-05,2017,12,1,13,8,9.0,1
2017-12-05,2017,12,1,14,3,10.0,1
2017-12-05,2017,12,1,15,8,9.0,1
2017-12-05,2017,12,1,16,6,9.0,1
2017-12-05,2017,12,1,17,29,31.0,1
2017-12-05,2017,12,1,18,30,36.0,1
2017-12-05,2017,12,1,19,6,17.0,1
2017-12-05,2017,12,1,20,1,6.0,1
2017-12-05,2017,12,1,21,1,5.0,1
2017-12-05,2017,12,1,22,1,2.0,1
2017-12-05,2017,12,1,23,4,1.0,1
2017-12-06,2017,12,2,0,2,,1
2017-12-06,2017,12,2,1,1,,1
2017-12-06,2017,12,2,4,1,1.0,1
2017-12-06,2017,12,2,5,3,7.0,1
2017-12-06,2017,12,2,6,96,95.0,1
2017-12-06,2017,12,2,7,77,93.0,1
2017-12-06,2017,12,2,8,53,37.0,1
2017-12-06,2017,12,2,9,32,23.0,1
2017-12-06,2017,12,2,10,14,11.0,1
2017-12-06,2017,12,2,11,7,11.0,1
2017-12-06,2017,12,2,12,3,6.0,1
2017-12-06,2017,12,2,13,7,8.0,1
2017-12-06,2017,12,2,14,1,3.0,1
2017-12-06,2017,12,2,15,8,8.0,1
2017-12-06,2017,12,2,16,9,6.0,1
2017-12-06,2017,12,2,17,26,29.0,1
2017-12-06,2017,12,2,18,36,30.0,1
2017-12-06,2017,12,2,19,21,6.0,1
2017-12-06,2017,12,2,20,11,1.0,1
2017-12-06,2017,12,2,21,12,1.0,1
2017-12-06,2017,12,2,22,7,1.0,1
2017-12-06,2017,12,2,23,4,4.0,1
2017-12-07,2017,12,3,0,1,2.0,1
2017-12-07,2017,12,3,4,1,1.0,1
2017-12-07,2017,12,3,5,6,3.0,1
2017-12-07,2017,12,3,6,74,96.0,1
2017-12-07,2017,12,3,7,78,77.0,1
2017-12-07,2017,12,3,8,62,53.0,1
2017-12-07,2017,12,3,9,26,32.0,1
2017-12-07,2017,12,3,10,10,14.0,1
2017-12-07,2017,12,3,11,5,7.0,1
2017-12-07,2017,12,3,12,10,3.0,1
2017-12-07,2017,12,3,13,7,7.0,1
2017-12-07,2017,12,3,14,5,1.0,1
2017-12-07,2017,12,3,15,7,8.0,1
2017-12-07,2017,12,3,16,12,9.0,1
2017-12-07,2017,12,3,17,36,26.0,1
2017-12-07,2017,12,3,18,30,36.0,1
2017-12-07,2017,12,3,19,18,21.0,1
2017-12-07,2017,12,3,20,4,11.0,1
2017-12-07,2017,12,3,21,4,12.0,1
2017-12-07,2017,12,3,22,6,7.0,1
2017-12-07,2017,12,3,23,2,4.0,1
2017-12-08,2017,12,4,0,2,1.0,1
2017-12-08,2017,12,4,1,1,,1
2017-12-08,2017,12,4,2,1,,1
2017-12-08,2017,12,4,4,1,1.0,1
2017-12-08,2017,12,4,5,4,6.0,1
2017-12-08,2017,12,4,6,57,74.0,1
2017-12-08,2017,12,4,7,68,78.0,1
2017-12-08,2017,12,4,8,32,62.0,1
2017-12-08,2017,12,4,9,25,26.0,1
2017-12-08,2017,12,4,10,9,10.0,1
2017-12-08,2017,12,4,11,4,5.0,1
2017-12-08,2017,12,4,12,3,10.0,1
2017-12-08,2017,12,4,13,6,7.0,1
2017-12-08,2017,12,4,14,10,5.0,1
2017-12-08,2017,12,4,15,8,7.0,1
2017-12-08,2017,12,4,16,13,12.0,1
2017-12-08,2017,12,4,17,18,36.0,1
2017-12-08,2017,12,4,18,35,30.0,1
2017-12-08,2017,12,4,19,18,18.0,1
2017-12-08,2017,12,4,20,2,4.0,1
2017-12-08,2017,12,4,21,7,4.0,1
2017-12-08,2017,12,4,22,4,6.0,1
2017-12-08,2017,12,4,23,3,2.0,1
2017-12-09,2017,12,5,0,3,2.0,0
2017-12-09,2017,12,5,1,2,1.0,0
2017-12-09,2017,12,5,3,1,,0
2017-12-09,2017,12,5,4,1,1.0,0
2017-12-09,2017,12,5,5,1,4.0,0
2017-12-09,2017,12,5,6,2,57.0,0
2017-12-09,2017,12,5,7,6,68.0,0
2017-12-09,2017,12,5,8,3,32.0,0
2017-12-09,2017,12,5,9,1,25.0,0
2017-12-09,2017,12,5,10,2,9.0,0
2017-12-09,2017,12,5,11,5,4.0,0
2017-12-09,2017,12,5,12,1,3.0,0
2017-12-09,2017,12,5,13,1,6.0,0
2017-12-09,2017,12,5,15,3,8.0,0
2017-12-09,2017,12,5,16,2,13.0,0
2017-12-09,2017,12,5,17,1,18.0,0
2017-12-09,2017,12,5,18,1,35.0,0
2017-12-09,2017,12,5,19,1,18.0,0
2017-12-09,2017,12,5,21,1,7.0,0
2017-12-09,2017,12,5,22,4,4.0,0
2017-12-10,2017,12,6,2,1,,0
2017-12-10,2017,12,6,7,1,6.0,0
2017-12-10,2017,12,6,8,2,3.0,0
2017-12-10,2017,12,6,10,2,2.0,0
2017-12-10,2017,12,6,11,4,5.0,0
2017-12-10,2017,12,6,12,2,1.0,0
2017-12-10,2017,12,6,13,7,1.0,0
2017-12-10,2017,12,6,14,6,,0
2017-12-10,2017,12,6,15,12,3.0,0
2017-12-10,2017,12,6,16,5,2.0,0
2017-12-10,2017,12,6,17,6,1.0,0
2017-12-10,2017,12,6,18,6,1.0,0
2017-12-10,2017,12,6,19,5,1.0,0
2017-12-10,2017,12,6,20,3,,0
2017-12-10,2017,12,6,21,3,1.0,0
2017-12-10,2017,12,6,22,5,4.0,0
2017-12-10,2017,12,6,23,2,,0
2017-12-11,2017,12,0,1,1,,1
2017-12-11,2017,12,0,4,1,,1
2017-12-11,2017,12,0,5,7,,1
2017-12-11,2017,12,0,6,74,,1
2017-12-11,2017,12,0,7,69,1.0,1
2017-12-11,2017,12,0,8,93,2.0,1
2017-12-11,2017,12,0,9,37,,1
2017-12-11,2017,12,0,10,13,2.0,1
2017-12-11,2017,12,0,11,10,4.0,1
2017-12-11,2017,12,0,12,6,2.0,1
2017-12-11,2017,12,0,13,5,7.0,1
2017-12-11,2017,12,0,14,8,6.0,1
2017-12-11,2017,12,0,15,7,12.0,1
2017-12-11,2017,12,0,16,11,5.0,1
2017-12-11,2017,12,0,17,23,6.0,1
2017-12-11,2017,12,0,18,28,6.0,1
2017-12-11,2017,12,0,19,24,5.0,1
2017-12-11,2017,12,0,20,7,3.0,1
2017-12-11,2017,12,0,21,5,3.0,1
2017-12-11,2017,12,0,22,2,5.0,1
2017-12-11,2017,12,0,23,2,2.0,1
2017-12-12,2017,12,1,2,1,,1
2017-12-12,2017,12,1,4,1,1.0,1
2017-12-12,2017,12,1,5,3,7.0,1
2017-12-12,2017,12,1,6,86,74.0,1
2017-12-12,2017,12,1,7,29,69.0,1
2017-12-12,2017,12,1,8,43,93.0,1
2017-12-12,2017,12,1,9,28,37.0,1
2017-12-12,2017,12,1,10,15,13.0,1
2017-12-12,2017,12,1,11,6,10.0,1
2017-12-12,2017,12,1,12,11,6.0,1
2017-12-12,2017,12,1,13,9,5.0,1
2017-12-12,2017,12,1,14,4,8.0,1
2017-12-12,2017,12,1,15,12,7.0,1
2017-12-12,2017,12,1,16,13,11.0,1
2017-12-12,2017,12,1,17,33,23.0,1
2017-12-12,2017,12,1,18,40,28.0,1
2017-12-12,2017,12,1,19,13,24.0,1
2017-12-12,2017,12,1,20,4,7.0,1
2017-12-12,2017,12,1,21,12,5.0,1
2017-12-12,2017,12,1,22,1,2.0,1
2017-12-12,2017,12,1,23,2,2.0,1
2017-12-13,2017,12,2,0,1,,1
2017-12-13,2017,12,2,4,1,1.0,1
2017-12-13,2017,12,2,5,4,3.0,1
2017-12-13,2017,12,2,6,42,86.0,1
2017-12-13,2017,12,2,7,61,29.0,1
2017-12-13,2017,12,2,8,45,43.0,1
2017-12-13,2017,12,2,9,17,28.0,1
2017-12-13,2017,12,2,10,4,15.0,1
2017-12-13,2017,12,2,11,1,6.0,1
2017-12-13,2017,12,2,12,5,11.0,1
2017-12-13,2017,12,2,13,5,9.0,1
2017-12-13,2017,12,2,14,5,4.0,1
2017-12-13,2017,12,2,15,6,12.0,1
2017-12-13,2017,12,2,16,5,13.0,1
2017-12-13,2017,12,2,17,11,33.0,1
2017-12-13,2017,12,2,18,18,40.0,1
2017-12-13,2017,12,2,19,8,13.0,1
2017-12-13,2017,12,2,20,7,4.0,1
2017-12-13,2017,12,2,21,4,12.0,1
2017-12-13,2017,12,2,22,1,1.0,1
2017-12-13,2017,12,2,23,2,2.0,1
2017-12-14,2017,12,3,0,1,1.0,1
2017-12-14,2017,12,3,4,1,1.0,1
2017-12-14,2017,12,3,5,4,4.0,1
2017-12-14,2017,12,3,6,31,42.0,1
2017-12-14,2017,12,3,7,21,61.0,1
2017-12-14,2017,12,3,8,20,45.0,1
2017-12-14,2017,12,3,9,20,17.0,1
2017-12-14,2017,12,3,10,7,4.0,1
2017-12-14,2017,12,3,11,6,1.0,1
2017-12-14,2017,12,3,12,4,5.0,1
2017-12-14,2017,12,3,13,2,5.0,1
2017-12-14,2017,12,3,14,7,5.0,1
2017-12-14,2017,12,3,15,6,6.0,1
2017-12-14,2017,12,3,16,6,5.0,1
2017-12-14,2017,12,3,17,17,11.0,1
2017-12-14,2017,12,3,18,28,18.0,1
2017-12-14,2017,12,3,19,10,8.0,1
2017-12-14,2017,12,3,20,5,7.0,1
2017-12-14,2017,12,3,21,5,4.0,1
2017-12-14,2017,12,3,22,7,1.0,1
2017-12-14,2017,12,3,23,1,2.0,1
2017-12-15,2017,12,4,0,1,1.0,1
2017-12-15,2017,12,4,4,1,1.0,1
2017-12-15,2017,12,4,5,2,4.0,1
2017-12-15,2017,12,4,6,46,31.0,1
2017-12-15,2017,12,4,7,36,21.0,1
2017-12-15,2017,12,4,8,39,20.0,1
2017-12-15,2017,12,4,9,23,20.0,1
2017-12-15,2017,12,4,10,4,7.0,1
2017-12-15,2017,12,4,11,11,6.0,1
2017-12-15,2017,12,4,12,7,4.0,1
2017-12-15,2017,12,4,13,2,2.0,1
2017-12-15,2017,12,4,14,5,7.0,1
2017-12-15,2017,12,4,15,4,6.0,1
2017-12-15,2017,12,4,16,1,6.0,1
2017-12-15,2017,12,4,17,4,17.0,1
2017-12-15,2017,12,4,18,5,28.0,1
2017-12-15,2017,12,4,19,1,10.0,1
2017-12-15,2017,12,4,21,1,5.0,1
2017-12-15,2017,12,4,22,1,7.0,1
2017-12-16,2017,12,5,4,1,1.0,0
2017-12-16,2017,12,5,6,2,46.0,0
2017-12-16,2017,12,5,7,3,36.0,0
2017-12-16,2017,12,5,8,1,39.0,0
2017-12-16,2017,12,5,9,1,23.0,0
2017-12-16,2017,12,5,11,7,11.0,0
2017-12-16,2017,12,5,12,2,7.0,0
2017-12-16,2017,12,5,13,7,2.0,0
2017-12-16,2017,12,5,14,4,5.0,0
2017-12-16,2017,12,5,15,4,4.0,0
2017-12-16,2017,12,5,16,8,1.0,0
2017-12-16,2017,12,5,17,1,4.0,0
2017-12-16,2017,12,5,18,5,5.0,0
2017-12-16,2017,12,5,19,1,1.0,0
2017-12-16,2017,12,5,20,3,,0
2017-12-16,2017,12,5,21,2,1.0,0
2017-12-16,2017,12,5,22,2,1.0,0
2017-12-16,2017,12,5,23,2,,0
2017-12-17,2017,12,6,0,1,,0
2017-12-17,2017,12,6,3,1,,0
2017-12-17,2017,12,6,5,1,,0
2017-12-17,2017,12,6,7,3,3.0,0
2017-12-17,2017,12,6,8,1,1.0,0
2017-12-17,2017,12,6,10,4,,0
2017-12-17,2017,12,6,11,6,7.0,0
2017-12-17,2017,12,6,12,3,2.0,0
2017-12-17,2017,12,6,13,5,7.0,0
2017-12-17,2017,12,6,14,11,4.0,0
2017-12-17,2017,12,6,15,6,4.0,0
2017-12-17,2017,12,6,16,7,8.0,0
2017-12-17,2017,12,6,17,14,1.0,0
2017-12-17,2017,12,6,18,2,5.0,0
2017-12-17,2017,12,6,19,6,1.0,0
2017-12-17,2017,12,6,20,3,3.0,0
2017-12-17,2017,12,6,21,3,2.0,0
2017-12-17,2017,12,6,22,3,2.0,0
2017-12-17,2017,12,6,23,1,2.0,0
2017-12-18,2017,12,0,0,1,1.0,1
2017-12-18,2017,12,0,1,1,,1
2017-12-18,2017,12,0,2,1,,1
2017-12-18,2017,12,0,4,1,,1
2017-12-18,2017,12,0,5,3,1.0,1
2017-12-18,2017,12,0,6,58,,1
2017-12-18,2017,12,0,7,51,3.0,1
2017-12-18,2017,12,0,8,31,1.0,1
2017-12-18,2017,12,0,9,20,,1
2017-12-18,2017,12,0,10,7,4.0,1
2017-12-18,2017,12,0,11,4,6.0,1
2017-12-18,2017,12,0,12,10,3.0,1
2017-12-18,2017,12,0,13,7,5.0,1
2017-12-18,2017,12,0,14,8,11.0,1
2017-12-18,2017,12,0,15,2,6.0,1
2017-12-18,2017,12,0,16,6,7.0,1
2017-12-18,2017,12,0,17,17,14.0,1
2017-12-18,2017,12,0,18,22,2.0,1
2017-12-18,2017,12,0,19,21,6.0,1
2017-12-18,2017,12,0,20,8,3.0,1
2017-12-18,2017,12,0,21,2,3.0,1
2017-12-18,2017,12,0,22,5,3.0,1
2017-12-18,2017,12,0,23,1,1.0,1
2017-12-19,2017,12,1,0,1,1.0,1
2017-12-19,2017,12,1,4,1,1.0,1
2017-12-19,2017,12,1,5,7,3.0,1
2017-12-19,2017,12,1,6,67,58.0,1
2017-12-19,2017,12,1,7,66,51.0,1
2017-12-19,2017,12,1,8,65,31.0,1
2017-12-19,2017,12,1,9,33,20.0,1
2017-12-19,2017,12,1,10,20,7.0,1
2017-12-19,2017,12,1,11,12,4.0,1
2017-12-19,2017,12,1,12,11,10.0,1
2017-12-19,2017,12,1,13,6,7.0,1
2017-12-19,2017,12,1,14,1,8.0,1
2017-12-19,2017,12,1,15,12,2.0,1
2017-12-19,2017,12,1,16,7,6.0,1
2017-12-19,2017,12,1,17,44,17.0,1
2017-12-19,2017,12,1,18,60,22.0,1
2017-12-19,2017,12,1,19,26,21.0,1
2017-12-19,2017,12,1,20,7,8.0,1
2017-12-19,2017,12,1,21,8,2.0,1
2017-12-19,2017,12,1,22,4,5.0,1
2017-12-19,2017,12,1,23,8,1.0,1
2017-12-20,2017,12,2,0,1,1.0,1
2017-12-20,2017,12,2,4,2,1.0,1
2017-12-20,2017,12,2,5,5,7.0,1
2017-12-20,2017,12,2,6,74,67.0,1
2017-12-20,2017,12,2,7,44,66.0,1
2017-12-20,2017,12,2,8,31,65.0,1
2017-12-20,2017,12,2,9,28,33.0,1
2017-12-20,2017,12,2,10,11,20.0,1
2017-12-20,2017,12,2,11,8,12.0,1
2017-12-20,2017,12,2,12,7,11.0,1
2017-12-20,2017,12,2,13,6,6.0,1
2017-12-20,2017,12,2,14,7,1.0,1
2017-12-20,2017,12,2,15,7,12.0,1
2017-12-20,2017,12,2,16,4,7.0,1
2017-12-20,2017,12,2,17,28,44.0,1
2017-12-20,2017,12,2,18,18,60.0,1
2017-12-20,2017,12,2,19,12,26.0,1
2017-12-20,2017,12,2,20,7,7.0,1
2017-12-20,2017,12,2,21,4,8.0,1
2017-12-20,2017,12,2,22,2,4.0,1
2017-12-20,2017,12,2,23,2,8.0,1
2017-12-21,2017,12,3,0,2,1.0,1
2017-12-21,2017,12,3,4,1,2.0,1
2017-12-21,2017,12,3,5,3,5.0,1
2017-12-21,2017,12,3,6,55,74.0,1
2017-12-21,2017,12,3,7,54,44.0,1
2017-12-21,2017,12,3,8,60,31.0,1
2017-12-21,2017,12,3,9,14,28.0,1
2017-12-21,2017,12,3,10,10,11.0,1
2017-12-21,2017,12,3,11,7,8.0,1
2017-12-21,2017,12,3,12,7,7.0,1
2017-12-21,2017,12,3,13,8,6.0,1
2017-12-21,2017,12,3,14,13,7.0,1
2017-12-21,2017,12,3,15,4,7.0,1
2017-12-21,2017,12,3,16,4,4.0,1
2017-12-21,2017,12,3,17,12,28.0,1
2017-12-21,2017,12,3,18,12,18.0,1
2017-12-21,2017,12,3,19,14,12.0,1
2017-12-21,2017,12,3,20,6,7.0,1
2017-12-21,2017,12,3,21,2,4.0,1
2017-12-21,2017,12,3,22,9,2.0,1
2017-12-21,2017,12,3,23,1,2.0,1
2017-12-22,2017,12,4,4,2,1.0,1
2017-12-22,2017,12,4,5,2,3.0,1
2017-12-22,2017,12,4,6,45,55.0,1
2017-12-22,2017,12,4,7,51,54.0,1
2017-12-22,2017,12,4,8,43,60.0,1
2017-12-22,2017,12,4,9,21,14.0,1
2017-12-22,2017,12,4,10,5,10.0,1
2017-12-22,2017,12,4,11,6,7.0,1
2017-12-22,2017,12,4,12,8,7.0,1
2017-12-22,2017,12,4,13,5,8.0,1
2017-12-22,2017,12,4,14,3,13.0,1
2017-12-22,2017,12,4,15,2,4.0,1
2017-12-22,2017,12,4,16,3,4.0,1
2017-12-22,2017,12,4,17,20,12.0,1
2017-12-22,2017,12,4,18,12,12.0,1
2017-12-22,2017,12,4,19,5,14.0,1
2017-12-22,2017,12,4,20,4,6.0,1
2017-12-22,2017,12,4,21,2,2.0,1
2017-12-22,2017,12,4,22,1,9.0,1
2017-12-22,2017,12,4,23,2,1.0,1
2017-12-23,2017,12,5,0,2,,0
2017-12-23,2017,12,5,1,2,,0
2017-12-23,2017,12,5,2,1,,0
2017-12-23,2017,12,5,7,3,51.0,0
2017-12-23,2017,12,5,9,2,21.0,0
2017-12-23,2017,12,5,10,3,5.0,0
2017-12-23,2017,12,5,11,1,6.0,0
2017-12-23,2017,12,5,12,2,8.0,0
2017-12-23,2017,12,5,13,3,5.0,0
2017-12-23,2017,12,5,14,1,3.0,0
2017-12-23,2017,12,5,15,3,2.0,0
2017-12-23,2017,12,5,16,8,3.0,0
2017-12-23,2017,12,5,17,6,20.0,0
2017-12-23,2017,12,5,18,12,12.0,0
2017-12-23,2017,12,5,19,5,5.0,0
2017-12-23,2017,12,5,20,1,4.0,0
2017-12-23,2017,12,5,22,1,1.0,0
2017-12-24,2017,12,6,7,1,3.0,0
2017-12-24,2017,12,6,9,1,2.0,0
2017-12-24,2017,12,6,10,3,3.0,0
2017-12-24,2017,12,6,11,3,1.0,0
2017-12-24,2017,12,6,12,6,2.0,0
2017-12-24,2017,12,6,13,1,3.0,0
2017-12-24,2017,12,6,14,1,1.0,0
2017-12-24,2017,12,6,15,15,3.0,0
2017-12-24,2017,12,6,16,8,8.0,0
2017-12-24,2017,12,6,17,8,6.0,0
2017-12-24,2017,12,6,18,6,12.0,0
2017-12-24,2017,12,6,19,5,5.0,0
2017-12-24,2017,12,6,20,3,1.0,0
2017-12-24,2017,12,6,21,2,,0
2017-12-24,2017,12,6,23,1,,0
2017-12-25,2017,12,0,1,1,,1
2017-12-25,2017,12,0,6,1,,1
2017-12-25,2017,12,0,10,1,3.0,1
2017-12-25,2017,12,0,11,1,3.0,1
2017-12-25,2017,12,0,13,3,1.0,1
2017-12-25,2017,12,0,14,6,1.0,1
2017-12-25,2017,12,0,15,6,15.0,1
2017-12-25,2017,12,0,16,2,8.0,1
2017-12-25,2017,12,0,17,4,8.0,1
2017-12-25,2017,12,0,18,1,6.0,1
2017-12-25,2017,12,0,19,1,5.0,1
2017-12-25,2017,12,0,20,3,3.0,1
2017-12-25,2017,12,0,21,1,2.0,1
2017-12-25,2017,12,0,22,1,,1
2017-12-26,2017,12,1,6,23,1.0,1
2017-12-26,2017,12,1,7,20,,1
2017-12-26,2017,12,1,8,20,,1
2017-12-26,2017,12,1,9,12,,1
2017-12-26,2017,12,1,10,5,1.0,1
2017-12-26,2017,12,1,12,1,,1
2017-12-26,2017,12,1,13,3,3.0,1
2017-12-26,2017,12,1,14,3,6.0,1
2017-12-26,2017,12,1,16,1,2.0,1
2017-12-26,2017,12,1,17,2,4.0,1
2017-12-26,2017,12,1,18,4,1.0,1
2017-12-26,2017,12,1,19,2,1.0,1
2017-12-26,2017,12,1,20,3,3.0,1
2017-12-26,2017,12,1,22,1,1.0,1
2017-12-26,2017,12,1,23,1,,1
2017-12-27,2017,12,2,5,1,,1
2017-12-27,2017,12,2,6,27,23.0,1
2017-12-27,2017,12,2,7,23,20.0,1
2017-12-27,2017,12,2,8,18,20.0,1
2017-12-27,2017,12,2,9,13,12.0,1
2017-12-27,2017,12,2,10,4,5.0,1
2017-12-27,2017,12,2,11,3,,1
2017-12-27,2017,12,2,12,6,1.0,1
2017-12-27,2017,12,2,13,9,3.0,1
2017-12-27,2017,12,2,14,2,3.0,1
2017-12-27,2017,12,2,15,5,,1
2017-12-27,2017,12,2,16,2,1.0,1
2017-12-27,2017,12,2,17,6,2.0,1
2017-12-27,2017,12,2,18,3,4.0,1
2017-12-27,2017,12,2,19,3,2.0,1
2017-12-27,2017,12,2,20,2,3.0,1
2017-12-27,2017,12,2,21,1,,1
2017-12-27,2017,12,2,22,4,1.0,1
2017-12-27,2017,12,2,23,2,1.0,1
2017-12-28,2017,12,3,0,1,,1
2017-12-28,2017,12,3,2,1,,1
2017-12-28,2017,12,3,5,1,1.0,1
2017-12-28,2017,12,3,6,13,27.0,1
2017-12-28,2017,12,3,7,22,23.0,1
2017-12-28,2017,12,3,8,20,18.0,1
2017-12-28,2017,12,3,9,7,13.0,1
2017-12-28,2017,12,3,10,6,4.0,1
2017-12-28,2017,12,3,11,1,3.0,1
2017-12-28,2017,12,3,12,3,6.0,1
2017-12-28,2017,12,3,14,5,2.0,1
2017-12-28,2017,12,3,15,2,5.0,1
2017-12-28,2017,12,3,16,2,2.0,1
2017-12-28,2017,12,3,17,1,6.0,1
2017-12-28,2017,12,3,18,3,3.0,1
2017-12-28,2017,12,3,19,5,3.0,1
2017-12-28,2017,12,3,20,2,2.0,1
2017-12-28,2017,12,3,22,3,4.0,1
2017-12-29,2017,12,4,0,1,1.0,1
2017-12-29,2017,12,4,6,14,13.0,1
2017-12-29,2017,12,4,7,15,22.0,1
2017-12-29,2017,12,4,8,17,20.0,1
2017-12-29,2017,12,4,9,3,7.0,1
2017-12-29,2017,12,4,10,3,6.0,1
2017-12-29,2017,12,4,11,3,1.0,1
2017-12-29,2017,12,4,12,5,3.0,1
2017-12-29,2017,12,4,13,2,,1
2017-12-29,2017,12,4,14,6,5.0,1
2017-12-29,2017,12,4,15,17,2.0,1
2017-12-29,2017,12,4,16,16,2.0,1
2017-12-29,2017,12,4,17,10,1.0,1
2017-12-29,2017,12,4,19,5,5.0,1
2017-12-29,2017,12,4,20,3,2.0,1
2017-12-29,2017,12,4,21,2,,1
2017-12-29,2017,12,4,22,5,3.0,1
2017-12-29,2017,12,4,23,2,,1
2017-12-30,2017,12,5,1,1,,0
2017-12-30,2017,12,5,4,1,,0
2017-12-30,2017,12,5,6,1,14.0,0
2017-12-30,2017,12,5,7,3,15.0,0
2017-12-30,2017,12,5,8,2,17.0,0
2017-12-30,2017,12,5,13,2,2.0,0
2017-12-30,2017,12,5,14,1,6.0,0
2017-12-30,2017,12,5,15,3,17.0,0
2017-12-30,2017,12,5,16,2,16.0,0
2017-12-30,2017,12,5,17,1,10.0,0
2017-12-30,2017,12,5,18,2,,0
2017-12-30,2017,12,5,20,1,3.0,0
2017-12-30,2017,12,5,23,1,2.0,0
2017-12-31,2017,12,6,4,1,1.0,0
2017-12-31,2017,12,6,7,1,3.0,0
2017-12-31,2017,12,6,13,3,2.0,0
2017-12-31,2017,12,6,15,1,3.0,0
