year,month,day,hour,dayofweek,date,count1,tempC,precipMM,humidity
2017,9,4,16,0,2017-09-04,8,26.0,0.0,45.0
2017,9,4,17,0,2017-09-04,17,25.0,0.0,48.0
2017,9,4,18,0,2017-09-04,9,24.0,0.0,51.0
2017,9,4,19,0,2017-09-04,9,24.0,0.0,55.0
2017,9,4,20,0,2017-09-04,21,23.0,0.0,58.0
2017,9,4,21,0,2017-09-04,15,22.0,0.0,62.0
2017,9,4,22,0,2017-09-04,4,22.0,0.0,64.0
2017,9,4,23,0,2017-09-04,6,22.0,0.0,66.0
2017,9,5,0,1,2017-09-05,0,22.0,0.0,68.0
2017,9,5,1,1,2017-09-05,1,22.0,0.0,69.0
2017,9,5,2,1,2017-09-05,0,21.0,0.1,71.0
2017,9,5,3,1,2017-09-05,0,21.0,0.1,72.0
2017,9,5,4,1,2017-09-05,1,22.0,0.1,71.0
2017,9,5,5,1,2017-09-05,6,22.0,0.1,69.0
2017,9,5,6,1,2017-09-05,103,22.0,0.1,68.0
2017,9,5,7,1,2017-09-05,66,24.0,0.1,65.0
2017,9,5,8,1,2017-09-05,29,25.0,0.0,63.0
2017,9,5,9,1,2017-09-05,16,26.0,0.0,60.0
2017,9,5,10,1,2017-09-05,7,27.0,0.0,56.0
2017,9,5,11,1,2017-09-05,6,28.0,0.0,52.0
2017,9,5,12,1,2017-09-05,8,30.0,0.0,49.0
2017,9,5,13,1,2017-09-05,11,29.0,0.0,50.0
2017,9,5,14,1,2017-09-05,12,29.0,0.1,51.0
2017,9,5,15,1,2017-09-05,3,29.0,0.1,53.0
2017,9,5,16,1,2017-09-05,17,28.0,0.1,56.0
2017,9,5,17,1,2017-09-05,27,27.0,0.2,59.0
2017,9,5,18,1,2017-09-05,49,27.0,0.2,63.0
2017,9,5,19,1,2017-09-05,16,25.0,0.1,66.0
2017,9,5,20,1,2017-09-05,11,24.0,0.4,70.0
2017,9,5,21,1,2017-09-05,7,23.0,0.6,74.0
2017,9,5,22,1,2017-09-05,7,23.0,0.3,75.0
2017,9,5,23,1,2017-09-05,3,23.0,0.8,77.0
2017,9,6,0,2,2017-09-06,3,22.0,1.5,78.0
2017,9,6,1,2,2017-09-06,0,22.0,0.8,79.0
2017,9,6,2,2,2017-09-06,0,22.0,0.8,80.0
2017,9,6,3,2,2017-09-06,0,22.0,1.1,81.0
2017,9,6,4,2,2017-09-06,3,22.0,0.5,80.0
2017,9,6,5,2,2017-09-06,3,22.0,1.4,80.0
2017,9,6,6,2,2017-09-06,89,22.0,1.8,80.0
2017,9,6,7,2,2017-09-06,62,21.0,0.9,80.0
2017,9,6,8,2,2017-09-06,44,21.0,2.0,80.0
2017,9,6,9,2,2017-09-06,41,21.0,2.6,81.0
2017,9,6,10,2,2017-09-06,7,22.0,1.3,77.0
2017,9,6,11,2,2017-09-06,8,23.0,2.2,73.0
2017,9,6,12,2,2017-09-06,6,23.0,2.9,69.0
2017,9,6,13,2,2017-09-06,8,22.0,1.5,69.0
2017,9,6,14,2,2017-09-06,2,20.0,0.7,70.0
2017,9,6,15,2,2017-09-06,7,19.0,0.9,70.0
2017,9,6,16,2,2017-09-06,5,19.0,0.4,71.0
2017,9,6,17,2,2017-09-06,12,19.0,0.7,71.0
2017,9,6,18,2,2017-09-06,25,19.0,1.0,71.0
2017,9,6,19,2,2017-09-06,11,18.0,0.5,72.0
2017,9,6,20,2,2017-09-06,2,18.0,0.5,73.0
2017,9,6,21,2,2017-09-06,1,18.0,0.7,73.0
2017,9,6,22,2,2017-09-06,2,18.0,0.4,72.0
2017,9,6,23,2,2017-09-06,1,18.0,0.8,71.0
2017,9,7,0,3,2017-09-07,4,18.0,1.5,70.0
2017,9,7,1,3,2017-09-07,0,17.0,0.8,73.0
2017,9,7,2,3,2017-09-07,0,17.0,0.0,76.0
2017,9,7,3,3,2017-09-07,0,16.0,0.0,79.0
2017,9,7,4,3,2017-09-07,0,17.0,0.0,77.0
2017,9,7,5,3,2017-09-07,9,17.0,0.0,74.0
2017,9,7,6,3,2017-09-07,84,17.0,0.0,72.0
2017,9,7,7,3,2017-09-07,114,18.0,0.0,66.0
2017,9,7,8,3,2017-09-07,52,20.0,0.0,60.0
2017,9,7,9,3,2017-09-07,20,21.0,0.0,55.0
2017,9,7,10,3,2017-09-07,12,22.0,0.0,50.0
2017,9,7,11,3,2017-09-07,12,23.0,0.0,45.0
2017,9,7,12,3,2017-09-07,14,24.0,0.0,40.0
2017,9,7,13,3,2017-09-07,11,23.0,0.0,42.0
2017,9,7,14,3,2017-09-07,20,23.0,0.0,43.0
2017,9,7,15,3,2017-09-07,11,23.0,0.0,45.0
2017,9,7,16,3,2017-09-07,14,22.0,0.0,46.0
2017,9,7,17,3,2017-09-07,28,21.0,0.0,48.0
2017,9,7,18,3,2017-09-07,36,20.0,0.0,50.0
2017,9,7,19,3,2017-09-07,18,20.0,0.0,51.0
2017,9,7,20,3,2017-09-07,10,20.0,0.0,52.0
2017,9,7,21,3,2017-09-07,8,19.0,0.0,53.0
2017,9,7,22,3,2017-09-07,6,19.0,0.0,54.0
2017,9,7,23,3,2017-09-07,12,18.0,0.0,56.0
2017,9,8,0,4,2017-09-08,3,18.0,0.0,57.0
2017,9,8,1,4,2017-09-08,6,18.0,0.0,58.0
2017,9,8,2,4,2017-09-08,1,17.0,0.0,58.0
2017,9,8,3,4,2017-09-08,0,17.0,0.0,59.0
2017,9,8,4,4,2017-09-08,1,17.0,0.0,59.0
2017,9,8,5,4,2017-09-08,4,17.0,0.0,60.0
2017,9,8,6,4,2017-09-08,85,17.0,0.0,60.0
2017,9,8,7,4,2017-09-08,129,18.0,0.0,56.0
2017,9,8,8,4,2017-09-08,60,19.0,0.0,51.0
2017,9,8,9,4,2017-09-08,24,20.0,0.0,47.0
2017,9,8,10,4,2017-09-08,17,21.0,0.0,45.0
2017,9,8,11,4,2017-09-08,12,22.0,0.0,43.0
2017,9,8,12,4,2017-09-08,10,23.0,0.0,41.0
2017,9,8,13,4,2017-09-08,11,23.0,0.0,43.0
2017,9,8,14,4,2017-09-08,11,22.0,0.0,45.0
2017,9,8,15,4,2017-09-08,10,22.0,0.0,47.0
2017,9,8,16,4,2017-09-08,19,21.0,0.0,49.0
2017,9,8,17,4,2017-09-08,32,21.0,0.0,52.0
2017,9,8,18,4,2017-09-08,40,20.0,0.0,54.0
2017,9,8,19,4,2017-09-08,14,19.0,0.0,56.0
2017,9,8,20,4,2017-09-08,4,18.0,0.0,59.0
2017,9,8,21,4,2017-09-08,9,17.0,0.0,61.0
2017,9,8,22,4,2017-09-08,8,17.0,0.0,63.0
2017,9,8,23,4,2017-09-08,8,16.0,0.0,64.0
2017,9,9,0,5,2017-09-09,1,16.0,0.0,65.0
2017,9,9,1,5,2017-09-09,2,16.0,0.0,66.0
2017,9,9,2,5,2017-09-09,3,16.0,0.0,67.0
2017,9,9,3,5,2017-09-09,0,16.0,0.0,68.0
2017,9,9,4,5,2017-09-09,2,16.0,0.0,66.0
2017,9,9,5,5,2017-09-09,1,16.0,0.0,64.0
2017,9,9,6,5,2017-09-09,4,16.0,0.0,63.0
2017,9,9,7,5,2017-09-09,7,17.0,0.0,57.0
2017,9,9,8,5,2017-09-09,5,18.0,0.0,51.0
2017,9,9,9,5,2017-09-09,8,19.0,0.0,45.0
2017,9,9,10,5,2017-09-09,7,20.0,0.0,42.0
2017,9,9,11,5,2017-09-09,8,22.0,0.0,39.0
2017,9,9,12,5,2017-09-09,8,23.0,0.0,36.0
2017,9,9,13,5,2017-09-09,16,23.0,0.0,38.0
2017,9,9,14,5,2017-09-09,8,22.0,0.0,40.0
2017,9,9,15,5,2017-09-09,12,22.0,0.0,43.0
2017,9,9,16,5,2017-09-09,10,21.0,0.0,45.0
2017,9,9,17,5,2017-09-09,8,21.0,0.0,48.0
2017,9,9,18,5,2017-09-09,17,20.0,0.0,51.0
2017,9,9,19,5,2017-09-09,7,19.0,0.0,54.0
2017,9,9,20,5,2017-09-09,7,18.0,0.0,58.0
2017,9,9,21,5,2017-09-09,2,17.0,0.0,61.0
2017,9,9,22,5,2017-09-09,4,16.0,0.0,63.0
2017,9,9,23,5,2017-09-09,5,16.0,0.0,65.0
2017,9,10,0,6,2017-09-10,6,16.0,0.0,67.0
2017,9,10,1,6,2017-09-10,1,15.0,0.0,68.0
2017,9,10,2,6,2017-09-10,1,15.0,0.0,70.0
2017,9,10,3,6,2017-09-10,0,15.0,0.0,71.0
2017,9,10,4,6,2017-09-10,1,15.0,0.0,70.0
2017,9,10,5,6,2017-09-10,0,15.0,0.0,69.0
2017,9,10,6,6,2017-09-10,1,15.0,0.0,68.0
2017,9,10,7,6,2017-09-10,5,16.0,0.0,62.0
2017,9,10,8,6,2017-09-10,3,18.0,0.0,56.0
2017,9,10,9,6,2017-09-10,4,19.0,0.0,50.0
2017,9,10,10,6,2017-09-10,3,21.0,0.0,47.0
2017,9,10,11,6,2017-09-10,11,22.0,0.0,44.0
2017,9,10,12,6,2017-09-10,15,24.0,0.0,41.0
2017,9,10,13,6,2017-09-10,13,24.0,0.0,42.0
2017,9,10,14,6,2017-09-10,12,24.0,0.0,43.0
2017,9,10,15,6,2017-09-10,11,24.0,0.0,44.0
2017,9,10,16,6,2017-09-10,12,24.0,0.0,46.0
2017,9,10,17,6,2017-09-10,19,24.0,0.0,49.0
2017,9,10,18,6,2017-09-10,11,24.0,0.0,51.0
2017,9,10,19,6,2017-09-10,14,24.0,0.0,52.0
2017,9,10,20,6,2017-09-10,10,23.0,0.0,52.0
2017,9,10,21,6,2017-09-10,11,22.0,0.0,53.0
2017,9,10,22,6,2017-09-10,8,21.0,0.0,54.0
2017,9,10,23,6,2017-09-10,6,20.0,0.0,55.0
2017,9,11,0,0,2017-09-11,2,19.0,0.0,57.0
2017,9,11,1,0,2017-09-11,2,19.0,0.0,57.0
2017,9,11,2,0,2017-09-11,2,18.0,0.0,57.0
2017,9,11,3,0,2017-09-11,0,18.0,0.0,58.0
2017,9,11,4,0,2017-09-11,2,18.0,0.0,57.0
2017,9,11,5,0,2017-09-11,1,17.0,0.0,55.0
2017,9,11,6,0,2017-09-11,111,17.0,0.0,54.0
2017,9,11,7,0,2017-09-11,124,19.0,0.0,49.0
2017,9,11,8,0,2017-09-11,79,21.0,0.0,44.0
2017,9,11,9,0,2017-09-11,21,22.0,0.0,38.0
2017,9,11,10,0,2017-09-11,16,24.0,0.0,39.0
2017,9,11,11,0,2017-09-11,12,26.0,0.0,39.0
2017,9,11,12,0,2017-09-11,17,28.0,0.0,40.0
2017,9,11,13,0,2017-09-11,13,28.0,0.0,41.0
2017,9,11,14,0,2017-09-11,6,27.0,0.0,42.0
2017,9,11,15,0,2017-09-11,16,27.0,0.0,43.0
2017,9,11,16,0,2017-09-11,17,26.0,0.0,46.0
2017,9,11,17,0,2017-09-11,22,25.0,0.0,48.0
2017,9,11,18,0,2017-09-11,37,24.0,0.0,51.0
2017,9,11,19,0,2017-09-11,24,23.0,0.0,52.0
2017,9,11,20,0,2017-09-11,22,22.0,0.0,53.0
2017,9,11,21,0,2017-09-11,10,21.0,0.0,54.0
2017,9,11,22,0,2017-09-11,2,20.0,0.0,55.0
2017,9,11,23,0,2017-09-11,12,20.0,0.0,56.0
2017,9,12,0,1,2017-09-12,5,19.0,0.0,57.0
2017,9,12,1,1,2017-09-12,0,19.0,0.0,58.0
2017,9,12,2,1,2017-09-12,0,19.0,0.0,59.0
2017,9,12,3,1,2017-09-12,1,19.0,0.0,61.0
2017,9,12,4,1,2017-09-12,1,19.0,0.0,60.0
2017,9,12,5,1,2017-09-12,6,19.0,0.0,58.0
2017,9,12,6,1,2017-09-12,136,19.0,0.0,57.0
2017,9,12,7,1,2017-09-12,88,20.0,0.0,54.0
2017,9,12,8,1,2017-09-12,33,22.0,0.0,51.0
2017,9,12,9,1,2017-09-12,27,23.0,0.0,48.0
2017,9,12,10,1,2017-09-12,15,25.0,0.0,45.0
2017,9,12,11,1,2017-09-12,13,26.0,0.0,42.0
2017,9,12,12,1,2017-09-12,12,28.0,0.0,39.0
2017,9,12,13,1,2017-09-12,10,28.0,0.0,40.0
2017,9,12,14,1,2017-09-12,12,28.0,0.0,40.0
2017,9,12,15,1,2017-09-12,13,28.0,0.0,41.0
2017,9,12,16,1,2017-09-12,13,27.0,0.0,44.0
2017,9,12,17,1,2017-09-12,31,26.0,0.0,47.0
2017,9,12,18,1,2017-09-12,35,26.0,0.0,49.0
2017,9,12,19,1,2017-09-12,21,25.0,0.0,53.0
2017,9,12,20,1,2017-09-12,10,23.0,0.0,57.0
2017,9,12,21,1,2017-09-12,8,22.0,0.0,61.0
2017,9,12,22,1,2017-09-12,10,22.0,0.0,62.0
2017,9,12,23,1,2017-09-12,14,21.0,0.0,62.0
2017,9,13,0,2,2017-09-13,0,21.0,0.0,63.0
2017,9,13,1,2,2017-09-13,1,21.0,0.0,63.0
2017,9,13,2,2,2017-09-13,1,22.0,0.0,62.0
2017,9,13,3,2,2017-09-13,0,22.0,0.0,62.0
2017,9,13,4,2,2017-09-13,4,22.0,0.0,61.0
2017,9,13,5,2,2017-09-13,12,21.0,0.0,59.0
2017,9,13,6,2,2017-09-13,139,21.0,0.0,58.0
2017,9,13,7,2,2017-09-13,101,22.0,0.0,55.0
2017,9,13,8,2,2017-09-13,40,24.0,0.0,52.0
2017,9,13,9,2,2017-09-13,21,25.0,0.0,49.0
2017,9,13,10,2,2017-09-13,7,26.0,0.0,50.0
2017,9,13,11,2,2017-09-13,6,27.0,0.2,50.0
2017,9,13,12,2,2017-09-13,8,28.0,0.2,51.0
2017,9,13,13,2,2017-09-13,8,27.0,0.1,57.0
2017,9,13,14,2,2017-09-13,18,26.0,1.5,64.0
2017,9,13,15,2,2017-09-13,3,25.0,2.0,70.0
2017,9,13,16,2,2017-09-13,6,24.0,1.0,73.0
2017,9,13,17,2,2017-09-13,23,24.0,1.5,75.0
2017,9,13,18,2,2017-09-13,42,24.0,2.0,78.0
2017,9,13,19,2,2017-09-13,17,23.0,1.0,81.0
2017,9,13,20,2,2017-09-13,16,23.0,0.0,84.0
2017,9,13,21,2,2017-09-13,9,22.0,0.0,86.0
2017,9,13,22,2,2017-09-13,7,22.0,0.0,87.0
2017,9,13,23,2,2017-09-13,0,22.0,0.0,89.0
2017,9,14,0,3,2017-09-14,6,22.0,0.1,90.0
2017,9,14,1,3,2017-09-14,1,22.0,0.0,89.0
2017,9,14,2,3,2017-09-14,2,22.0,0.1,89.0
2017,9,14,3,3,2017-09-14,0,22.0,0.1,88.0
2017,9,14,4,3,2017-09-14,6,22.0,0.1,86.0
2017,9,14,5,3,2017-09-14,10,22.0,0.1,84.0
2017,9,14,6,3,2017-09-14,95,22.0,0.2,82.0
2017,9,14,7,3,2017-09-14,132,23.0,0.1,79.0
2017,9,14,8,3,2017-09-14,39,23.0,0.1,76.0
2017,9,14,9,3,2017-09-14,18,24.0,0.1,72.0
2017,9,14,10,3,2017-09-14,9,25.0,0.1,66.0
2017,9,14,11,3,2017-09-14,5,26.0,0.2,59.0
2017,9,14,12,3,2017-09-14,14,27.0,0.2,53.0
2017,9,14,13,3,2017-09-14,8,27.0,0.1,54.0
2017,9,14,14,3,2017-09-14,9,27.0,0.6,56.0
2017,9,14,15,3,2017-09-14,11,26.0,0.8,58.0
2017,9,14,16,3,2017-09-14,17,26.0,0.4,60.0
2017,9,14,17,3,2017-09-14,29,25.0,0.6,63.0
2017,9,14,18,3,2017-09-14,36,25.0,0.8,65.0
2017,9,14,19,3,2017-09-14,24,24.0,0.4,69.0
2017,9,14,20,3,2017-09-14,9,24.0,1.5,72.0
2017,9,14,21,3,2017-09-14,6,23.0,2.0,75.0
2017,9,14,22,3,2017-09-14,12,23.0,1.0,76.0
2017,9,14,23,3,2017-09-14,5,22.0,1.5,77.0
2017,9,15,0,4,2017-09-15,1,22.0,2.9,78.0
2017,9,15,1,4,2017-09-15,0,22.0,1.5,79.0
2017,9,15,2,4,2017-09-15,0,22.0,0.0,80.0
2017,9,15,3,4,2017-09-15,0,22.0,0.0,81.0
2017,9,15,4,4,2017-09-15,2,22.0,0.0,80.0
2017,9,15,5,4,2017-09-15,9,22.0,0.0,80.0
2017,9,15,6,4,2017-09-15,104,22.0,0.0,79.0
2017,9,15,7,4,2017-09-15,138,23.0,0.0,74.0
2017,9,15,8,4,2017-09-15,35,24.0,0.0,69.0
2017,9,15,9,4,2017-09-15,32,26.0,0.0,64.0
2017,9,15,10,4,2017-09-15,16,26.0,0.0,60.0
2017,9,15,11,4,2017-09-15,21,27.0,0.0,57.0
2017,9,15,12,4,2017-09-15,13,28.0,0.0,54.0
2017,9,15,13,4,2017-09-15,8,28.0,0.0,55.0
2017,9,15,14,4,2017-09-15,13,28.0,0.0,57.0
2017,9,15,15,4,2017-09-15,21,28.0,0.0,58.0
2017,9,15,16,4,2017-09-15,9,27.0,0.0,61.0
2017,9,15,17,4,2017-09-15,33,27.0,0.1,63.0
2017,9,15,18,4,2017-09-15,32,26.0,0.1,65.0
2017,9,15,19,4,2017-09-15,11,25.0,0.0,69.0
2017,9,15,20,4,2017-09-15,17,24.0,0.8,72.0
2017,9,15,21,4,2017-09-15,9,24.0,1.1,75.0
2017,9,15,22,4,2017-09-15,6,23.0,0.5,76.0
2017,9,15,23,4,2017-09-15,11,23.0,1.0,78.0
2017,9,16,0,5,2017-09-16,3,23.0,2.1,79.0
2017,9,16,1,5,2017-09-16,1,23.0,1.0,79.0
2017,9,16,2,5,2017-09-16,1,23.0,0.0,79.0
2017,9,16,3,5,2017-09-16,2,23.0,0.0,79.0
2017,9,16,4,5,2017-09-16,0,22.0,0.0,79.0
2017,9,16,5,5,2017-09-16,1,22.0,0.0,78.0
2017,9,16,6,5,2017-09-16,4,22.0,0.0,78.0
2017,9,16,7,5,2017-09-16,10,23.0,0.0,73.0
2017,9,16,8,5,2017-09-16,4,24.0,0.1,69.0
2017,9,16,9,5,2017-09-16,8,26.0,0.2,65.0
2017,9,16,10,5,2017-09-16,5,26.0,0.1,62.0
2017,9,16,11,5,2017-09-16,7,27.0,0.1,59.0
2017,9,16,12,5,2017-09-16,16,28.0,0.2,56.0
2017,9,16,13,5,2017-09-16,10,28.0,0.1,58.0
2017,9,16,14,5,2017-09-16,21,28.0,0.2,60.0
2017,9,16,15,5,2017-09-16,16,27.0,0.3,62.0
2017,9,16,16,5,2017-09-16,13,26.0,0.1,65.0
2017,9,16,17,5,2017-09-16,17,26.0,0.3,69.0
2017,9,16,18,5,2017-09-16,17,25.0,0.4,72.0
2017,9,16,19,5,2017-09-16,10,24.0,0.2,74.0
2017,9,16,20,5,2017-09-16,9,24.0,0.0,76.0
2017,9,16,21,5,2017-09-16,5,23.0,0.0,78.0
2017,9,16,22,5,2017-09-16,10,23.0,0.0,79.0
2017,9,16,23,5,2017-09-16,13,23.0,0.0,80.0
2017,9,17,0,6,2017-09-17,3,23.0,0.1,81.0
2017,9,17,1,6,2017-09-17,1,22.0,0.0,82.0
2017,9,17,2,6,2017-09-17,2,22.0,0.0,82.0
2017,9,17,3,6,2017-09-17,1,22.0,0.0,83.0
2017,9,17,4,6,2017-09-17,1,22.0,0.0,82.0
2017,9,17,5,6,2017-09-17,1,22.0,0.0,82.0
2017,9,17,6,6,2017-09-17,0,22.0,0.0,82.0
2017,9,17,7,6,2017-09-17,2,23.0,0.0,77.0
2017,9,17,8,6,2017-09-17,5,24.0,0.0,72.0
2017,9,17,9,6,2017-09-17,5,25.0,0.0,68.0
2017,9,17,10,6,2017-09-17,11,26.0,0.0,64.0
2017,9,17,11,6,2017-09-17,6,27.0,0.0,61.0
2017,9,17,12,6,2017-09-17,23,28.0,0.0,58.0
2017,9,17,13,6,2017-09-17,6,28.0,0.0,59.0
2017,9,17,14,6,2017-09-17,10,27.0,0.0,60.0
2017,9,17,15,6,2017-09-17,12,27.0,0.0,62.0
2017,9,17,16,6,2017-09-17,15,26.0,0.0,66.0
2017,9,17,17,6,2017-09-17,16,25.0,0.0,70.0
2017,9,17,18,6,2017-09-17,8,24.0,0.0,74.0
2017,9,17,19,6,2017-09-17,17,24.0,0.0,76.0
2017,9,17,20,6,2017-09-17,13,23.0,0.0,78.0
2017,9,17,21,6,2017-09-17,9,23.0,0.0,80.0
2017,9,17,22,6,2017-09-17,2,23.0,0.0,80.0
2017,9,17,23,6,2017-09-17,2,22.0,0.0,81.0
2017,9,18,0,0,2017-09-18,1,22.0,0.0,81.0
2017,9,18,1,0,2017-09-18,0,22.0,0.0,82.0
2017,9,18,2,0,2017-09-18,2,21.0,0.0,82.0
2017,9,18,3,0,2017-09-18,1,21.0,0.0,83.0
2017,9,18,4,0,2017-09-18,0,21.0,0.0,82.0
2017,9,18,5,0,2017-09-18,6,21.0,0.0,82.0
2017,9,18,6,0,2017-09-18,144,21.0,0.0,82.0
2017,9,18,7,0,2017-09-18,95,21.0,0.0,79.0
2017,9,18,8,0,2017-09-18,24,22.0,0.0,77.0
2017,9,18,9,0,2017-09-18,20,23.0,0.0,74.0
2017,9,18,10,0,2017-09-18,10,23.0,0.0,72.0
2017,9,18,11,0,2017-09-18,10,24.0,0.0,69.0
2017,9,18,12,0,2017-09-18,7,25.0,0.0,66.0
2017,9,18,13,0,2017-09-18,10,25.0,0.0,68.0
2017,9,18,14,0,2017-09-18,10,24.0,0.0,69.0
2017,9,18,15,0,2017-09-18,9,24.0,0.0,71.0
2017,9,18,16,0,2017-09-18,20,23.0,0.0,73.0
2017,9,18,17,0,2017-09-18,16,23.0,0.0,75.0
2017,9,18,18,0,2017-09-18,29,22.0,0.0,77.0
2017,9,18,19,0,2017-09-18,19,22.0,0.0,79.0
2017,9,18,20,0,2017-09-18,19,22.0,0.0,80.0
2017,9,18,21,0,2017-09-18,15,21.0,0.0,82.0
2017,9,18,22,0,2017-09-18,10,21.0,0.0,83.0
2017,9,18,23,0,2017-09-18,4,21.0,0.0,84.0
2017,9,19,0,1,2017-09-19,2,21.0,0.0,86.0
2017,9,19,1,1,2017-09-19,4,21.0,0.0,86.0
2017,9,19,2,1,2017-09-19,0,20.0,0.0,86.0
2017,9,19,3,1,2017-09-19,0,20.0,0.0,87.0
2017,9,19,4,1,2017-09-19,0,20.0,0.0,86.0
2017,9,19,5,1,2017-09-19,6,20.0,0.0,85.0
2017,9,19,6,1,2017-09-19,153,20.0,0.0,84.0
2017,9,19,7,1,2017-09-19,84,21.0,0.0,81.0
2017,9,19,8,1,2017-09-19,33,22.0,0.0,78.0
2017,9,19,9,1,2017-09-19,25,23.0,0.0,75.0
2017,9,19,10,1,2017-09-19,15,23.0,0.0,71.0
2017,9,19,11,1,2017-09-19,7,24.0,0.0,67.0
2017,9,19,12,1,2017-09-19,10,25.0,0.0,63.0
2017,9,19,13,1,2017-09-19,11,24.0,0.0,66.0
2017,9,19,14,1,2017-09-19,11,23.0,0.3,69.0
2017,9,19,15,1,2017-09-19,1,23.0,0.4,72.0
2017,9,19,16,1,2017-09-19,4,23.0,0.2,73.0
2017,9,19,17,1,2017-09-19,26,23.0,0.3,73.0
2017,9,19,18,1,2017-09-19,24,23.0,0.4,73.0
2017,9,19,19,1,2017-09-19,12,22.0,0.2,75.0
2017,9,19,20,1,2017-09-19,9,22.0,0.6,77.0
2017,9,19,21,1,2017-09-19,10,21.0,0.8,79.0
2017,9,19,22,1,2017-09-19,7,21.0,0.4,80.0
2017,9,19,23,1,2017-09-19,5,21.0,0.7,81.0
2017,9,20,0,2,2017-09-20,1,21.0,1.3,82.0
2017,9,20,1,2,2017-09-20,0,21.0,0.7,82.0
2017,9,20,2,2,2017-09-20,0,21.0,0.0,82.0
2017,9,20,3,2,2017-09-20,0,21.0,0.0,81.0
2017,9,20,4,2,2017-09-20,1,21.0,0.0,80.0
2017,9,20,5,2,2017-09-20,6,21.0,0.0,79.0
2017,9,20,6,2,2017-09-20,120,22.0,0.0,78.0
2017,9,20,7,2,2017-09-20,53,22.0,0.0,74.0
2017,9,20,8,2,2017-09-20,34,23.0,0.0,70.0
2017,9,20,9,2,2017-09-20,18,24.0,0.0,66.0
2017,9,20,10,2,2017-09-20,13,25.0,0.0,65.0
2017,9,20,11,2,2017-09-20,15,26.0,0.0,63.0
2017,9,20,12,2,2017-09-20,14,26.0,0.0,61.0
2017,9,20,13,2,2017-09-20,13,26.0,0.0,61.0
2017,9,20,14,2,2017-09-20,6,26.0,0.0,62.0
2017,9,20,15,2,2017-09-20,9,26.0,0.0,62.0
2017,9,20,16,2,2017-09-20,21,25.0,0.0,63.0
2017,9,20,17,2,2017-09-20,15,25.0,0.0,65.0
2017,9,20,18,2,2017-09-20,40,24.0,0.0,67.0
2017,9,20,19,2,2017-09-20,34,24.0,0.0,67.0
2017,9,20,20,2,2017-09-20,20,24.0,0.0,68.0
2017,9,20,21,2,2017-09-20,19,24.0,0.0,68.0
2017,9,20,22,2,2017-09-20,7,23.0,0.0,69.0
2017,9,20,23,2,2017-09-20,8,23.0,0.0,70.0
2017,9,21,0,3,2017-09-21,2,23.0,0.0,71.0
2017,9,21,1,3,2017-09-21,1,23.0,0.0,72.0
2017,9,21,2,3,2017-09-21,1,23.0,0.0,73.0
2017,9,21,3,3,2017-09-21,0,22.0,0.0,74.0
2017,9,21,4,3,2017-09-21,1,22.0,0.0,74.0
2017,9,21,5,3,2017-09-21,9,22.0,0.0,74.0
2017,9,21,6,3,2017-09-21,130,22.0,0.0,74.0
2017,9,21,7,3,2017-09-21,106,23.0,0.0,71.0
2017,9,21,8,3,2017-09-21,42,24.0,0.0,67.0
2017,9,21,9,3,2017-09-21,25,25.0,0.0,63.0
2017,9,21,10,3,2017-09-21,9,25.0,0.0,60.0
2017,9,21,11,3,2017-09-21,9,26.0,0.0,56.0
2017,9,21,12,3,2017-09-21,10,27.0,0.0,52.0
2017,9,21,13,3,2017-09-21,12,27.0,0.0,54.0
2017,9,21,14,3,2017-09-21,11,26.0,0.0,55.0
2017,9,21,15,3,2017-09-21,13,26.0,0.0,57.0
2017,9,21,16,3,2017-09-21,11,26.0,0.0,59.0
2017,9,21,17,3,2017-09-21,32,25.0,0.0,61.0
2017,9,21,18,3,2017-09-21,41,25.0,0.0,63.0
2017,9,21,19,3,2017-09-21,13,24.0,0.0,64.0
2017,9,21,20,3,2017-09-21,15,23.0,0.0,65.0
2017,9,21,21,3,2017-09-21,8,23.0,0.0,65.0
2017,9,21,22,3,2017-09-21,11,22.0,0.0,61.0
2017,9,21,23,3,2017-09-21,7,22.0,0.0,58.0
2017,9,22,0,4,2017-09-22,3,21.0,0.0,54.0
2017,9,22,1,4,2017-09-22,1,20.0,0.0,53.0
2017,9,22,2,4,2017-09-22,1,20.0,0.0,52.0
2017,9,22,3,4,2017-09-22,0,19.0,0.0,51.0
2017,9,22,4,4,2017-09-22,2,19.0,0.0,51.0
2017,9,22,5,4,2017-09-22,11,19.0,0.0,50.0
2017,9,22,6,4,2017-09-22,98,19.0,0.0,50.0
2017,9,22,7,4,2017-09-22,75,20.0,0.0,49.0
2017,9,22,8,4,2017-09-22,76,21.0,0.0,47.0
2017,9,22,9,4,2017-09-22,23,23.0,0.0,46.0
2017,9,22,10,4,2017-09-22,17,24.0,0.0,46.0
2017,9,22,11,4,2017-09-22,15,25.0,0.0,45.0
2017,9,22,12,4,2017-09-22,13,27.0,0.0,45.0
2017,9,22,13,4,2017-09-22,11,26.0,0.0,46.0
2017,9,22,14,4,2017-09-22,12,26.0,0.0,48.0
2017,9,22,15,4,2017-09-22,12,26.0,0.0,49.0
2017,9,22,16,4,2017-09-22,20,25.0,0.0,49.0
2017,9,22,17,4,2017-09-22,24,25.0,0.0,50.0
2017,9,22,18,4,2017-09-22,25,24.0,0.0,50.0
2017,9,22,19,4,2017-09-22,15,24.0,0.0,51.0
