year,day,month,start station,start station latitude,start station longitude,anzahl,precipMM,humidity,tempC,day1anzahl,dayofweek
2019,5,5,Broadway & W 53 St,40.76344058,-73.98268129,16,1.67,87.0,13.0,22.0,6.0
2019,5,5,Broadway & W 56 St,40.7652654,-73.98192338,36,2.0357142857142856,86.85714285714286,12.928571428571429,97.0,6.0
2019,5,5,Broadway & W 60 St,40.76915505,-73.98191841,76,2.2842105263157895,86.57894736842105,12.368421052631579,385.0,6.0
2019,5,5,Broadway & Whipple St,40.7016657,-73.9437303,7,2.183333333333333,86.5,13.0,7.0,6.0
2019,5,5,Bus Slip & State St,40.701907,-74.013942,9,2.1166666666666667,86.33333333333333,12.5,38.0,6.0
2019,5,5,Bushwick Ave & McKibbin St,40.705517,-73.93936,1,0.7,85.0,12.0,0.0,6.0
2019,5,5,Bushwick Ave & Powers St,40.71247661,-73.94100005,9,1.6400000000000001,86.8,12.8,11.0,6.0
2019,5,5,Butler St & Court St,40.6849894,-73.99440329,7,1.375,85.75,12.0,6.0,6.0
2019,5,5,Cadman Plaza E & Johnson St,40.69531727766904,-73.99015724658966,4,1.55,85.5,12.0,18.0,6.0
2019,5,5,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,29,1.8545454545454545,86.36363636363636,12.545454545454545,98.0,6.0
2019,5,5,Cadman Plaza West & Montague St,40.69383,-73.990539,15,2.0555555555555554,86.11111111111111,12.555555555555555,22.0,6.0
2019,5,5,Cambridge Pl & Gates Ave,40.68488,-73.96304,12,1.7625000000000002,86.5,12.875,11.0,6.0
2019,5,5,Canal St & Rutgers St,40.71427487,-73.98990025,66,2.2875,86.8125,12.6875,169.0,6.0
2019,5,5,Carlton Ave & Dean St,40.6809741,-73.9710097,9,2.2399999999999998,86.0,12.4,19.0,6.0
2019,5,5,Carlton Ave & Flushing Ave,40.697787,-73.973736,10,1.9000000000000001,86.42857142857143,12.571428571428571,11.0,6.0
2019,5,5,Carlton Ave & Park Ave,40.69580705,-73.97355569,6,2.0200000000000005,85.4,12.2,11.0,6.0
2019,5,5,Carmine St & 6 Ave,40.73038599,-74.00214988,83,1.9294117647058822,86.70588235294117,12.647058823529411,203.0,6.0
2019,5,5,Carroll St & 5 Ave,40.6751622,-73.9814832,13,1.822222222222222,86.55555555555556,12.555555555555555,18.0,6.0
2019,5,5,Carroll St & 6 Ave,40.6740886,-73.9787282,26,2.523076923076923,86.23076923076923,12.307692307692308,19.0,6.0
2019,5,5,Carroll St & Bond St,40.6786115,-73.99037292,11,1.6428571428571428,86.14285714285714,12.571428571428571,23.0,6.0
2019,5,5,Carroll St & Columbia St,40.6830456,-74.00348559,8,1.7166666666666668,86.0,12.5,10.0,6.0
2019,5,5,Carroll St & Franklin Ave,40.6679411,-73.9588,2,2.0,86.0,12.0,1.0,6.0
2019,5,5,Carroll St & Smith St,40.680611,-73.99475825,24,1.9846153846153847,86.23076923076923,12.384615384615385,40.0,6.0
2019,5,5,Carroll St & Washington Ave,40.6686744,-73.9618148,2,4.3,86.0,13.0,0.0,6.0
2019,5,5,Cathedral Pkwy & Broadway,40.804213,-73.96699104,16,1.5714285714285714,86.14285714285714,12.428571428571429,25.0,6.0
2019,5,5,Catherine St & Monroe St,40.71117444,-73.99682619,20,1.9300000000000002,86.3,12.6,48.0,6.0
2019,5,5,Cedar St & Myrtle Ave,40.697842,-73.926241,5,1.9600000000000002,86.4,12.4,13.0,6.0
2019,5,5,Center Blvd & 48 Ave,40.745038,-73.957539,5,2.6,86.8,12.6,6.0,6.0
2019,5,5,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,11,1.8125,86.5,12.25,38.0,6.0
2019,5,5,Central Ave & Starr Street,40.700003,-73.92834,6,1.4,86.0,12.2,9.0,6.0
2019,5,5,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,19,1.7,86.63636363636364,12.636363636363637,120.0,6.0
2019,5,5,Central Park S & 6 Ave,40.76590936,-73.97634151,29,2.3071428571428574,86.92857142857143,12.857142857142858,219.0,6.0
2019,5,5,Central Park W & W 96 St,40.79127,-73.964839,20,2.57,86.2,12.2,93.0,6.0
2019,5,5,Central Park West & W 100 St,40.79406660818552,-73.96286845207214,6,1.6600000000000001,86.6,12.6,39.0,6.0
2019,5,5,Central Park West & W 102 St,40.795346,-73.96186,12,2.5285714285714285,86.57142857142857,12.714285714285714,13.0,6.0
2019,5,5,Central Park West & W 68 St,40.7734066,-73.97782542,28,1.77,86.1,12.5,115.0,6.0
2019,5,5,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,38,1.875,86.0,12.375,208.0,6.0
2019,5,5,Central Park West & W 76 St,40.77896784,-73.97374737,24,1.6833333333333336,85.16666666666667,12.333333333333334,104.0,6.0
2019,5,5,Central Park West & W 85 St,40.78472675,-73.96961715,28,1.4555555555555555,86.0,12.333333333333334,113.0,6.0
2019,5,5,Centre St & Chambers St,40.71273266,-74.0046073,29,1.6272727272727272,86.36363636363636,12.636363636363637,113.0,6.0
2019,5,5,Centre St & Worth St,40.71494807,-74.00234482,18,2.409090909090909,86.54545454545455,12.454545454545455,44.0,6.0
2019,5,5,Cherry St,40.71219906,-73.97948148,13,2.9714285714285715,86.85714285714286,12.285714285714286,50.0,6.0
2019,5,5,Christopher St & Greenwich St,40.73291553,-74.00711384,66,1.9133333333333333,86.53333333333333,12.533333333333333,249.0,6.0
2019,5,5,Clark St & Henry St,40.69760127,-73.99344559,39,2.0125,86.25,12.375,84.0,6.0
2019,5,5,Classon Ave & St Marks Ave,40.6765198,-73.9596082,16,1.6900000000000002,86.4,12.4,25.0,6.0
2019,5,5,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,18,1.911111111111111,86.11111111111111,12.11111111111111,19.0,6.0
2019,5,5,Clermont Ave & Park Ave,40.69573398,-73.97129668,9,2.6666666666666665,87.0,12.833333333333334,4.0,6.0
2019,5,5,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,74,2.19,86.95,12.6,239.0,6.0
2019,5,5,Cliff St & Fulton St,40.70831794366396,-74.00504082441329,24,1.7600000000000002,86.1,12.3,46.0,6.0
2019,5,5,Clinton Ave & Flushing Ave,40.69794,-73.96986848,6,2.1,86.33333333333333,12.833333333333334,13.0,6.0
2019,5,5,Clinton Ave & Myrtle Ave,40.693261,-73.968896,27,2.022222222222222,86.22222222222223,12.555555555555555,60.0,6.0
2019,5,5,Clinton St & 4 Place,40.6783563,-74.00014502,7,1.9,86.8,13.0,7.0,6.0
2019,5,5,Clinton St & Centre St,40.67434,-74.00194698,2,2.1,86.5,12.5,3.0,6.0
2019,5,5,Clinton St & Grand St,40.71559509,-73.9870295,65,1.96875,86.25,12.375,161.0,6.0
2019,5,5,Clinton St & Joralemon St,40.69239502,-73.99337909,16,1.9444444444444444,85.88888888888889,12.333333333333334,55.0,6.0
2019,5,5,Clinton St & Union St,40.6831164,-73.99785267,16,1.58,86.6,12.8,21.0,6.0
2019,5,5,Coffey St & Conover St,40.677236,-74.015665,2,3.6,87.0,12.0,0.0,6.0
2019,5,5,Columbia Heights & Cranberry St,40.70037867,-73.99548059,12,2.211111111111111,85.88888888888889,12.222222222222221,24.0,6.0
2019,5,5,Columbia St & Degraw St,40.6859296,-74.00242364,10,1.2625,86.25,12.75,16.0,6.0
2019,5,5,Columbia St & Kane St,40.68763155,-74.0016256,9,1.1714285714285713,86.42857142857143,12.714285714285714,21.0,6.0
2019,5,5,Columbia St & Rivington St,40.71739973,-73.98016555,21,2.2777777777777777,86.11111111111111,12.333333333333334,32.0,6.0
2019,5,5,Columbia St & W 9 St,40.6769993,-74.00647134,4,1.175,85.25,12.5,3.0,6.0
2019,5,5,Columbus Ave & W 103 St,40.7969347,-73.9643412291,2,3.0999999999999996,85.5,12.0,1.0,6.0
2019,5,5,Columbus Ave & W 72 St,40.7770575,-73.97898475,46,2.2285714285714286,86.57142857142857,12.428571428571429,124.0,6.0
2019,5,5,Columbus Ave & W 95 St,40.7919557,-73.968087,43,2.0076923076923077,86.23076923076923,12.538461538461538,103.0,6.0
2019,5,5,Commerce St & Van Brunt St,40.6812117,-74.00860912,4,1.7666666666666666,87.33333333333333,13.0,2.0,6.0
2019,5,5,Concord St & Bridge St,40.69766564,-73.98476437,2,0.8,86.0,12.5,5.0,6.0
2019,5,5,Congress St & Clinton St,40.6881529,-73.99520919,14,1.3875,86.75,13.0,27.0,6.0
2019,5,5,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,64,2.0,86.41176470588235,12.352941176470589,182.0,6.0
2019,5,5,Court St & Nelson St,40.6763947,-73.99869893,12,2.288888888888889,86.11111111111111,12.555555555555555,19.0,6.0
2019,5,5,Court St & State St,40.6902375,-73.99203074,25,1.8166666666666667,86.25,12.5,50.0,6.0
2019,5,5,Crescent St & 30 Ave,40.768692,-73.9249574,3,2.6,86.66666666666667,12.333333333333334,2.0,6.0
2019,5,5,Crescent St & 34 Ave,40.76108,-73.930562,6,1.275,85.75,12.0,3.0,6.0
2019,5,5,Crescent St & 35 Ave,40.7596276,-73.9321455,5,2.8400000000000003,86.8,12.6,2.0,6.0
2019,5,5,Crescent St & Broadway,40.7633589,-73.9286471,10,2.575,86.375,12.125,10.0,6.0
2019,5,5,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,1,0.9,90.0,15.0,0.0,6.0
2019,5,5,Crown St & Bedford Ave,40.666563,-73.956741,2,2.5,85.5,12.5,2.0,6.0
2019,5,5,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,12,2.1125000000000003,85.875,12.375,32.0,6.0
2019,5,5,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,8,2.6399999999999997,86.0,12.4,10.0,6.0
2019,5,5,DeKalb Ave & Hudson Ave,40.689888,-73.981013,20,2.1333333333333333,86.55555555555556,12.777777777777779,18.0,6.0
2019,5,5,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,15,2.175,87.125,12.875,14.0,6.0
2019,5,5,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,18,1.94,86.2,12.4,40.0,6.0
2019,5,5,Dean St & 4 Ave,40.68312489,-73.97895137,27,1.8928571428571428,86.5,12.642857142857142,45.0,6.0
2019,5,5,Dean St & Franklin Ave,40.67759206937376,-73.955637216568,9,2.1,87.71428571428571,13.142857142857142,9.0,6.0
2019,5,5,Dean St & Hoyt St,40.6864442,-73.98759104,3,2.6333333333333333,85.66666666666667,12.666666666666666,9.0,6.0
2019,5,5,Degraw St & Hoyt St,40.68199044270703,-73.99079024791718,11,2.033333333333333,86.55555555555556,12.666666666666666,23.0,6.0
2019,5,5,Degraw St & Smith St,40.6829151,-73.99318208,10,1.4428571428571428,86.14285714285714,12.285714285714286,18.0,6.0
2019,5,5,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,10,1.6500000000000001,86.875,12.875,27.0,6.0
2019,5,5,Devoe St & Morgan Ave,40.713811,-73.93515,3,1.5333333333333332,86.0,12.333333333333334,0.0,6.0
2019,5,5,Ditmars Blvd & 19 St,40.78145,-73.9183302,4,2.225,86.25,12.5,12.0,6.0
2019,5,5,Division Av & Hooper St,40.70684203101325,-73.9544353965357,10,1.4666666666666668,86.16666666666667,13.0,18.0,6.0
2019,5,5,Division Ave & Marcy Ave,40.70708701,-73.95796783,9,2.8166666666666664,86.66666666666667,13.0,2.0,6.0
2019,5,5,Division St & Bowery,40.71413089,-73.9970468,30,1.6300000000000001,86.1,12.3,70.0,6.0
2019,5,5,Douglass St & 3 Ave,40.6802133,-73.98432695,19,2.24,86.1,12.5,36.0,6.0
2019,5,5,Douglass St & 4 Ave,40.6792788,-73.98154004,30,2.466666666666667,86.75,12.75,12.0,6.0
2019,5,5,Driggs Ave & Lorimer St,40.72179134,-73.9504154,10,1.95,86.25,12.875,27.0,6.0
2019,5,5,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,25,1.675,86.25,12.583333333333334,70.0,6.0
2019,5,5,Driggs Ave & N Henry St,40.72325,-73.94308,29,2.3076923076923075,86.53846153846153,12.307692307692308,42.0,6.0
2019,5,5,Duane St & Greenwich St,40.71748752,-74.0104554,11,1.6888888888888889,86.33333333333333,12.777777777777779,34.0,6.0
2019,5,5,Duffield St & Willoughby St,40.69221589,-73.9842844,13,2.07,86.5,12.7,32.0,6.0
2019,5,5,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369,1,0.4,85.0,12.0,0.0,6.0
2019,5,5,E 10 St & 5 Ave,40.73331967,-73.99510132,38,1.8571428571428572,86.71428571428571,12.642857142857142,46.0,6.0
2019,5,5,E 10 St & Avenue A,40.72740794,-73.98142006,48,2.0285714285714285,86.42857142857143,12.571428571428571,174.0,6.0
2019,5,5,E 102 St & 1 Ave,40.7869946,-73.94164802,17,2.411111111111111,86.33333333333333,12.666666666666666,52.0,6.0
2019,5,5,E 102 St & Park Ave,40.7904828,-73.95033068,4,2.25,86.0,12.5,5.0,6.0
2019,5,5,E 103 St & Lexington Ave,40.7903051,-73.94755757,11,2.142857142857143,85.85714285714286,12.142857142857142,4.0,6.0
2019,5,5,E 106 St & 1 Ave,40.7892529,-73.93956237,11,2.2714285714285714,85.71428571428571,12.142857142857142,7.0,6.0
2019,5,5,E 106 St & Lexington Ave,40.791976,-73.945993,6,2.0833333333333335,85.33333333333333,12.333333333333334,2.0,6.0
2019,5,5,E 106 St & Madison Ave,40.7934337,-73.94945003,6,1.2833333333333334,85.5,12.166666666666666,10.0,6.0
2019,5,5,E 109 St & 3 Ave,40.79329668,-73.9432083,9,1.5833333333333333,86.83333333333333,12.833333333333334,3.0,6.0
2019,5,5,E 11 St & 1 Ave,40.72953837,-73.98426726,65,2.05,86.14285714285714,12.285714285714286,183.0,6.0
2019,5,5,E 11 St & 2 Ave,40.73047309,-73.98672378,58,1.8133333333333332,86.4,12.533333333333333,164.0,6.0
2019,5,5,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,46,2.2470588235294118,86.52941176470588,12.411764705882353,143.0,6.0
2019,5,5,E 110 St & Madison Ave,40.7961535,-73.94782145,19,1.95,86.83333333333333,12.666666666666666,40.0,6.0
2019,5,5,E 114 St & 1 Ave,40.7945663,-73.9362541,12,2.4444444444444446,86.77777777777777,12.444444444444445,22.0,6.0
2019,5,5,E 115 St & Lexington Ave,40.797911,-73.9423,11,1.6333333333333335,86.33333333333333,12.555555555555555,17.0,6.0
2019,5,5,E 115 St & Madison Ave,40.7989445,-73.944846,8,1.5333333333333332,86.66666666666667,12.333333333333334,11.0,6.0
2019,5,5,E 116 St & 2 Ave,40.796879,-73.937261,3,2.566666666666667,87.66666666666667,13.333333333333334,1.0,6.0
2019,5,5,E 118 St & 1 Ave,40.79747,-73.93504,12,1.6857142857142857,85.85714285714286,12.142857142857142,14.0,6.0
2019,5,5,E 118 St & 3 Ave,40.799139,-73.9389152,7,1.7,86.66666666666667,12.666666666666666,5.0,6.0
2019,5,5,E 118 St & Madison Ave,40.8014866,-73.9442507,6,2.44,86.4,12.4,11.0,6.0
2019,5,5,E 118 St & Park Ave,40.8005385,-73.9419949,4,1.875,86.75,13.0,2.0,6.0
2019,5,5,E 12 St & 3 Ave,40.73223272,-73.98889957,84,2.238888888888889,86.66666666666667,12.5,169.0,6.0
2019,5,5,E 123 St & Lexington Ave,40.8029263,-73.9379,5,2.58,86.8,13.0,8.0,6.0
2019,5,5,E 128 St & Madison Ave,40.80756,-73.939182,2,2.6,85.0,12.5,0.0,6.0
2019,5,5,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,105,1.9888888888888887,86.77777777777777,12.61111111111111,216.0,6.0
2019,5,5,E 15 St & 3 Ave,40.734232,-73.986923,74,1.8833333333333333,86.38888888888889,12.38888888888889,182.0,6.0
2019,5,5,E 16 St & 5 Ave,40.73726186,-73.99238967,45,1.9,86.6875,12.625,126.0,6.0
2019,5,5,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154,21,1.68,86.6,12.4,87.0,6.0
2019,5,5,E 17 St & Broadway,40.73704984,-73.99009296,87,1.8599999999999999,86.26666666666667,12.4,299.0,6.0
2019,5,5,E 19 St & 3 Ave,40.73624527,-73.98473765,42,1.9428571428571428,86.42857142857143,12.642857142857142,108.0,6.0
2019,5,5,E 2 St & 2 Ave,40.72502876,-73.99069656,50,2.125,86.9,12.6,173.0,6.0
2019,5,5,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,74,1.9449999999999998,86.8,12.55,167.0,6.0
2019,5,5,E 2 St & Avenue B,40.72217444,-73.98368779,49,2.48125,86.8125,12.625,116.0,6.0
2019,5,5,E 2 St & Avenue C,40.7208736,-73.98085795,49,2.1166666666666667,86.66666666666667,12.555555555555555,102.0,6.0
2019,5,5,E 20 St & 2 Ave,40.73587678,-73.98205027,58,1.95,86.21428571428571,12.428571428571429,144.0,6.0
2019,5,5,E 20 St & FDR Drive,40.73314259,-73.97573881,67,2.195,86.7,12.45,138.0,6.0
2019,5,5,E 20 St & Park Ave,40.73827428,-73.98751968,53,2.0470588235294116,86.47058823529412,12.411764705882353,107.0,6.0
2019,5,5,E 23 St & 1 Ave,40.736502,-73.97809472,54,2.05625,86.4375,12.3125,115.0,6.0
2019,5,5,E 24 St & Park Ave S,40.74096374,-73.98602213,51,1.8599999999999999,86.4,12.466666666666667,119.0,6.0
2019,5,5,E 25 St & 1 Ave,40.7381765,-73.97738662,38,2.0461538461538464,86.07692307692308,12.153846153846153,63.0,6.0
2019,5,5,E 25 St & 2 Ave,40.73912601,-73.97973776,55,2.2157894736842105,86.94736842105263,12.68421052631579,142.0,6.0
2019,5,5,E 27 St & 1 Ave,40.739445,-73.976806,29,1.6833333333333333,86.41666666666667,12.583333333333334,47.0,6.0
2019,5,5,E 30 St & Park Ave S,40.74444921,-73.98303529,29,1.9307692307692308,86.46153846153847,12.384615384615385,45.0,6.0
2019,5,5,E 31 St & 3 Ave,40.74394314,-73.97966069,74,1.9888888888888887,86.77777777777777,12.61111111111111,140.0,6.0
2019,5,5,E 32 St & Park Ave,40.7457121,-73.98194829,31,1.9928571428571427,86.28571428571429,12.428571428571429,74.0,6.0
2019,5,5,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,31,2.435714285714286,86.57142857142857,12.357142857142858,101.0,6.0
2019,5,5,E 33 St & 5 Ave,40.74765947,-73.98490707,35,1.9142857142857144,86.28571428571429,12.428571428571429,73.0,6.0
2019,5,5,E 39 St & 2 Ave,40.74780373,-73.9734419,52,1.964705882352941,86.23529411764706,12.294117647058824,121.0,6.0
2019,5,5,E 39 St & 3 Ave,40.7489006,-73.97604882,33,2.357142857142857,86.28571428571429,12.428571428571429,91.0,6.0
2019,5,5,E 4 St & 2 Ave,40.7262807,-73.98978041,72,1.9380952380952383,86.76190476190476,12.523809523809524,212.0,6.0
2019,5,5,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,18,1.7999999999999998,86.11111111111111,12.555555555555555,31.0,6.0
2019,5,5,E 43 St & 2 Ave,40.75022392,-73.97121414,10,2.183333333333333,86.0,12.333333333333334,11.0,6.0
2019,5,5,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766,7,1.5,86.0,12.4,11.0,6.0
2019,5,5,E 45 St & 3 Ave,40.75255434,-73.97282625,13,2.1444444444444444,85.88888888888889,12.11111111111111,36.0,6.0
2019,5,5,E 47 St & 1 Ave,40.75206862,-73.96784384,14,1.8399999999999999,85.9,12.2,14.0,6.0
2019,5,5,E 47 St & 2 Ave,40.75323098,-73.97032517,22,1.9,86.5,12.7,29.0,6.0
2019,5,5,E 47 St & Park Ave,40.75510267,-73.97498696,8,1.9600000000000002,86.4,12.6,23.0,6.0
2019,5,5,E 48 St & 3 Ave,40.7546011026,-73.971878855,9,1.4857142857142858,86.42857142857143,12.714285714285714,15.0,6.0
2019,5,5,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,12,2.3000000000000003,85.75,12.25,25.0,6.0
2019,5,5,E 5 St & Avenue C,40.72299208,-73.97995466,37,1.7357142857142858,86.28571428571429,12.571428571428571,64.0,6.0
2019,5,5,E 51 St & 1 Ave,40.75455731,-73.96592976,30,2.0214285714285714,86.57142857142857,12.714285714285714,47.0,6.0
2019,5,5,E 51 St & Lexington Ave,40.75714758,-73.97207836,11,2.025,86.125,12.5,25.0,6.0
2019,5,5,E 52 St & 2 Ave,40.756014,-73.967416,25,1.8333333333333333,86.16666666666667,12.333333333333334,46.0,6.0
2019,5,5,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,19,1.981818181818182,86.0,12.181818181818182,50.0,6.0
2019,5,5,E 53 St & Madison Ave,40.7597108,-73.97402311,11,1.64,85.2,12.0,27.0,6.0
2019,5,5,E 55 St & 2 Ave,40.75797322,-73.96603308,21,2.1153846153846154,86.46153846153847,12.692307692307692,61.0,6.0
2019,5,5,E 55 St & 3 Ave,40.75899655960512,-73.96865397691727,13,1.8199999999999998,86.3,12.4,16.0,6.0
2019,5,5,E 55 St & Lexington Ave,40.75968085,-73.97031366,6,1.9333333333333336,86.16666666666667,12.5,16.0,6.0
2019,5,5,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,12,1.9909090909090912,86.72727272727273,12.727272727272727,21.0,6.0
2019,5,5,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,8,1.9000000000000001,85.625,12.0,13.0,6.0
2019,5,5,E 58 St & 3 Ave,40.76095756,-73.96724467,30,2.0454545454545454,86.27272727272727,12.636363636363637,61.0,6.0
2019,5,5,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337,26,1.8625,85.625,12.375,0.0,6.0
2019,5,5,E 59 St & Madison Ave,40.76350532,-73.97109243,7,1.8,86.83333333333333,12.333333333333334,17.0,6.0
2019,5,5,E 6 St & Avenue B,40.72453734,-73.98185424,50,2.04,86.6,12.6,125.0,6.0
2019,5,5,E 6 St & Avenue D,40.72228087,-73.97668709,37,2.10625,86.625,12.5625,99.0,6.0
2019,5,5,E 60 St & York Ave,40.759107,-73.959223,12,1.7555555555555555,85.77777777777777,12.11111111111111,13.0,6.0
2019,5,5,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,15,1.9454545454545453,86.27272727272727,12.545454545454545,26.0,6.0
2019,5,5,E 66 St & Madison Ave,40.76800889305947,-73.96845281124115,4,2.7,85.75,12.25,8.0,6.0
2019,5,5,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,1,3.2,86.0,13.0,0.0,6.0
2019,5,5,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,15,2.4,86.2,12.3,15.0,6.0
2019,5,5,E 68 St & Madison Ave,40.7691572,-73.96703464,14,1.5555555555555556,86.88888888888889,12.666666666666666,17.0,6.0
2019,5,5,E 7 St & Avenue A,40.72621788,-73.98379855,95,2.2777777777777777,87.0,12.722222222222221,200.0,6.0
2019,5,5,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,10,1.86,87.0,12.6,7.0,6.0
2019,5,5,E 72 St & York Ave,40.76663814,-73.95348296,21,1.6909090909090911,86.54545454545455,12.818181818181818,46.0,6.0
2019,5,5,E 74 St & 1 Ave,40.7689738,-73.95482273,20,1.8818181818181818,86.0909090909091,12.454545454545455,54.0,6.0
2019,5,5,E 75 St & 3 Ave,40.77112927,-73.95772297,23,1.9,85.7,12.2,33.0,6.0
2019,5,5,E 76 St & Park Ave,40.773763,-73.96222088,10,2.0714285714285716,85.85714285714286,12.285714285714286,15.0,6.0
2019,5,5,E 77 St & 3 Ave,40.77314236,-73.95856158,18,1.925,86.08333333333333,12.166666666666666,41.0,6.0
2019,5,5,E 78 St & 2 Ave,40.7727966,-73.95577801,20,1.51,86.2,12.6,35.0,6.0
2019,5,5,E 81 St & 2 Ave,40.77477944895728,-73.95427465438843,23,2.1333333333333333,86.33333333333333,12.416666666666666,43.0,6.0
2019,5,5,E 81 St & 3 Ave,40.77573034,-73.9567526,17,1.7399999999999998,86.3,12.8,27.0,6.0
2019,5,5,E 81 St & Park Ave,40.77677702,-73.9590097,9,1.9000000000000001,85.33333333333333,12.166666666666666,8.0,6.0
2019,5,5,E 81 St & York Ave,40.7728384,-73.94989233,17,2.308333333333333,86.16666666666667,12.333333333333334,45.0,6.0
2019,5,5,E 82 St & East End Ave,40.7724607,-73.9468208,10,2.4857142857142853,85.85714285714286,12.571428571428571,18.0,6.0
2019,5,5,E 84 St & 1 Ave,40.77565541,-73.95068615,18,2.29,86.7,12.6,44.0,6.0
2019,5,5,E 84 St & 3 Ave,40.77755374298887,-73.95512759685516,28,2.6,87.0909090909091,12.909090909090908,61.0,6.0
2019,5,5,E 84 St & Park Ave,40.77862688,-73.95772073,17,2.2916666666666665,86.58333333333333,12.416666666666666,51.0,6.0
2019,5,5,E 85 St & York Ave,40.77536905,-73.94803392,5,2.02,85.6,12.6,14.0,6.0
2019,5,5,E 88 St & 1 Ave,40.778301,-73.9488134,12,1.3857142857142857,86.28571428571429,12.571428571428571,25.0,6.0
2019,5,5,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,5,2.0,87.6,13.2,4.0,6.0
2019,5,5,E 89 St & 3 Ave,40.7806284,-73.9521667,25,2.1133333333333333,86.33333333333333,12.4,49.0,6.0
2019,5,5,E 89 St & York Ave,40.7779453,-73.946041,10,2.2333333333333334,85.5,12.166666666666666,7.0,6.0
2019,5,5,E 9 St & Avenue C,40.72521311,-73.97768752,50,2.0833333333333335,86.66666666666667,12.833333333333334,72.0,6.0
2019,5,5,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,20,2.3714285714285714,87.14285714285714,12.714285714285714,56.0,6.0
2019,5,5,E 91 St & Park Ave,40.7835016,-73.955327,15,2.35,86.2,12.3,21.0,6.0
2019,5,5,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902,10,1.6428571428571428,86.57142857142857,12.285714285714286,11.0,6.0
2019,5,5,E 97 St & 3 Ave,40.7859201,-73.94860294,9,2.966666666666667,86.33333333333333,12.166666666666666,4.0,6.0
2019,5,5,E 97 St & Madison Ave,40.787801,-73.953559,12,1.7333333333333334,86.11111111111111,12.444444444444445,24.0,6.0
2019,5,5,E 98 St & Park Ave,40.78813,-73.95206,8,2.1142857142857143,87.14285714285714,12.857142857142858,7.0,6.0
2019,5,5,East End Ave & E 86 St,40.77518615,-73.94446054,3,1.8666666666666665,85.0,12.333333333333334,7.0,6.0
2019,5,5,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,10,1.4666666666666668,86.66666666666667,12.5,5.0,6.0
2019,5,5,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,13,2.1888888888888887,85.77777777777777,12.333333333333334,58.0,6.0
2019,5,5,Eckford St & Engert Ave,40.72146256229816,-73.94800901412964,14,2.4125,86.25,12.75,6.0,6.0
2019,5,5,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,13,1.67,86.5,12.8,27.0,6.0
2019,5,5,FDR Drive & E 35 St,40.744219,-73.97121214,27,2.0500000000000003,85.91666666666667,12.25,173.0,6.0
2019,5,5,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,13,1.8199999999999998,86.2,12.2,25.0,6.0
2019,5,5,Forsyth St & Broome St,40.71893904,-73.99266288,54,1.8823529411764706,86.47058823529412,12.529411764705882,146.0,6.0
2019,5,5,Forsyth St & Canal St,40.7158155,-73.99422366,41,1.7823529411764707,86.6470588235294,12.529411764705882,139.0,6.0
2019,5,5,Franklin Ave & Empire Blvd,40.66314,-73.9605695,8,1.8,85.83333333333333,12.333333333333334,22.0,6.0
2019,5,5,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,7,1.04,85.8,12.4,14.0,6.0
