year,month,day,ausleihen,subs,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,starttime,ausleihe1tag,ausleihe2tag,rueckgaben1tag
2017,4,9,402,272,0.6866638611951112,1.0,6.0,0.0,12.0625,0.0,60.9375,13.25,2017-04-09,212,163,117
2017,4,10,388,315,0.754078679940749,0.0,0.0,1.0,14.3,0.0,67.95,16.45,2017-04-10,402,212,87
2017,4,11,438,327,0.7920143729808089,0.0,1.0,1.0,17.473684210526315,0.0,77.89473684210526,11.842105263157896,2017-04-11,388,402,62
2017,4,12,354,316,0.8271425072583194,0.0,2.0,1.0,15.35,0.21,78.05,9.45,2017-04-12,438,388,122
2017,4,13,357,282,0.8044760244386029,0.0,3.0,1.0,11.578947368421051,0.0,62.63157894736842,14.36842105263158,2017-04-13,354,438,66
2017,4,14,372,213,0.704892530309197,0.0,4.0,1.0,11.761904761904765,0.0,61.0,8.666666666666666,2017-04-14,357,354,105
2017,4,15,326,171,0.6120469685408113,0.0,5.0,0.0,13.0,0.0,74.73684210526316,15.894736842105264,2017-04-15,372,357,150
2017,4,16,447,227,0.4826050216794106,0.0,6.0,0.0,20.22222222222222,0.1,70.83333333333333,19.33333333333333,2017-04-16,326,372,206
2017,4,17,343,276,0.7307525440007381,0.0,0.0,1.0,16.166666666666668,0.0111111111111111,59.66666666666666,17.333333333333332,2017-04-17,447,326,115
2017,4,18,325,276,0.8123881712423379,0.0,1.0,1.0,12.166666666666666,0.0,62.0,14.11111111111111,2017-04-18,343,447,116
2017,4,19,230,212,0.8899431314027588,0.0,2.0,1.0,9.142857142857142,0.0238095238095238,78.28571428571429,17.238095238095237,2017-04-19,325,343,148
2017,4,20,246,209,0.8442772935876384,0.0,3.0,1.0,13.333333333333334,0.0944444444444444,81.83333333333333,10.833333333333334,2017-04-20,230,325,242
2017,4,21,208,186,0.9214709484064322,0.0,4.0,1.0,11.3,0.325,90.4,12.05,2017-04-21,246,230,119
2017,4,22,286,157,0.5357903472654727,0.0,5.0,0.0,10.904761904761903,0.3190476190476191,83.9047619047619,9.904761904761903,2017-04-22,208,246,177
2017,4,23,456,300,0.7046850284047067,0.0,6.0,0.0,12.055555555555555,0.0,68.22222222222223,10.166666666666666,2017-04-23,286,208,118
2017,4,24,293,273,0.9393870417889066,0.0,0.0,1.0,11.263157894736842,0.0105263157894736,75.73684210526316,9.210526315789474,2017-04-24,456,286,241
2017,4,25,67,63,0.9166666666666666,0.0,1.0,1.0,11.5,1.011111111111111,91.55555555555556,27.88888888888889,2017-04-25,293,456,153
2017,4,26,190,181,0.9406891503743078,0.0,2.0,1.0,14.333333333333334,0.0388888888888888,89.5,8.88888888888889,2017-04-26,67,293,84
2017,4,27,335,270,0.8344138697066733,0.0,3.0,1.0,14.894736842105264,0.0,86.89473684210526,11.736842105263158,2017-04-27,190,67,308
2017,4,28,593,461,0.7992379399492213,0.0,4.0,1.0,19.2,0.02,74.35,9.1,2017-04-28,335,190,295
2017,4,29,529,325,0.682278572044743,0.0,5.0,0.0,19.94736842105263,0.0684210526315789,78.10526315789474,17.157894736842106,2017-04-29,593,335,183
2017,4,30,294,187,0.6634908316557933,0.0,6.0,0.0,12.9,0.055,73.6,16.65,2017-04-30,529,593,323
2017,5,1,374,321,0.8140427090195467,0.0,0.0,1.0,15.63157894736842,0.0999999999999999,88.6842105263158,12.421052631578949,2017-05-01,294,529,101
2017,5,2,454,380,0.8158066950830108,0.0,1.0,1.0,16.523809523809526,0.1761904761904762,70.42857142857143,20.714285714285715,2017-05-02,374,294,177
2017,5,3,381,317,0.7507752829312828,0.0,2.0,1.0,12.3,0.005,60.9,20.0,2017-05-03,454,374,271
2017,5,4,374,293,0.7842137803299963,0.0,3.0,1.0,11.842105263157896,0.0052631578947368,59.73684210526316,16.57894736842105,2017-05-04,381,454,431
2017,5,5,103,97,0.9319727891156464,0.0,4.0,1.0,13.071428571428571,1.0285714285714287,95.5,20.5,2017-05-05,374,381,308
2017,5,6,387,232,0.7005659456765162,0.0,5.0,0.0,14.31578947368421,0.2684210526315789,85.05263157894737,22.42105263157895,2017-05-06,103,374,461
2017,5,7,203,152,0.8145526623470297,0.0,6.0,0.0,9.842105263157896,0.1526315789473684,76.52631578947368,18.0,2017-05-07,387,103,370
2017,5,8,323,279,0.8326404024489805,0.0,0.0,1.0,10.63157894736842,0.0,58.42105263157895,13.947368421052632,2017-05-08,203,387,380
2017,5,9,336,299,0.8822831363504804,0.0,1.0,1.0,11.789473684210526,0.0,58.63157894736842,6.842105263157895,2017-05-09,323,203,394
2017,5,10,388,343,0.8897567530508708,0.0,2.0,1.0,12.05,0.0,65.3,5.9,2017-05-10,336,323,308
2017,5,11,304,280,0.9274927036205232,0.0,3.0,1.0,12.333333333333334,0.0,62.57142857142857,10.047619047619047,2017-05-11,388,336,466
2017,5,12,333,281,0.8647742559279825,0.0,4.0,1.0,12.157894736842104,0.0,71.84210526315789,10.473684210526317,2017-05-12,304,388,336
2017,5,13,17,16,0.9545454545454546,0.0,5.0,0.0,9.181818181818182,4.027272727272727,93.72727272727272,22.454545454545453,2017-05-13,333,304,130
2017,5,14,306,219,0.8004680235658497,0.0,6.0,0.0,13.77777777777778,0.4,73.0,17.944444444444443,2017-05-14,17,333,299
2017,5,15,327,293,0.8845291323318317,0.0,0.0,1.0,14.157894736842104,0.0,66.84210526315789,25.63157894736842,2017-05-15,306,17,208
2017,5,16,489,408,0.8282937724860513,0.0,1.0,1.0,18.1,0.0,68.25,12.45,2017-05-16,327,306,244
2017,5,17,487,425,0.841010256065897,0.0,2.0,1.0,21.857142857142858,0.0,75.14285714285714,16.095238095238095,2017-05-17,489,327,233
2017,5,18,472,397,0.8493021464606804,0.0,3.0,1.0,24.38095238095238,0.0,71.19047619047619,17.19047619047619,2017-05-18,487,489,295
2017,5,19,488,374,0.7789043594170983,0.0,4.0,1.0,23.09523809523809,0.3333333333333333,72.52380952380952,16.095238095238095,2017-05-19,472,487,532
2017,5,20,336,218,0.7682788102429083,0.0,5.0,0.0,15.0,0.1045454545454545,63.40909090909091,11.409090909090908,2017-05-20,488,472,263
2017,5,21,485,309,0.6384371141210277,0.0,6.0,0.0,14.947368421052632,0.0,57.8421052631579,15.210526315789474,2017-05-21,336,488,95
2017,5,22,116,112,0.9833176691729324,0.0,0.0,1.0,14.5,0.55,90.375,9.0,2017-05-22,485,336,271
2017,5,23,406,357,0.8471725988804477,0.0,1.0,1.0,16.8,0.0,73.15,6.5,2017-05-23,116,485,436
2017,5,24,397,346,0.8865892362951187,0.0,2.0,1.0,15.95,0.065,78.2,11.55,2017-05-24,406,116,617
2017,5,25,97,91,0.9436477222467934,0.0,3.0,1.0,14.058823529411764,1.076470588235294,95.70588235294116,19.058823529411764,2017-05-25,397,406,368
2017,5,26,413,294,0.7329582556798813,0.0,4.0,1.0,17.842105263157894,0.5684210526315789,78.47368421052632,16.36842105263158,2017-05-26,97,397,333
2017,5,27,450,248,0.6729177962075509,0.0,5.0,0.0,17.666666666666668,0.0,80.61904761904762,6.047619047619048,2017-05-27,413,97,395
2017,5,28,379,207,0.6142548619036383,0.0,6.0,0.0,17.2,0.025,79.3,14.05,2017-05-28,450,413,419
2017,5,29,136,89,0.6162585221795748,1.0,0.0,0.0,14.0,0.16875,86.6875,12.375,2017-05-29,379,450,358
2017,5,30,328,295,0.8472020674661049,0.0,1.0,1.0,14.045454545454543,0.1409090909090909,90.72727272727272,11.636363636363637,2017-05-30,136,379,412
2017,5,31,424,341,0.8224292272822292,0.0,2.0,1.0,19.0,0.35,86.05555555555556,8.555555555555555,2017-05-31,328,136,95
2017,6,1,466,384,0.8196963089759045,0.0,3.0,1.0,19.272727272727277,0.1454545454545454,68.5909090909091,11.772727272727272,2017-06-01,424,328,404
2017,6,2,549,415,0.6932380382279548,0.0,4.0,1.0,18.19047619047619,0.0285714285714285,59.42857142857143,11.952380952380953,2017-06-02,466,424,304
2017,6,3,504,302,0.6687000924771822,0.0,5.0,0.0,17.238095238095237,0.1,61.04761904761905,15.571428571428571,2017-06-03,549,466,355
2017,6,4,247,180,0.7582205115672858,0.0,6.0,0.0,17.2,0.265,73.65,7.7,2017-06-04,504,549,401
2017,6,5,341,293,0.8705420559832324,0.0,0.0,1.0,17.75,0.665,90.1,11.15,2017-06-05,247,504,373
2017,6,6,213,207,0.975079656862745,0.0,1.0,1.0,12.3,0.06,87.9,13.85,2017-06-06,341,247,343
2017,6,7,403,338,0.8766636595496383,0.0,2.0,1.0,15.61904761904762,0.0095238095238095,71.04761904761905,9.0,2017-06-07,213,341,236
2017,6,8,383,332,0.8905128451297806,0.0,3.0,1.0,17.0,0.0,68.3,9.2,2017-06-08,403,213,318
2017,6,9,544,420,0.7845494464694239,0.0,4.0,1.0,19.904761904761905,0.0,65.66666666666667,12.238095238095235,2017-06-09,383,403,311
2017,6,10,576,353,0.5965323910174553,0.0,5.0,0.0,21.608695652173918,0.1565217391304348,70.0,14.043478260869565,2017-06-10,544,383,520
2017,6,11,510,335,0.6651392773456181,0.0,6.0,0.0,25.15,0.005,68.85,14.8,2017-06-11,576,544,496
2017,6,12,394,333,0.8255313790210769,0.0,0.0,1.0,26.61904761904762,0.0,66.23809523809524,11.952380952380953,2017-06-12,510,576,507
2017,6,13,456,392,0.8695304898638612,0.0,1.0,1.0,26.681818181818183,0.1272727272727272,68.86363636363636,10.5,2017-06-13,394,510,518
2017,6,14,476,407,0.8845053148430106,0.0,2.0,1.0,23.045454545454547,0.6227272727272727,72.63636363636364,8.954545454545455,2017-06-14,456,394,369
2017,6,15,534,454,0.814093155044595,0.0,3.0,1.0,19.52380952380953,0.0,67.85714285714286,14.047619047619047,2017-06-15,476,456,489
2017,6,16,376,298,0.7881589437767927,0.0,4.0,1.0,19.0,0.33,90.6,11.2,2017-06-16,534,476,163
2017,6,17,254,172,0.6773575376854809,0.0,5.0,0.0,20.772727272727277,1.0,91.77272727272728,7.318181818181818,2017-06-17,376,534,425
2017,6,18,506,363,0.7500649434365305,0.0,6.0,0.0,23.761904761904763,3.1333333333333333,89.0952380952381,17.142857142857142,2017-06-18,254,376,388
2017,6,19,200,163,0.8734312352391937,0.0,0.0,1.0,24.41176470588235,4.494117647058824,87.94117647058823,19.94117647058824,2017-06-19,506,254,151
2017,6,20,547,477,0.8837583194678709,0.0,1.0,1.0,22.952380952380956,0.119047619047619,69.42857142857143,15.904761904761903,2017-06-20,200,506,468
2017,6,21,529,460,0.869500978329399,0.0,2.0,1.0,23.09523809523809,0.0809523809523809,68.0,12.857142857142858,2017-06-21,547,200,533
2017,6,22,477,389,0.7835435629417198,0.0,3.0,1.0,24.09523809523809,0.0047619047619047,72.42857142857143,9.523809523809524,2017-06-22,529,547,313
2017,6,23,372,299,0.8070078238841828,0.0,4.0,1.0,24.63636363636364,1.440909090909091,84.36363636363636,17.181818181818183,2017-06-23,477,529,335
2017,6,24,560,340,0.6961236403049376,0.0,5.0,0.0,24.57894736842105,0.9210526315789472,68.10526315789474,16.526315789473685,2017-06-24,372,477,335
2017,6,25,492,300,0.5975281743910824,0.0,6.0,0.0,22.363636363636363,0.0454545454545454,64.72727272727273,10.363636363636363,2017-06-25,560,372,542
2017,6,26,583,463,0.7128489358969001,0.0,0.0,1.0,21.05,0.0,60.3,11.1,2017-06-26,492,560,502
2017,6,27,487,400,0.7694317203590451,0.0,1.0,1.0,20.36842105263158,0.1052631578947368,65.84210526315789,10.0,2017-06-27,583,492,465
2017,6,28,521,424,0.7324622211685805,0.0,2.0,1.0,20.043478260869566,0.0043478260869565,62.73913043478261,13.695652173913045,2017-06-28,487,583,381
2017,6,29,482,407,0.8401654316163816,0.0,3.0,1.0,22.75,0.005,71.6,21.05,2017-06-29,521,487,239
2017,6,30,454,349,0.7506371909184153,0.0,4.0,1.0,24.55,1.2200000000000002,78.4,19.15,2017-06-30,482,521,244
2017,7,1,292,170,0.7244691214330683,0.0,5.0,0.0,23.61904761904762,1.852380952380952,88.76190476190476,13.142857142857142,2017-07-01,454,482,334
2017,7,2,468,248,0.638814836532772,0.0,6.0,0.0,24.857142857142858,0.0,70.61904761904762,11.38095238095238,2017-07-02,292,454,461
2017,7,3,446,269,0.6437811438842959,0.0,0.0,1.0,24.43478260869565,0.0,64.6086956521739,9.0,2017-07-03,468,292,605
2017,7,4,481,271,0.5977551135267426,0.0,1.0,1.0,24.05,0.03,63.05,5.4,2017-07-04,446,468,452
2017,7,5,479,397,0.7701870927390972,0.0,2.0,1.0,22.571428571428573,0.0,68.38095238095238,12.047619047619047,2017-07-05,481,446,492
2017,7,6,411,352,0.8198128445840117,0.0,3.0,1.0,21.714285714285715,0.0238095238095238,77.04761904761905,10.19047619047619,2017-07-06,479,481,412
2017,7,7,320,288,0.8769862155388471,0.0,4.0,1.0,21.7,1.91,88.9,11.05,2017-07-07,411,479,452
2017,7,8,626,376,0.6989447676515219,0.0,5.0,0.0,23.94736842105263,0.2157894736842105,74.73684210526316,13.421052631578949,2017-07-08,320,411,386
2017,7,9,553,356,0.6198461600695465,0.0,6.0,0.0,23.09090909090909,0.059090909090909,61.18181818181818,11.454545454545457,2017-07-09,626,320,524
2017,7,10,479,400,0.7913613103283804,0.0,0.0,1.0,23.9,0.11,69.0,14.3,2017-07-10,553,626,451
2017,7,11,425,366,0.8131875506133622,0.0,1.0,1.0,25.09090909090909,1.2136363636363636,80.4090909090909,10.090909090909092,2017-07-11,479,553,374
2017,7,12,455,361,0.765296023873589,0.0,2.0,1.0,26.526315789473685,0.4368421052631579,77.57894736842105,15.0,2017-07-12,425,479,243
2017,7,13,335,285,0.8607837229813085,0.0,3.0,1.0,26.5,0.745,78.05,10.9,2017-07-13,455,425,620
2017,7,14,189,172,0.8748068394024276,0.0,4.0,1.0,20.1,1.24,93.6,11.6,2017-07-14,335,455,303
2017,7,15,535,291,0.6397463981255156,0.0,5.0,0.0,24.83333333333333,0.1722222222222222,72.11111111111111,7.055555555555555,2017-07-15,189,335,414
2017,7,16,574,358,0.7271268994336911,0.0,6.0,0.0,24.863636363636363,0.0,73.04545454545455,8.818181818181818,2017-07-16,535,189,577
2017,7,17,480,408,0.8408559522195076,0.0,0.0,1.0,25.428571428571427,0.2809523809523809,76.04761904761905,10.80952380952381,2017-07-17,574,535,547
2017,7,18,529,432,0.815964558663842,0.0,1.0,1.0,26.285714285714285,0.2,79.52380952380952,9.761904761904765,2017-07-18,480,574,408
2017,7,19,453,366,0.7458078026190741,0.0,2.0,1.0,29.363636363636363,0.2909090909090909,59.09090909090909,9.227272727272728,2017-07-19,529,480,588
2017,7,20,339,291,0.8684963009963009,0.0,3.0,1.0,31.1,0.01,54.3,9.9,2017-07-20,453,529,504
2017,7,21,465,349,0.7680298146675305,0.0,4.0,1.0,30.227272727272727,0.059090909090909,56.36363636363637,11.227272727272728,2017-07-21,339,453,712
2017,7,22,462,255,0.585287471824819,0.0,5.0,0.0,29.7,0.5900000000000001,54.4,7.8,2017-07-22,465,339,470
2017,7,23,384,263,0.7456526650040262,0.0,6.0,0.0,25.61111111111111,0.3944444444444444,64.22222222222223,11.72222222222222,2017-07-23,462,465,525
2017,7,24,311,273,0.8846157359264777,0.0,0.0,1.0,21.38888888888889,0.75,69.72222222222223,14.22222222222222,2017-07-24,384,462,515
2017,7,25,467,387,0.8374421192044142,0.0,1.0,1.0,20.65,0.015,68.7,8.45,2017-07-25,311,384,484
2017,7,26,570,446,0.7462270990837934,0.0,2.0,1.0,22.714285714285715,0.0,57.142857142857146,9.857142857142858,2017-07-26,467,311,324
2017,7,27,422,345,0.7398236554815502,0.0,3.0,1.0,23.5,0.1045454545454545,72.0,7.545454545454546,2017-07-27,570,467,464
2017,7,28,418,333,0.7776108622224706,0.0,4.0,1.0,26.26086956521739,0.0956521739130434,65.04347826086956,7.521739130434782,2017-07-28,422,570,517
2017,7,29,486,292,0.62361430199836,0.0,5.0,0.0,22.5,0.2227272727272727,53.09090909090909,21.227272727272727,2017-07-29,418,422,531
2017,7,30,651,384,0.6191888848652713,0.0,6.0,0.0,25.45,0.0,43.9,7.8,2017-07-30,486,418,522
2017,7,31,492,405,0.8254067185854072,0.0,0.0,1.0,27.857142857142858,0.0142857142857142,51.04761904761905,5.428571428571429,2017-07-31,651,486,367
2017,8,1,498,401,0.7691354201097966,0.0,1.0,1.0,29.181818181818183,0.0636363636363636,55.09090909090909,6.318181818181818,2017-08-01,492,651,339
2017,8,2,376,293,0.7264466740129912,0.0,2.0,1.0,27.045454545454547,1.4590909090909092,63.22727272727273,5.454545454545454,2017-08-02,498,492,640
2017,8,3,453,352,0.7294867576287136,0.0,3.0,1.0,26.772727272727277,0.3181818181818182,63.59090909090909,9.318181818181818,2017-08-03,376,498,751
2017,8,4,428,336,0.8395328629637816,0.0,4.0,1.0,26.043478260869566,0.8478260869565217,66.56521739130434,16.0,2017-08-04,453,376,511
2017,8,5,559,312,0.6575797218223485,0.0,5.0,0.0,24.4,0.475,60.7,16.6,2017-08-05,428,453,467
2017,8,6,527,326,0.563816366023961,0.0,6.0,0.0,23.363636363636363,0.0,45.77272727272727,13.681818181818182,2017-08-06,559,428,504
2017,8,7,109,99,0.8784722222222221,0.0,0.0,1.0,21.15,0.55,70.5,10.8,2017-08-07,527,559,206
2017,8,8,508,430,0.8174346235770299,0.0,1.0,1.0,23.68421052631579,0.031578947368421,62.63157894736842,8.052631578947368,2017-08-08,109,527,481
2017,8,9,560,460,0.7747311027101306,0.0,2.0,1.0,26.33333333333333,0.0238095238095238,52.04761904761905,7.238095238095238,2017-08-09,508,109,572
2017,8,10,525,459,0.8542438791667688,0.0,3.0,1.0,26.227272727272727,0.0,51.54545454545455,8.818181818181818,2017-08-10,560,508,491
2017,8,11,429,337,0.8056567282722794,0.0,4.0,1.0,25.047619047619047,0.1047619047619047,58.90476190476191,11.761904761904765,2017-08-11,525,560,615
2017,8,12,527,273,0.553261623896137,0.0,5.0,0.0,24.571428571428573,0.4904761904761905,74.23809523809524,9.047619047619047,2017-08-12,429,525,525
2017,8,13,532,322,0.6618950120502916,0.0,6.0,0.0,27.09523809523809,0.3285714285714285,58.23809523809524,9.428571428571429,2017-08-13,527,429,419
2017,8,14,473,367,0.7659651405529064,0.0,0.0,1.0,26.05,0.0,58.75,6.8,2017-08-14,532,527,402
2017,8,15,363,320,0.8554313231417439,0.0,1.0,1.0,24.80952380952381,0.4523809523809524,74.71428571428571,5.047619047619048,2017-08-15,473,532,546
2017,8,16,522,419,0.7872359901925782,0.0,2.0,1.0,27.5,0.0,57.6,6.4,2017-08-16,363,473,324
2017,8,17,468,359,0.7505704618504868,0.0,3.0,1.0,25.5,0.0,58.81818181818182,10.181818181818182,2017-08-17,522,363,372
2017,8,18,188,158,0.9126488722579332,0.0,4.0,1.0,27.0,1.2904761904761906,74.57142857142857,12.952380952380953,2017-08-18,468,522,538
2017,8,19,536,297,0.6176833384285857,0.0,5.0,0.0,28.31578947368421,0.1421052631578947,57.42105263157895,11.894736842105264,2017-08-19,188,468,476
2017,8,20,551,326,0.672724056167799,0.0,6.0,0.0,27.142857142857142,0.0095238095238095,53.66666666666666,12.80952380952381,2017-08-20,536,188,574
2017,8,21,483,379,0.7276069554241488,0.0,0.0,1.0,28.047619047619047,0.0380952380952381,58.0,11.047619047619047,2017-08-21,551,536,467
2017,8,22,458,373,0.8314507685906216,0.0,1.0,1.0,28.52380952380953,0.4904761904761905,64.14285714285714,17.523809523809526,2017-08-22,483,551,450
2017,8,23,453,390,0.8542733952603312,0.0,2.0,1.0,25.9,0.03,51.85,12.85,2017-08-23,458,483,550
2017,8,24,488,412,0.7909173126825847,0.0,3.0,1.0,24.476190476190474,0.0,46.19047619047619,10.285714285714286,2017-08-24,453,458,639
2017,8,25,468,373,0.7559962838344213,0.0,4.0,1.0,23.272727272727277,0.0,47.04545454545455,8.727272727272727,2017-08-25,488,453,557
2017,8,26,463,311,0.7097631146576548,0.0,5.0,0.0,24.476190476190474,0.0,39.80952380952381,7.047619047619048,2017-08-26,468,488,457
2017,8,27,473,316,0.6765854813906285,0.0,6.0,0.0,23.15,0.0,43.6,10.15,2017-08-27,463,468,450
2017,8,28,475,406,0.8271982034847198,0.0,0.0,1.0,21.789473684210527,0.0,48.526315789473685,15.68421052631579,2017-08-28,473,463,363
2017,8,29,196,159,0.8929721231927115,0.0,1.0,1.0,19.4,0.545,69.65,20.35,2017-08-29,475,473,396
2017,8,30,432,383,0.8749899298041713,0.0,2.0,1.0,22.75,0.0,56.5,12.9,2017-08-30,196,475,528
2017,8,31,417,342,0.8288208893473078,0.0,3.0,1.0,22.714285714285715,0.0380952380952381,56.85714285714285,17.047619047619047,2017-08-31,432,196,558
2017,9,1,329,276,0.8444359637106549,0.0,4.0,1.0,18.61904761904762,0.0,40.285714285714285,14.523809523809524,2017-09-01,417,432,247
2017,9,2,248,136,0.6668012590175955,0.0,5.0,0.0,18.294117647058822,0.2352941176470588,54.23529411764706,16.058823529411764,2017-09-02,329,417,448
2017,9,3,239,152,0.6907004895975484,0.0,6.0,0.0,19.33333333333333,0.4777777777777777,76.0,15.5,2017-09-03,248,329,626
2017,9,4,479,274,0.6659587849538829,0.0,0.0,1.0,23.88888888888889,0.0166666666666666,53.5,17.444444444444443,2017-09-04,239,248,470
2017,9,5,454,374,0.7855558134919347,0.0,1.0,1.0,25.65,0.155,62.2,15.0,2017-09-05,479,239,487
2017,9,6,175,171,0.9795830155097888,0.0,2.0,1.0,20.36842105263158,1.2105263157894737,74.21052631578948,10.473684210526317,2017-09-06,454,479,424
2017,9,7,420,358,0.8430818389803971,0.0,3.0,1.0,20.72222222222222,0.0,51.55555555555556,16.38888888888889,2017-09-07,175,454,358
2017,9,8,446,373,0.8431673971618406,0.0,4.0,1.0,19.40909090909091,0.0,52.95454545454545,15.454545454545457,2017-09-08,420,175,653
2017,9,9,475,319,0.7256703892266413,0.0,5.0,0.0,18.952380952380956,0.0,52.095238095238095,14.333333333333334,2017-09-09,446,420,497
2017,9,10,510,328,0.6544836794833048,1.0,6.0,0.0,21.26315789473684,0.0,51.63157894736842,11.578947368421051,2017-09-10,475,446,399
2017,9,11,611,481,0.7357516110076213,0.0,0.0,1.0,22.85,0.0,47.9,6.15,2017-09-11,510,475,488
2017,9,12,493,419,0.8290197966632084,0.0,1.0,1.0,23.85,0.0,50.35,6.25,2017-09-12,611,510,375
2017,9,13,441,368,0.7331768436945224,0.0,2.0,1.0,23.63636363636364,0.4318181818181818,66.18181818181819,7.363636363636363,2017-09-13,493,611,313
2017,9,14,441,379,0.8649185299261577,0.0,3.0,1.0,24.19047619047619,0.5190476190476191,70.04761904761905,9.095238095238097,2017-09-14,441,493,474
2017,9,15,537,432,0.7878878977786878,0.0,4.0,1.0,24.863636363636363,0.3636363636363636,68.31818181818181,5.636363636363637,2017-09-15,441,441,678
2017,9,16,463,318,0.7687472982711575,0.0,5.0,0.0,25.22222222222222,0.2444444444444444,68.66666666666667,7.0,2017-09-16,537,441,400
2017,9,17,431,289,0.6849052354111667,0.0,6.0,0.0,24.73684210526316,0.0052631578947368,71.0,6.315789473684211,2017-09-17,463,537,488
2017,9,18,397,336,0.8199166578578343,0.0,0.0,1.0,22.476190476190474,0.0,76.42857142857143,12.476190476190476,2017-09-18,431,463,513
2017,9,19,294,265,0.8789082975828552,0.0,1.0,1.0,22.19047619047619,0.2047619047619047,75.9047619047619,23.761904761904763,2017-09-19,397,431,601
2017,9,20,430,394,0.8810467624376693,0.0,2.0,1.0,24.157894736842103,0.0684210526315789,67.42105263157895,19.105263157894736,2017-09-20,294,397,466
2017,9,21,445,364,0.8065758599342379,0.0,3.0,1.0,24.3,0.0,63.3,15.25,2017-09-21,430,294,487
2017,9,22,457,346,0.8154140828258537,0.0,4.0,1.0,22.818181818181817,0.0,49.5,19.5,2017-09-22,445,430,513
2017,9,23,571,380,0.683907241192783,0.0,5.0,0.0,25.95,0.0,46.9,12.1,2017-09-23,457,445,528
2017,9,24,473,334,0.7305363166392578,0.0,6.0,0.0,28.33333333333333,0.0,58.90476190476191,6.619047619047619,2017-09-24,571,457,296
2017,9,25,525,455,0.8868572583455496,0.0,0.0,1.0,27.142857142857142,0.0,66.19047619047619,7.047619047619048,2017-09-25,473,571,528
2017,9,26,485,426,0.797544524189261,0.0,1.0,1.0,25.75,0.0,70.0,6.95,2017-09-26,525,473,506
2017,9,27,477,429,0.922257910869088,0.0,2.0,1.0,26.09090909090909,0.3818181818181818,72.81818181818181,8.272727272727273,2017-09-27,485,525,445
2017,9,28,491,416,0.8351150326714237,0.0,3.0,1.0,21.476190476190474,0.1238095238095238,54.142857142857146,21.428571428571427,2017-09-28,477,485,287
2017,9,29,445,378,0.8276463089704197,0.0,4.0,1.0,19.045454545454547,0.0,44.5,7.272727272727272,2017-09-29,491,477,500
2017,9,30,355,243,0.7444719742976322,0.0,5.0,0.0,15.85,0.085,61.1,19.25,2017-09-30,445,491,557
2017,10,1,437,323,0.8009882406874365,0.0,6.0,0.0,20.176470588235293,0.0,45.35294117647059,6.823529411764706,2017-10-01,355,445,320
2017,10,2,440,397,0.8944221559960864,0.0,0.0,1.0,21.68421052631579,0.0,42.94736842105263,6.894736842105263,2017-10-02,437,355,454
2017,10,3,431,380,0.8866541677162038,0.0,1.0,1.0,19.68421052631579,0.0,55.42105263157895,10.947368421052632,2017-10-03,440,437,417
2017,10,4,454,392,0.8590857840360571,0.0,2.0,1.0,20.65,0.0,62.55,15.15,2017-10-04,431,440,421
2017,10,5,439,378,0.8723671875987807,0.0,3.0,1.0,23.09523809523809,0.1904761904761904,64.57142857142857,14.952380952380953,2017-10-05,454,431,513
2017,10,6,418,343,0.8323392614870293,0.0,4.0,1.0,24.363636363636363,0.109090909090909,65.22727272727273,7.909090909090909,2017-10-06,439,454,799
2017,10,7,537,317,0.6935945553345108,0.0,5.0,0.0,23.476190476190474,0.0,69.66666666666667,14.571428571428571,2017-10-07,418,439,731
2017,10,8,247,176,0.8402955503628697,0.0,6.0,0.0,23.681818181818183,0.6409090909090909,84.0909090909091,16.40909090909091,2017-10-08,537,418,606
2017,10,9,173,162,0.9731089086352244,0.0,0.0,1.0,23.33333333333333,0.9476190476190476,87.57142857142857,19.23809523809524,2017-10-09,247,537,486
2017,10,10,498,433,0.8742602647652215,0.0,1.0,1.0,23.80952380952381,0.0142857142857142,66.0952380952381,7.904761904761905,2017-10-10,173,247,532
2017,10,11,331,286,0.8503452894476091,1.0,2.0,0.0,21.047619047619047,0.0095238095238095,64.61904761904762,14.047619047619047,2017-10-11,498,173,423
2017,10,12,345,294,0.8444333614157351,0.0,3.0,1.0,16.38888888888889,0.1166666666666666,60.16666666666666,21.22222222222222,2017-10-12,331,498,366
2017,10,13,384,341,0.8858692861907427,0.0,4.0,1.0,16.285714285714285,0.0,69.85714285714286,14.38095238095238,2017-10-13,345,331,556
2017,10,14,423,283,0.729351094053024,0.0,5.0,0.0,20.73684210526316,0.0105263157894736,74.21052631578948,5.894736842105263,2017-10-14,384,345,344
2017,10,15,376,258,0.7432948971861425,0.0,6.0,0.0,20.894736842105264,0.0263157894736842,78.63157894736842,16.68421052631579,2017-10-15,423,384,378
2017,10,16,316,295,0.9002006802721088,0.0,0.0,1.0,13.55,0.03,53.35,22.0,2017-10-16,376,423,491
2017,10,17,442,394,0.8455331262939959,0.0,1.0,1.0,13.9,0.0,40.5,11.55,2017-10-17,316,376,533
2017,10,18,488,444,0.9157560871415926,0.0,2.0,1.0,18.952380952380956,0.0,52.66666666666666,10.0,2017-10-18,442,316,520
2017,10,19,477,427,0.909021997572418,0.0,3.0,1.0,18.5,0.0,50.8,15.1,2017-10-19,488,442,569
2017,10,20,503,403,0.7706406416985343,0.0,4.0,1.0,19.047619047619047,0.0,45.76190476190476,15.0,2017-10-20,477,488,471
