year,sub,holidays,workday,tempC,precipMM,humidity,windspeedKmph,weekday,hour,weatherDesc2,month,predict,count,differenz_prozent
2015,rate,0,1,19,0.0,91,7,0,6,Partly cloudy,5,,,
2015,rate,0,1,20,0.0,86,10,0,7,Partly cloudy,5,,,
2015,rate,0,1,21,0.0,82,13,0,8,Partly cloudy,5,,,
2015,rate,0,1,22,0.0,77,15,0,9,Partly cloudy,5,,,
2015,rate,0,1,23,0.0,73,16,0,10,Partly cloudy,5,,,
2015,rate,0,1,24,0.0,69,16,0,11,Sunny,5,,,
2015,rate,0,1,25,0.0,65,17,0,12,Sunny,5,,,
2015,rate,0,1,24,0.0,67,19,0,13,Sunny,5,,,
2015,rate,0,1,24,0.7,70,21,0,14,Patchy rain possible,5,,,
2015,rate,0,1,23,0.9,72,23,0,15,Patchy rain possible,5,,,
2015,rate,0,1,22,0.5,76,22,0,16,Patchy rain possible,5,,,
2015,rate,0,1,21,0.7,80,20,0,17,Patchy rain possible,5,,,
2015,rate,0,1,20,0.9,84,18,0,18,Patchy rain possible,5,,,
2015,rate,0,1,19,0.5,86,17,0,19,Patchy rain possible,5,,,
2015,rate,0,1,18,0.0,88,16,0,20,Partly cloudy,5,,,
2015,rate,0,1,18,0.0,90,14,0,21,Partly cloudy,5,,,
2015,rate,0,1,17,0.0,93,10,0,22,Partly cloudy,5,,,
2015,rate,0,1,17,0.0,95,6,0,23,Fog,5,,,
2015,rate,0,1,16,0.0,98,1,1,0,Fog,5,,,
2015,rate,0,1,16,0.0,98,2,1,1,Fog,5,,,
2015,rate,0,1,19,0.0,87,12,1,6,Partly cloudy,5,,,
2015,rate,0,1,21,0.0,81,15,1,7,Partly cloudy,5,,,
2015,rate,0,1,22,0.0,75,19,1,8,Partly cloudy,5,,,
2015,rate,0,1,24,0.0,70,22,1,9,Partly cloudy,5,,,
2015,rate,0,1,25,0.0,63,22,1,10,Partly cloudy,5,,,
2015,rate,0,1,25,0.0,57,22,1,11,Cloudy,5,,,
2015,rate,0,1,26,0.0,51,22,1,12,Cloudy,5,,,
2015,rate,0,1,26,0.0,50,24,1,13,Cloudy,5,,,
2015,rate,0,1,26,0.0,48,27,1,14,Sunny,5,,,
2015,rate,0,1,26,0.0,47,29,1,15,Sunny,5,,,
2015,rate,0,1,24,0.0,52,24,1,16,Sunny,5,,,
2015,rate,0,1,23,0.1,56,20,1,17,Cloudy,5,,,
2015,rate,0,1,22,0.1,61,15,1,18,Cloudy,5,,,
2015,rate,0,1,20,0.0,62,21,1,19,Cloudy,5,,,
2015,rate,0,1,19,0.0,62,27,1,20,Clear,5,,,
2015,rate,0,1,17,0.0,63,32,1,21,Clear,5,,,
2015,rate,0,1,16,0.0,64,26,1,22,Clear,5,,,
2015,rate,0,1,15,0.0,64,21,1,23,Clear,5,,,
2015,rate,0,1,14,0.0,63,21,2,6,Sunny,5,,,
2015,rate,0,1,15,0.0,60,24,2,7,Sunny,5,,,
2015,rate,0,1,16,0.0,57,26,2,8,Partly cloudy,5,,,
2015,rate,0,1,17,0.0,55,29,2,9,Partly cloudy,5,,,
2015,rate,0,1,17,0.0,54,28,2,10,Partly cloudy,5,,,
2015,rate,0,1,17,0.0,54,26,2,11,Partly cloudy,5,,,
2015,rate,0,1,17,0.0,53,25,2,12,Partly cloudy,5,,,
2015,rate,0,1,17,0.0,53,26,2,13,Partly cloudy,5,,,
2015,rate,0,1,17,0.0,53,26,2,14,Partly cloudy,5,,,
2015,rate,0,1,17,0.0,53,26,2,15,Partly cloudy,5,,,
2015,rate,0,1,16,0.0,57,23,2,16,Partly cloudy,5,,,
2015,rate,0,1,15,0.0,60,20,2,17,Partly cloudy,5,,,
2015,rate,0,1,14,0.0,63,17,2,18,Partly cloudy,5,,,
2015,rate,0,1,13,0.0,63,19,2,19,Partly cloudy,5,,,
2015,rate,0,1,12,0.0,63,20,2,20,Clear,5,,,
2015,rate,0,1,11,0.0,64,21,2,21,Clear,5,,,
2015,rate,0,1,11,0.0,64,20,2,22,Clear,5,,,
2015,rate,0,1,11,0.0,64,19,2,23,Clear,5,,,
2015,rate,0,1,11,0.0,64,18,3,0,Clear,5,,,
2015,rate,0,1,10,0.0,66,18,3,1,Clear,5,,,
2015,rate,0,1,12,0.0,59,10,3,6,Sunny,5,,,
2015,rate,0,1,14,0.0,54,9,3,7,Sunny,5,,,
2015,rate,0,1,16,0.0,49,8,3,8,Sunny,5,,,
2015,rate,0,1,19,0.0,45,7,3,9,Sunny,5,,,
2015,rate,0,1,20,0.0,43,6,3,10,Sunny,5,,,
2015,rate,0,1,21,0.0,42,6,3,11,Sunny,5,,,
2015,rate,0,1,22,0.0,41,5,3,12,Sunny,5,,,
2015,rate,0,1,22,0.0,41,7,3,13,Sunny,5,,,
2015,rate,0,1,21,0.0,41,8,3,14,Sunny,5,,,
2015,rate,0,1,21,0.0,41,9,3,15,Sunny,5,,,
2015,rate,0,1,19,0.0,47,12,3,16,Sunny,5,,,
2015,rate,0,1,17,0.0,54,14,3,17,Sunny,5,,,
2015,rate,0,1,15,0.0,60,17,3,18,Clear,5,,,
2015,rate,0,1,14,0.0,63,17,3,19,Clear,5,,,
2015,rate,0,1,13,0.0,65,18,3,20,Clear,5,,,
2015,rate,0,1,12,0.0,68,18,3,21,Clear,5,,,
2015,rate,0,1,12,0.0,69,16,3,22,Clear,5,,,
2015,rate,0,1,11,0.0,71,14,3,23,Partly cloudy,5,,,
2015,rate,0,1,11,0.0,72,11,4,0,Partly cloudy,5,,,
2015,rate,0,1,14,0.0,62,3,4,6,Sunny,5,,,
2015,rate,0,1,16,0.0,59,5,4,7,Sunny,5,,,
2015,rate,0,1,17,0.0,56,6,4,8,Partly cloudy,5,,,
2015,rate,0,1,18,0.0,53,8,4,9,Partly cloudy,5,,,
2015,rate,0,1,19,0.0,50,10,4,10,Partly cloudy,5,,,
2015,rate,0,1,20,0.0,47,12,4,11,Partly cloudy,5,,,
2015,rate,0,1,20,0.0,44,14,4,12,Partly cloudy,5,,,
2015,rate,0,1,20,0.0,47,17,4,13,Partly cloudy,5,,,
2015,rate,0,1,20,0.0,49,21,4,14,Sunny,5,,,
2015,rate,0,1,20,0.0,51,24,4,15,Sunny,5,,,
2015,rate,0,1,18,0.0,56,23,4,16,Sunny,5,,,
2015,rate,0,1,17,0.0,60,21,4,17,Cloudy,5,,,
2015,rate,0,1,16,0.0,64,20,4,18,Cloudy,5,,,
2015,rate,0,1,15,0.0,67,20,4,19,Cloudy,5,,,
2015,rate,0,1,15,0.0,69,19,4,20,Partly cloudy,5,,,
2015,rate,0,1,15,0.0,72,19,4,21,Partly cloudy,5,,,
2015,rate,0,1,15,0.0,76,15,4,22,Partly cloudy,5,,,
2015,rate,0,1,14,0.1,80,12,4,23,Light rain shower,5,,,
2015,rate,0,0,14,0.3,84,8,5,0,Light rain shower,5,,,
2015,rate,0,0,14,0.2,88,11,5,2,Patchy rain possible,5,,,
2015,rate,0,0,17,0.5,84,6,5,7,Patchy rain possible,5,,,
2015,rate,0,0,19,0.3,79,10,5,8,Light rain shower,5,,,
2015,rate,0,0,20,0.4,75,14,5,9,Light rain shower,5,,,
2015,rate,0,0,21,0.2,72,11,5,10,Light rain shower,5,,,
2015,rate,0,0,22,0.3,69,8,5,11,Light rain shower,5,,,
2015,rate,0,0,23,0.4,67,6,5,12,Light rain shower,5,,,
2015,rate,0,0,23,0.2,69,8,5,13,Light rain shower,5,,,
2015,rate,0,0,23,0.4,71,11,5,14,Light rain shower,5,,,
2015,rate,0,0,23,0.5,73,13,5,15,Light rain shower,5,,,
2015,rate,0,0,22,0.2,78,12,5,16,Light rain shower,5,,,
2015,rate,0,0,21,0.6,83,10,5,17,Light rain shower,5,,,
2015,rate,0,0,20,0.8,88,9,5,18,Light rain shower,5,,,
2015,rate,0,0,19,0.4,89,8,5,19,Light rain shower,5,,,
2015,rate,0,0,19,0.3,90,7,5,20,Light rain shower,5,,,
2015,rate,0,0,18,0.4,91,6,5,21,Light rain shower,5,,,
2015,rate,0,0,20,0.4,82,3,6,7,Light rain shower,5,,,
2015,rate,0,0,22,0.0,77,3,6,8,Partly cloudy,5,,,
2015,rate,0,0,23,0.0,71,2,6,9,Partly cloudy,5,,,
2015,rate,0,0,23,0.0,70,3,6,10,Partly cloudy,5,,,
2015,rate,0,0,24,0.2,70,3,6,11,Patchy rain possible,5,,,
2015,rate,0,0,24,0.3,69,4,6,12,Patchy rain possible,5,,,
2015,rate,0,0,24,0.1,69,6,6,13,Patchy rain possible,5,,,
2015,rate,0,0,24,0.1,69,9,6,14,Patchy rain possible,5,,,
2015,rate,0,0,24,0.1,69,11,6,15,Patchy rain possible,5,,,
2015,rate,0,0,23,0.1,74,10,6,16,Patchy rain possible,5,,,
2015,rate,0,0,22,0.2,79,9,6,17,Patchy rain possible,5,,,
2015,rate,0,0,21,0.3,84,9,6,18,Patchy rain possible,5,,,
2015,rate,0,0,21,0.2,85,9,6,19,Patchy rain possible,5,,,
2015,rate,0,0,20,0.0,86,10,6,20,Clear,5,,,
2015,rate,0,0,20,0.0,87,11,6,21,Clear,5,,,
2015,rate,0,0,19,0.0,88,9,6,22,Clear,5,,,
2015,rate,0,0,19,0.0,88,7,6,23,Clear,5,,,
2015,rate,0,1,19,0.0,89,5,0,0,Clear,5,,,
2015,rate,0,1,19,0.0,89,5,0,1,Clear,5,,,
2015,rate,0,1,19,0.0,88,13,0,5,Partly cloudy,5,,,
2015,rate,0,1,19,0.0,88,16,0,6,Partly cloudy,5,,,
2015,rate,0,1,18,0.0,88,18,0,7,Partly cloudy,5,,,
2015,rate,0,1,17,0.1,89,20,0,8,Light rain shower,5,,,
2015,rate,0,1,16,0.1,89,22,0,9,Light rain shower,5,,,
2015,rate,0,1,16,0.0,87,19,0,10,Light rain shower,5,,,
2015,rate,0,1,16,0.1,84,16,0,11,Light rain shower,5,,,
2015,rate,0,1,17,0.1,82,13,0,12,Light rain shower,5,,,
2015,rate,0,1,17,0.0,79,15,0,13,Light rain shower,5,,,
2015,rate,0,1,17,0.0,75,17,0,14,Cloudy,5,,,
2015,rate,0,1,18,0.0,72,19,0,15,Cloudy,5,,,
2015,rate,0,1,17,0.0,76,18,0,16,Cloudy,5,,,
2015,rate,0,1,16,0.0,80,16,0,17,Overcast,5,,,
2015,rate,0,1,15,0.0,84,14,0,18,Overcast,5,,,
2015,rate,0,1,15,0.0,85,13,0,19,Overcast,5,,,
2015,rate,0,1,15,0.0,86,12,0,20,Overcast,5,,,
2015,rate,0,1,15,0.0,87,10,0,21,Overcast,5,,,
2015,rate,0,1,15,0.0,88,9,0,22,Overcast,5,,,
2015,rate,0,1,14,0.0,89,8,0,23,Overcast,5,,,
2015,rate,0,1,15,0.2,94,7,1,4,Light rain shower,5,,,
2015,rate,0,1,15,0.6,94,5,1,5,Light rain shower,5,,,
2015,rate,0,1,16,0.8,95,4,1,6,Light rain shower,5,,,
2015,rate,0,1,16,0.4,94,4,1,7,Light rain shower,5,,,
2015,rate,0,1,17,0.9,92,5,1,8,Moderate or heavy rain shower,5,,,
2015,rate,0,1,17,1.2,91,6,1,9,Moderate or heavy rain shower,5,,,
2015,rate,0,1,18,0.6,87,5,1,10,Moderate or heavy rain shower,5,,,
2015,rate,0,1,20,1.1,83,4,1,11,Moderate or heavy rain shower,5,,,
2015,rate,0,1,21,1.5,79,4,1,12,Moderate or heavy rain shower,5,,,
2015,rate,0,1,22,0.7,77,7,1,13,Moderate or heavy rain shower,5,,,
2015,rate,0,1,23,0.1,76,10,1,14,Sunny,5,,,
2015,rate,0,1,24,0.1,75,13,1,15,Sunny,5,,,
2015,rate,0,1,24,0.0,78,12,1,16,Sunny,5,,,
2015,rate,0,1,23,0.1,80,11,1,17,Sunny,5,,,
2015,rate,0,1,23,0.1,83,10,1,18,Clear,5,,,
2015,rate,0,1,22,0.1,85,12,1,19,Clear,5,,,
2015,rate,0,1,20,0.3,87,14,1,20,Patchy rain possible,5,,,
2015,rate,0,1,19,0.4,90,17,1,21,Patchy rain possible,5,,,
2015,rate,0,1,18,0.2,88,17,1,22,Patchy rain possible,5,,,
2015,rate,0,1,17,0.3,86,18,1,23,Patchy rain possible,5,,,
2015,rate,0,1,16,0.6,84,19,2,0,Patchy rain possible,5,,,
2015,rate,0,1,12,0.0,69,20,2,5,Clear,5,,,
2015,rate,0,1,12,0.0,63,21,2,6,Sunny,5,,,
2015,rate,0,1,13,0.0,61,23,2,7,Sunny,5,,,
2015,rate,0,1,14,0.0,58,24,2,8,Sunny,5,,,
2015,rate,0,1,15,0.0,55,26,2,9,Sunny,5,,,
2015,rate,0,1,16,0.0,53,25,2,10,Sunny,5,,,
2015,rate,0,1,16,0.0,51,25,2,11,Sunny,5,,,
2015,rate,0,1,17,0.0,49,24,2,12,Sunny,5,,,
2015,rate,0,1,16,0.0,50,25,2,13,Sunny,5,,,
2015,rate,0,1,16,0.0,50,25,2,14,Sunny,5,,,
2015,rate,0,1,15,0.0,50,26,2,15,Sunny,5,,,
2015,rate,0,1,15,0.0,53,22,2,16,Sunny,5,,,
2015,rate,0,1,14,0.0,55,18,2,17,Sunny,5,,,
2015,rate,0,1,13,0.0,57,14,2,18,Clear,5,,,
2015,rate,0,1,13,0.0,58,15,2,19,Clear,5,,,
2015,rate,0,1,12,0.0,59,15,2,20,Clear,5,,,
2015,rate,0,1,11,0.0,59,16,2,21,Clear,5,,,
2015,rate,0,1,11,0.0,60,14,2,22,Clear,5,,,
2015,rate,0,1,10,0.0,61,11,2,23,Partly cloudy,5,,,
2015,rate,0,1,14,0.0,52,3,3,6,Partly cloudy,5,,,
2015,rate,0,1,14,0.0,54,5,3,7,Partly cloudy,5,,,
2015,rate,0,1,14,0.0,55,6,3,8,Partly cloudy,5,,,
2015,rate,0,1,14,0.0,57,8,3,9,Partly cloudy,5,,,
2015,rate,0,1,14,0.0,58,9,3,10,Partly cloudy,5,,,
2015,rate,0,1,14,0.0,60,11,3,11,Partly cloudy,5,,,
2015,rate,0,1,14,0.0,61,13,3,12,Partly cloudy,5,,,
2015,rate,0,1,14,0.0,67,14,3,13,Partly cloudy,5,,,
2015,rate,0,1,13,0.2,73,15,3,14,Patchy light drizzle,5,,,
2015,rate,0,1,13,0.2,78,17,3,15,Patchy light drizzle,5,,,
2015,rate,0,1,12,0.1,80,14,3,16,Patchy light drizzle,5,,,
2015,rate,0,1,12,0.3,81,12,3,17,Light rain,5,,,
2015,rate,0,1,12,0.4,83,9,3,18,Light rain,5,,,
2015,rate,0,1,12,0.2,84,9,3,19,Light rain,5,,,
2015,rate,0,1,11,0.0,85,10,3,20,Cloudy,5,,,
2015,rate,0,1,11,0.0,85,10,3,21,Cloudy,5,,,
2015,rate,0,1,11,0.0,84,9,3,22,Cloudy,5,,,
2015,rate,0,1,11,0.0,83,9,3,23,Partly cloudy,5,,,
2015,rate,0,1,14,0.0,69,15,4,6,Sunny,5,,,
2015,rate,0,1,15,0.0,62,17,4,7,Sunny,5,,,
2015,rate,0,1,17,0.0,55,19,4,8,Sunny,5,,,
2015,rate,0,1,19,0.0,47,21,4,9,Sunny,5,,,
2015,rate,0,1,20,0.0,45,21,4,10,Sunny,5,,,
2015,rate,0,1,20,0.0,43,21,4,11,Sunny,5,,,
2015,rate,0,1,21,0.0,42,22,4,12,Sunny,5,,,
2015,rate,0,1,20,0.0,44,22,4,13,Sunny,5,,,
2015,rate,0,1,20,0.0,47,22,4,14,Sunny,5,,,
2015,rate,0,1,20,0.0,49,23,4,15,Sunny,5,,,
2015,rate,0,1,19,0.0,52,20,4,16,Sunny,5,,,
2015,rate,0,1,18,0.0,55,17,4,17,Sunny,5,,,
2015,rate,0,1,17,0.0,58,14,4,18,Clear,5,,,
2015,rate,0,1,16,0.0,57,16,4,19,Clear,5,,,
2015,rate,0,1,15,0.0,57,19,4,20,Clear,5,,,
2015,rate,0,1,14,0.0,56,22,4,21,Clear,5,,,
2015,rate,0,1,13,0.0,55,22,4,22,Clear,5,,,
2015,rate,0,1,12,0.0,53,22,4,23,Clear,5,,,
2015,rate,0,0,11,0.1,52,22,5,0,Clear,5,,,
2015,rate,0,0,10,0.0,53,22,5,1,Clear,5,,,
2015,rate,0,0,9,0.0,50,15,5,6,Sunny,5,,,
2015,rate,0,0,11,0.0,45,15,5,7,Sunny,5,,,
2015,rate,0,0,12,0.0,39,14,5,8,Sunny,5,,,
2015,rate,0,0,14,0.0,33,14,5,9,Sunny,5,,,
2015,rate,0,0,15,0.0,34,13,5,10,Sunny,5,,,
2015,rate,0,0,17,0.0,35,12,5,11,Sunny,5,,,
2015,rate,0,0,19,0.0,36,11,5,12,Sunny,5,,,
2015,rate,0,0,19,0.0,36,11,5,13,Sunny,5,,,
2015,rate,0,0,20,0.0,37,12,5,14,Sunny,5,,,
2015,rate,0,0,20,0.0,38,12,5,15,Sunny,5,,,
2015,rate,0,0,18,0.0,45,14,5,16,Sunny,5,,,
2015,rate,0,0,16,0.0,52,15,5,17,Sunny,5,,,
2015,rate,0,0,14,0.0,59,17,5,18,Clear,5,,,
2015,rate,0,0,13,0.0,62,17,5,19,Clear,5,,,
2015,rate,0,0,13,0.0,65,16,5,20,Clear,5,,,
2015,rate,0,0,12,0.0,68,16,5,21,Clear,5,,,
2015,rate,0,0,11,0.0,68,15,5,22,Clear,5,,,
2015,rate,0,0,11,0.0,66,14,6,0,Cloudy,5,,,
2015,rate,0,0,16,0.0,55,15,6,7,Sunny,5,,,
2015,rate,0,0,18,0.0,52,15,6,8,Sunny,5,,,
2015,rate,0,0,20,0.0,49,16,6,9,Sunny,5,,,
2015,rate,0,0,21,0.0,47,15,6,10,Sunny,5,,,
2015,rate,0,0,22,0.0,44,14,6,11,Sunny,5,,,
2015,rate,0,0,23,0.0,42,13,6,12,Sunny,5,,,
2015,rate,0,0,23,0.0,42,15,6,13,Sunny,5,,,
2015,rate,0,0,23,0.0,43,17,6,14,Sunny,5,,,
2015,rate,0,0,23,0.0,44,19,6,15,Sunny,5,,,
2015,rate,0,0,21,0.0,52,18,6,16,Sunny,5,,,
2015,rate,0,0,20,0.0,61,18,6,17,Sunny,5,,,
2015,rate,0,0,19,0.0,69,17,6,18,Clear,5,,,
2015,rate,0,0,18,0.0,72,18,6,19,Clear,5,,,
2015,rate,0,0,17,0.0,75,19,6,20,Clear,5,,,
2015,rate,0,0,16,0.0,78,20,6,21,Clear,5,,,
2015,rate,0,0,15,0.0,80,17,6,22,Clear,5,,,
2015,rate,0,0,15,0.0,83,14,6,23,Partly cloudy,5,,,
2015,rate,1,0,15,0.0,86,10,0,0,Partly cloudy,5,,,
2015,rate,1,0,14,0.0,86,11,0,1,Partly cloudy,5,,,
2015,rate,1,0,18,0.0,79,7,0,6,Partly cloudy,5,,,
2015,rate,1,0,21,0.0,66,12,0,8,Partly cloudy,5,,,
2015,rate,1,0,23,0.0,60,15,0,9,Partly cloudy,5,,,
2015,rate,1,0,24,0.0,57,16,0,10,Partly cloudy,5,,,
2015,rate,1,0,25,0.0,54,17,0,11,Sunny,5,,,
2015,rate,1,0,25,0.0,51,18,0,12,Sunny,5,,,
2015,rate,1,0,25,0.0,51,21,0,13,Sunny,5,,,
2015,rate,1,0,25,0.0,52,25,0,14,Sunny,5,,,
2015,rate,1,0,25,0.0,52,29,0,15,Sunny,5,,,
2015,rate,1,0,24,0.0,58,26,0,16,Sunny,5,,,
2015,rate,1,0,23,0.0,64,24,0,17,Partly cloudy,5,,,
2015,rate,1,0,21,0.0,70,21,0,18,Partly cloudy,5,,,
2015,rate,1,0,21,0.0,72,23,0,19,Partly cloudy,5,,,
2015,rate,1,0,20,0.0,74,24,0,20,Partly cloudy,5,,,
2015,rate,1,0,19,0.0,75,26,0,21,Partly cloudy,5,,,
2015,rate,1,0,18,0.0,76,23,0,22,Partly cloudy,5,,,
2015,rate,1,0,18,0.0,76,20,0,23,Clear,5,,,
2015,rate,0,1,17,0.0,78,17,1,1,Clear,5,,,
2015,rate,0,1,18,0.0,81,15,1,5,Clear,5,,,
2015,rate,0,1,18,0.0,80,14,1,6,Sunny,5,,,
2015,rate,0,1,20,0.0,75,16,1,7,Sunny,5,,,
2015,rate,0,1,22,0.0,71,18,1,8,Sunny,5,,,
2015,rate,0,1,23,0.0,67,21,1,9,Sunny,5,,,
2015,rate,0,1,24,0.0,63,21,1,10,Sunny,5,,,
2015,rate,0,1,25,0.0,60,21,1,11,Sunny,5,,,
2015,rate,0,1,26,0.0,57,21,1,12,Sunny,5,,,
2015,rate,0,1,25,0.0,60,21,1,13,Sunny,5,,,
2015,rate,0,1,24,0.0,63,21,1,14,Sunny,5,,,
2015,rate,0,1,24,0.0,65,21,1,15,Sunny,5,,,
2015,rate,0,1,23,0.0,68,21,1,16,Sunny,5,,,
2015,rate,0,1,22,0.0,71,21,1,17,Partly cloudy,5,,,
2015,rate,0,1,22,0.0,73,21,1,18,Partly cloudy,5,,,
2015,rate,0,1,21,0.0,75,23,1,19,Partly cloudy,5,,,
2015,rate,0,1,20,0.0,77,25,1,20,Partly cloudy,5,,,
2015,rate,0,1,19,0.0,79,27,1,21,Partly cloudy,5,,,
2015,rate,0,1,19,0.0,82,22,1,22,Partly cloudy,5,,,
2015,rate,0,1,18,0.0,84,16,1,23,Cloudy,5,,,
2015,rate,0,1,18,0.0,88,12,2,1,Cloudy,5,,,
2015,rate,0,1,20,0.2,87,18,2,6,Patchy rain possible,5,,,
2015,rate,0,1,21,0.1,83,19,2,7,Patchy rain possible,5,,,
2015,rate,0,1,23,0.0,79,19,2,8,Sunny,5,,,
2015,rate,0,1,24,0.0,75,20,2,9,Sunny,5,,,
2015,rate,0,1,25,0.0,73,20,2,10,Sunny,5,,,
2015,rate,0,1,25,0.1,71,19,2,11,Sunny,5,,,
2015,rate,0,1,26,0.1,69,19,2,12,Sunny,5,,,
2015,rate,0,1,25,0.1,71,21,2,13,Sunny,5,,,
2015,rate,0,1,25,0.4,73,24,2,14,Patchy rain possible,5,,,
2015,rate,0,1,24,0.5,76,27,2,15,Patchy rain possible,5,,,
2015,rate,0,1,23,0.2,78,26,2,16,Patchy rain possible,5,,,
2015,rate,0,1,23,0.9,81,25,2,17,Moderate or heavy rain shower,5,,,
2015,rate,0,1,22,1.2,83,24,2,18,Moderate or heavy rain shower,5,,,
2015,rate,0,1,21,0.6,85,23,2,19,Moderate or heavy rain shower,5,,,
2015,rate,0,1,20,1.3,87,22,2,20,Moderate or heavy rain shower,5,,,
2015,rate,0,1,20,1.7,90,21,2,21,Moderate or heavy rain shower,5,,,
2015,rate,0,1,19,0.9,91,17,2,22,Moderate or heavy rain shower,5,,,
2015,rate,0,1,19,2.0,93,13,2,23,Moderate or heavy rain shower,5,,,
2015,rate,0,1,20,1.1,93,6,3,6,Light rain shower,5,,,
2015,rate,0,1,21,0.5,88,8,3,7,Light rain shower,5,,,
2015,rate,0,1,22,0.0,84,11,3,8,Sunny,5,,,
2015,rate,0,1,23,0.0,79,14,3,9,Sunny,5,,,
2015,rate,0,1,24,0.0,73,13,3,10,Sunny,5,,,
2015,rate,0,1,25,0.0,68,12,3,11,Sunny,5,,,
2015,rate,0,1,26,0.0,62,12,3,12,Sunny,5,,,
2015,rate,0,1,26,0.0,63,12,3,13,Sunny,5,,,
2015,rate,0,1,26,0.9,63,13,3,14,Moderate or heavy rain shower,5,,,
2015,rate,0,1,26,1.2,64,13,3,15,Moderate or heavy rain shower,5,,,
2015,rate,0,1,25,0.6,66,12,3,16,Moderate or heavy rain shower,5,,,
2015,rate,0,1,24,1.0,67,10,3,17,Moderate or heavy rain shower,5,,,
2015,rate,0,1,23,1.3,69,8,3,18,Moderate or heavy rain shower,5,,,
2015,rate,0,1,22,0.6,71,10,3,19,Moderate or heavy rain shower,5,,,
2015,rate,0,1,21,0.0,72,12,3,20,Clear,5,,,
2015,rate,0,1,20,0.0,74,14,3,21,Clear,5,,,
2015,rate,0,1,19,0.0,77,13,3,22,Clear,5,,,
2015,rate,0,1,18,0.0,80,12,3,23,Clear,5,,,
2015,rate,0,1,19,0.0,74,9,4,6,Sunny,5,,,
2015,rate,0,1,21,0.0,69,8,4,7,Sunny,5,,,
2015,rate,0,1,22,0.0,64,8,4,8,Sunny,5,,,
2015,rate,0,1,24,0.0,59,8,4,9,Sunny,5,,,
2015,rate,0,1,25,0.0,57,8,4,10,Sunny,5,,,
2015,rate,0,1,25,0.0,55,8,4,11,Sunny,5,,,
2015,rate,0,1,25,0.0,54,9,4,12,Sunny,5,,,
2015,rate,0,1,25,0.0,55,11,4,13,Sunny,5,,,
2015,rate,0,1,24,0.0,57,14,4,14,Sunny,5,,,
2015,rate,0,1,24,0.0,59,17,4,15,Sunny,5,,,
2015,rate,0,1,22,0.0,64,14,4,16,Sunny,5,,,
2015,rate,0,1,21,0.0,70,12,4,17,Sunny,5,,,
2015,rate,0,1,20,0.0,76,9,4,18,Clear,5,,,
2015,rate,0,1,19,0.0,79,11,4,19,Clear,5,,,
2015,rate,0,1,18,0.0,83,12,4,20,Clear,5,,,
2015,rate,0,1,17,0.0,86,13,4,21,Clear,5,,,
2015,rate,0,1,17,0.0,88,11,4,22,Clear,5,,,
2015,rate,0,1,17,0.0,90,9,4,23,Clear,5,,,
2015,rate,0,0,17,0.0,94,10,5,2,Mist,5,,,
2015,rate,0,0,17,0.0,95,12,5,3,Mist,5,,,
2015,rate,0,0,20,0.0,84,10,5,6,Sunny,5,,,
2015,rate,0,0,21,0.0,79,13,5,7,Sunny,5,,,
2015,rate,0,0,23,0.0,74,16,5,8,Sunny,5,,,
2015,rate,0,0,24,0.0,70,19,5,9,Sunny,5,,,
2015,rate,0,0,25,0.0,68,19,5,10,Sunny,5,,,
2015,rate,0,0,25,0.0,67,20,5,11,Sunny,5,,,
2015,rate,0,0,25,0.0,66,21,5,12,Sunny,5,,,
2015,rate,0,0,25,0.0,68,23,5,13,Sunny,5,,,
2015,rate,0,0,25,0.2,70,25,5,14,Sunny,5,,,
2015,rate,0,0,24,0.3,73,27,5,15,Sunny,5,,,
2015,rate,0,0,23,0.1,76,26,5,16,Sunny,5,,,
2015,rate,0,0,22,0.2,79,25,5,17,Sunny,5,,,
2015,rate,0,0,22,0.3,82,24,5,18,Clear,5,,,
2015,rate,0,0,21,0.2,84,24,5,19,Clear,5,,,
2015,rate,0,0,20,0.2,86,24,5,20,Clear,5,,,
2015,rate,0,0,19,0.2,88,24,5,21,Clear,5,,,
2015,rate,0,0,19,0.1,88,21,5,22,Clear,5,,,
2015,rate,0,0,19,0.2,88,18,5,23,Clear,5,,,
2015,rate,0,0,19,0.4,88,15,6,0,Clear,5,,,
2015,rate,0,0,18,0.2,90,16,6,1,Clear,5,,,
2015,rate,0,0,18,0.3,93,16,6,3,Patchy rain possible,5,,,
2015,rate,0,0,21,0.4,83,12,6,7,Patchy rain possible,5,,,
2015,rate,0,0,23,0.1,78,13,6,8,Patchy rain possible,5,,,
2015,rate,0,0,24,0.2,73,15,6,9,Patchy rain possible,5,,,
2015,rate,0,0,25,0.1,70,15,6,10,Patchy rain possible,5,,,
2015,rate,0,0,26,1.1,67,14,6,11,Moderate or heavy rain shower,5,,,
2015,rate,0,0,26,1.5,65,14,6,12,Moderate or heavy rain shower,5,,,
2015,rate,0,0,26,0.8,69,15,6,13,Moderate or heavy rain shower,5,,,
2015,rate,0,0,25,1.7,73,16,6,14,Moderate or heavy rain shower,5,,,
2015,rate,0,0,24,2.3,77,17,6,15,Moderate or heavy rain shower,5,,,
2015,rate,0,0,23,1.2,81,14,6,16,Moderate or heavy rain shower,5,,,
2015,rate,0,0,22,3.5,85,11,6,17,Torrential rain shower,5,,,
2015,rate,0,0,21,4.7,90,8,6,18,Torrential rain shower,5,,,
2015,rate,0,0,20,2.4,91,11,6,19,Torrential rain shower,5,,,
