year,month,day,hour,count,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,ausleihenpredict
2017,8,24,0,1,0,3,1,23,0.0,56,6,Clear,2.9641223
2017,8,24,1,1,0,3,1,23,0.0,56,6,Clear,0.0
2017,8,24,5,1,0,3,1,22,0.0,58,9,Clear,1.1211594
2017,8,24,6,18,0,3,1,22,0.0,58,10,Sunny,5.366989
2017,8,24,7,34,0,3,1,23,0.0,53,9,Sunny,16.1817
2017,8,24,8,80,0,3,1,24,0.0,49,9,Sunny,29.502375
2017,8,24,9,45,0,3,1,25,0.0,44,9,Sunny,21.364082
2017,8,24,10,23,0,3,1,26,0.0,41,9,Sunny,11.008867
2017,8,24,11,25,0,3,1,27,0.0,38,9,Sunny,14.224492
2017,8,24,12,26,0,3,1,28,0.0,36,9,Sunny,15.399049
2017,8,24,13,26,0,3,1,27,0.0,36,11,Sunny,17.570337
2017,8,24,14,15,0,3,1,27,0.0,37,12,Sunny,17.219156
2017,8,24,15,37,0,3,1,27,0.0,38,13,Sunny,19.517733
2017,8,24,16,37,0,3,1,26,0.0,40,12,Sunny,24.012407
2017,8,24,17,41,0,3,1,26,0.0,41,12,Sunny,59.949318
2017,8,24,18,70,0,3,1,25,0.0,43,12,Clear,72.76888
2017,8,24,19,53,0,3,1,24,0.0,45,11,Clear,53.362915
2017,8,24,20,20,0,3,1,23,0.0,47,11,Partly cloudy,26.27364
2017,8,24,21,9,0,3,1,23,0.0,49,11,Partly cloudy,13.059973
2017,8,24,22,20,0,3,1,22,0.0,51,12,Partly cloudy,7.812763
2017,8,24,23,10,0,3,1,22,0.0,53,14,Clear,5.213287
2017,8,25,0,7,0,4,1,21,0.0,55,15,Clear,2.7555172
2017,8,25,1,8,0,4,1,21,0.0,56,13,Clear,1.129675
2017,8,25,5,2,0,4,1,20,0.0,58,10,Clear,0.0
2017,8,25,6,13,0,4,1,20,0.0,57,9,Sunny,3.5306292
2017,8,25,7,24,0,4,1,21,0.0,53,9,Sunny,14.426277
2017,8,25,8,57,0,4,1,22,0.0,49,10,Sunny,26.389853
2017,8,25,9,41,0,4,1,24,0.0,44,10,Sunny,16.738579
2017,8,25,10,22,0,4,1,25,0.0,41,8,Sunny,11.168819
2017,8,25,11,16,0,4,1,26,0.0,38,6,Partly cloudy,13.100072
2017,8,25,12,27,0,4,1,27,0.0,36,4,Partly cloudy,13.534365
2017,8,25,13,34,0,4,1,26,0.0,37,5,Partly cloudy,16.626787
2017,8,25,14,32,0,4,1,26,0.0,39,6,Partly cloudy,18.869003
2017,8,25,15,22,0,4,1,26,0.0,41,7,Partly cloudy,21.56542
2017,8,25,16,34,0,4,1,25,0.0,43,6,Partly cloudy,28.652925
2017,8,25,17,55,0,4,1,25,0.0,45,5,Partly cloudy,58.764034
2017,8,25,18,33,0,4,1,25,0.0,47,4,Partly cloudy,55.79171
2017,8,25,19,26,0,4,1,24,0.0,47,6,Partly cloudy,38.197712
2017,8,25,20,19,0,4,1,23,0.0,47,9,Clear,24.728338
2017,8,25,21,10,0,4,1,22,0.0,47,11,Clear,12.2446575
2017,8,25,22,6,0,4,1,22,0.0,48,13,Clear,8.277001
2017,8,25,23,4,0,4,1,21,0.0,49,14,Clear,4.066831
2017,8,26,0,3,0,5,0,21,0.0,51,16,Clear,3.7881098
2017,8,26,1,1,0,5,0,21,0.0,53,14,Clear,1.5125545
2017,8,26,3,4,0,5,0,21,0.0,57,11,Clear,1.3985038
2017,8,26,7,3,0,5,0,22,0.0,49,10,Sunny,2.6294122
2017,8,26,8,13,0,5,0,23,0.0,43,9,Sunny,7.26961
2017,8,26,9,14,0,5,0,24,0.0,37,8,Sunny,15.570129
2017,8,26,10,33,0,5,0,25,0.0,34,7,Sunny,21.62306
2017,8,26,11,35,0,5,0,26,0.0,30,5,Sunny,32.56927
2017,8,26,12,24,0,5,0,28,0.0,27,4,Sunny,38.510002
2017,8,26,13,27,0,5,0,27,0.0,28,4,Sunny,38.051662
2017,8,26,14,40,0,5,0,27,0.0,30,4,Sunny,44.851227
2017,8,26,15,71,0,5,0,27,0.0,31,4,Sunny,44.667995
2017,8,26,16,41,0,5,0,27,0.0,34,4,Sunny,47.077995
2017,8,26,17,45,0,5,0,26,0.0,37,4,Sunny,47.495953
2017,8,26,18,39,0,5,0,25,0.0,40,4,Clear,46.83432
2017,8,26,19,43,0,5,0,25,0.0,40,4,Clear,38.299297
2017,8,26,20,20,0,5,0,25,0.0,40,5,Clear,27.061514
2017,8,26,21,12,0,5,0,25,0.0,39,6,Clear,17.326
2017,8,26,22,4,0,5,0,25,0.0,40,7,Clear,9.512468
2017,8,26,23,10,0,5,0,24,0.0,40,8,Clear,7.374473
2017,8,27,1,7,0,6,0,22,0.0,42,10,Clear,0.0
2017,8,27,2,2,0,6,0,21,0.0,44,10,Clear,2.3264635
2017,8,27,4,4,0,6,0,19,0.0,48,11,Clear,1.413849
2017,8,27,7,3,0,6,0,20,0.0,48,12,Sunny,1.6571738
2017,8,27,8,9,0,6,0,21,0.0,45,11,Partly cloudy,6.5107737
2017,8,27,9,25,0,6,0,23,0.0,42,10,Partly cloudy,13.651909
2017,8,27,10,32,0,6,0,24,0.0,40,10,Partly cloudy,17.751543
2017,8,27,11,23,0,6,0,25,0.0,39,9,Sunny,29.778488
2017,8,27,12,30,0,6,0,26,0.0,37,8,Sunny,34.331963
2017,8,27,13,31,0,6,0,26,0.0,37,9,Sunny,35.225124
2017,8,27,14,50,0,6,0,26,0.0,37,11,Sunny,41.07177
2017,8,27,15,49,0,6,0,26,0.0,38,12,Sunny,41.157146
2017,8,27,16,31,0,6,0,25,0.0,40,11,Sunny,43.587307
2017,8,27,17,33,0,6,0,24,0.0,43,11,Sunny,42.184273
2017,8,27,18,43,0,6,0,23,0.0,45,10,Clear,45.86995
2017,8,27,19,42,0,6,0,23,0.0,47,10,Clear,38.56332
2017,8,27,20,31,0,6,0,22,0.0,48,9,Clear,26.412624
2017,8,27,21,16,0,6,0,22,0.0,50,9,Clear,14.219502
2017,8,27,22,4,0,6,0,22,0.0,51,10,Clear,6.6759434
2017,8,27,23,2,0,6,0,21,0.0,53,11,Clear,4.515796
2017,8,28,1,1,0,0,1,20,0.0,56,12,Clear,0.0
2017,8,28,5,2,0,0,1,20,0.0,57,11,Clear,0.45820725
2017,8,28,6,17,0,0,1,20,0.0,57,10,Sunny,3.3804042
2017,8,28,7,35,0,0,1,21,0.0,53,12,Sunny,14.546122
2017,8,28,8,76,0,0,1,21,0.0,49,15,Sunny,25.983809
2017,8,28,9,61,0,0,1,22,0.0,44,18,Sunny,16.109512
2017,8,28,10,23,0,0,1,23,0.0,43,16,Sunny,7.287826
2017,8,28,11,26,0,0,1,23,0.0,41,15,Sunny,6.659659
2017,8,28,12,28,0,0,1,24,0.0,39,13,Sunny,10.105447
2017,8,28,13,30,0,0,1,24,0.0,41,15,Sunny,11.576066
2017,8,28,14,28,0,0,1,24,0.0,42,18,Sunny,12.992265
2017,8,28,15,24,0,0,1,23,0.0,43,20,Sunny,13.139635
2017,8,28,16,22,0,0,1,23,0.0,45,18,Sunny,17.164385
2017,8,28,17,36,0,0,1,22,0.0,47,16,Sunny,53.6121
2017,8,28,18,71,0,0,1,22,0.0,49,14,Clear,70.88622
2017,8,28,19,42,0,0,1,21,0.0,51,16,Clear,50.944386
2017,8,28,20,31,0,0,1,21,0.0,53,17,Clear,30.537338
2017,8,28,21,14,0,0,1,20,0.0,55,18,Clear,15.614754
2017,8,28,22,6,0,0,1,20,0.0,56,18,Clear,5.932093
2017,8,28,23,5,0,0,1,20,0.0,57,18,Clear,3.1862051
2017,8,29,0,2,0,1,1,20,0.0,58,18,Clear,2.0317318
2017,8,29,1,1,0,1,1,19,0.0,60,18,Clear,1.1205359
2017,8,29,2,1,0,1,1,19,0.0,61,18,Partly cloudy,1.0322292
2017,8,29,3,1,0,1,1,19,0.0,62,18,Partly cloudy,0.84017783
2017,8,29,5,2,0,1,1,19,0.0,65,18,Overcast,1.2178278
2017,8,29,6,10,0,1,1,19,0.0,66,18,Overcast,4.7837896
2017,8,29,7,20,0,1,1,19,0.0,67,20,Overcast,13.214135
2017,8,29,8,83,0,1,1,19,0.2,68,22,Light drizzle,18.711718
2017,8,29,9,51,0,1,1,20,0.3,69,23,Light drizzle,13.579741
2017,8,29,10,11,0,1,1,20,0.1,69,21,Light drizzle,5.6804914
2017,8,29,11,32,0,1,1,20,0.6,69,19,Light rain,3.6315992
2017,8,29,12,20,0,1,1,21,0.8,68,16,Light rain,6.1745987
2017,8,29,13,13,0,1,1,21,0.4,70,19,Light rain,7.2801285
2017,8,29,14,4,0,1,1,20,0.9,72,21,Moderate rain,0.7703238
2017,8,29,15,2,0,1,1,20,1.2,74,24,Moderate rain,0.0
2017,8,29,16,1,0,1,1,20,0.6,75,23,Moderate rain,2.4004784
2017,8,29,17,11,0,1,1,19,1.3,76,23,Moderate rain,11.390225
2017,8,29,18,12,0,1,1,19,1.8,77,22,Moderate rain,10.986997
2017,8,29,19,10,0,1,1,19,0.9,79,23,Moderate rain,6.119844
2017,8,29,20,3,0,1,1,18,1.3,80,23,Moderate rain,3.9715006
2017,8,29,21,1,0,1,1,18,1.7,82,24,Moderate rain,1.573011
2017,8,29,22,1,0,1,1,18,0.9,81,23,Moderate rain,0.0
2017,8,29,23,1,0,1,1,18,2.1,81,23,Moderate rain,0.0
2017,8,30,0,2,0,2,1,17,4.1,81,23,Moderate rain,0.0
2017,8,30,6,6,0,2,1,17,0.0,75,15,Sunny,3.8678548
2017,8,30,7,36,0,2,1,18,0.0,68,15,Sunny,15.068057
2017,8,30,8,84,0,2,1,20,0.0,61,15,Sunny,28.327272
2017,8,30,9,66,0,2,1,22,0.0,54,14,Sunny,19.32408
2017,8,30,10,34,0,2,1,23,0.0,50,12,Sunny,8.721496
2017,8,30,11,18,0,2,1,25,0.0,46,10,Sunny,9.995731
2017,8,30,12,18,0,2,1,27,0.0,42,7,Sunny,13.029174
2017,8,30,13,15,0,2,1,27,0.0,41,8,Sunny,14.008467
2017,8,30,14,15,0,2,1,27,0.0,41,9,Sunny,14.2654915
2017,8,30,15,15,0,2,1,27,0.0,40,9,Sunny,15.888511
2017,8,30,16,15,0,2,1,26,0.0,44,10,Sunny,18.513227
2017,8,30,17,55,0,2,1,26,0.0,47,12,Sunny,59.44495
2017,8,30,18,62,0,2,1,25,0.0,51,13,Clear,74.943474
2017,8,30,19,40,0,2,1,24,0.0,56,13,Clear,55.17192
2017,8,30,20,17,0,2,1,23,0.0,60,14,Partly cloudy,29.490442
2017,8,30,21,16,0,2,1,22,0.0,65,15,Partly cloudy,14.763656
2017,8,30,22,6,0,2,1,22,0.0,66,16,Partly cloudy,7.4270477
2017,8,30,23,5,0,2,1,21,0.0,67,16,Clear,3.6042888
2017,8,31,0,5,0,3,1,21,0.0,68,17,Clear,2.071879
2017,8,31,2,1,0,3,1,20,0.0,71,15,Clear,1.0917993
2017,8,31,3,1,0,3,1,20,0.0,73,14,Clear,0.0
2017,8,31,5,4,0,3,1,20,0.0,71,12,Clear,1.2466193
2017,8,31,6,11,0,3,1,20,0.0,70,11,Sunny,5.142411
2017,8,31,7,24,0,3,1,22,0.0,64,12,Sunny,15.466284
2017,8,31,8,75,0,3,1,23,0.0,59,14,Sunny,28.213278
2017,8,31,9,55,0,3,1,25,0.0,54,15,Sunny,20.769629
2017,8,31,10,15,0,3,1,26,0.0,52,16,Sunny,10.091801
2017,8,31,11,20,0,3,1,26,0.0,50,16,Partly cloudy,13.253005
2017,8,31,12,25,0,3,1,27,0.0,47,16,Partly cloudy,15.522513
2017,8,31,13,19,0,3,1,27,0.0,49,18,Partly cloudy,17.701134
2017,8,31,14,31,0,3,1,26,0.1,51,20,Patchy rain possible,13.65869
2017,8,31,15,30,0,3,1,26,0.2,53,21,Patchy rain possible,13.851479
2017,8,31,16,30,0,3,1,25,0.1,53,19,Patchy rain possible,17.605862
2017,8,31,17,41,0,3,1,23,0.1,54,17,Patchy rain possible,46.296677
2017,8,31,18,41,0,3,1,22,0.2,54,15,Patchy rain possible,55.80441
2017,8,31,19,35,0,3,1,21,0.1,54,17,Patchy rain possible,40.13818
2017,8,31,20,20,0,3,1,20,0.0,54,20,Partly cloudy,23.100521
2017,8,31,21,12,0,3,1,20,0.0,55,22,Partly cloudy,11.206306
2017,8,31,22,12,0,3,1,19,0.0,55,22,Partly cloudy,6.874456
2017,8,31,23,7,0,3,1,18,0.0,56,23,Clear,4.466642
2017,9,1,0,1,0,4,1,17,0.0,57,23,Clear,1.8561604
2017,9,1,1,2,0,4,1,16,0.0,55,22,Clear,1.0509952
2017,9,1,2,2,0,4,1,16,0.0,53,21,Partly cloudy,0.8579872
2017,9,1,3,1,0,4,1,15,0.0,51,20,Partly cloudy,0.0
2017,9,1,6,12,0,4,1,14,0.0,50,13,Cloudy,3.0342503
2017,9,1,7,23,0,4,1,15,0.0,45,14,Cloudy,15.975085
2017,9,1,8,56,0,4,1,16,0.0,40,15,Partly cloudy,26.790627
2017,9,1,9,31,0,4,1,17,0.0,36,15,Partly cloudy,14.36204
2017,9,1,10,25,0,4,1,18,0.0,32,15,Partly cloudy,10.053856
2017,9,1,11,13,0,4,1,20,0.0,29,14,Sunny,13.920645
2017,9,1,12,16,0,4,1,22,0.0,26,13,Sunny,16.29448
2017,9,1,13,43,0,4,1,22,0.0,28,14,Sunny,17.304972
2017,9,1,14,39,0,4,1,22,0.0,30,14,Partly cloudy,22.165977
2017,9,1,15,23,0,4,1,22,0.0,32,15,Partly cloudy,26.156397
2017,9,1,16,28,0,4,1,21,0.0,34,14,Partly cloudy,30.500425
2017,9,1,17,30,0,4,1,21,0.0,37,13,Partly cloudy,62.71944
2017,9,1,18,35,0,4,1,20,0.0,39,12,Partly cloudy,56.05637
2017,9,1,19,23,0,4,1,19,0.0,41,11,Partly cloudy,33.971813
2017,9,1,20,20,0,4,1,19,0.0,43,11,Partly cloudy,15.058459
2017,9,1,21,7,0,4,1,18,0.0,46,11,Partly cloudy,9.592841
2017,9,1,22,12,0,4,1,18,0.0,46,12,Partly cloudy,6.156697
2017,9,1,23,3,0,4,1,18,0.0,47,13,Clear,1.963971
2017,9,2,2,2,0,5,0,16,0.0,50,15,Clear,0.0
2017,9,2,6,1,0,5,0,15,0.0,50,13,Sunny,0.98404974
2017,9,2,7,1,0,5,0,16,0.0,48,13,Sunny,2.1682642
2017,9,2,8,7,0,5,0,17,0.0,46,14,Sunny,6.534442
2017,9,2,9,14,0,5,0,18,0.0,43,14,Sunny,13.779165
2017,9,2,10,16,0,5,0,19,0.0,43,13,Sunny,22.21368
2017,9,2,11,27,0,5,0,20,0.0,42,12,Sunny,32.824448
2017,9,2,12,25,0,5,0,21,0.0,42,11,Sunny,37.1094
2017,9,2,13,38,0,5,0,21,0.0,45,14,Sunny,37.156754
2017,9,2,14,26,0,5,0,20,0.0,48,16,Cloudy,37.597797
2017,9,2,15,39,0,5,0,20,0.0,51,18,Cloudy,38.740246
2017,9,2,16,27,0,5,0,19,0.0,56,18,Cloudy,34.61939
2017,9,2,17,17,0,5,0,19,0.4,61,18,Light rain,13.633601
2017,9,2,18,10,0,5,0,18,0.5,66,18,Light rain,11.039191
2017,9,2,19,4,0,5,0,17,0.3,70,20,Light rain,8.003425
2017,9,3,2,1,0,6,0,18,0.3,87,23,Light rain,1.1901908
2017,9,3,6,1,0,6,0,19,0.8,91,18,Light rain,1.3041325
2017,9,3,8,3,0,6,0,19,0.4,89,12,Light rain,2.6137962
2017,9,3,9,1,0,6,0,18,0.5,88,9,Light rain,3.8088121
2017,9,3,10,4,0,6,0,18,0.3,85,10,Light rain,0.0
2017,9,3,11,6,0,6,0,19,0.6,82,11,Patchy light rain,8.555101
2017,9,3,12,9,0,6,0,19,0.8,79,12,Patchy light rain,8.635369
2017,9,3,13,11,0,6,0,20,0.4,75,13,Patchy light rain,11.941768
2017,9,3,14,17,0,6,0,20,0.0,71,14,Partly cloudy,35.814957
2017,9,3,15,32,0,6,0,21,0.0,66,15,Partly cloudy,38.482014
2017,9,3,16,18,0,6,0,21,0.0,68,15,Partly cloudy,38.558758
2017,9,3,17,36,0,6,0,21,0.0,69,14,Sunny,42.820667
2017,9,3,18,22,0,6,0,21,0.0,71,13,Clear,38.35975
2017,9,3,19,20,0,6,0,20,0.0,70,15,Clear,32.39451
2017,9,3,20,21,0,6,0,19,0.1,70,16,Patchy rain possible,18.31496
2017,9,3,21,16,0,6,0,19,0.2,69,18,Patchy rain possible,11.991698
2017,9,3,22,7,0,6,0,19,0.1,69,19,Patchy rain possible,8.695801
2017,9,3,23,8,0,6,0,18,0.1,69,20,Clear,3.2625816
2017,9,4,0,2,0,0,1,18,0.3,69,22,Clear,1.7174556
2017,9,4,1,2,0,0,1,18,0.1,71,21,Clear,0.0
2017,9,4,5,1,0,0,1,18,0.0,72,13,Clear,0.0
2017,9,4,7,1,0,0,1,21,0.0,65,11,Sunny,19.432428
2017,9,4,8,13,0,0,1,22,0.0,59,12,Sunny,32.122906
2017,9,4,9,14,0,0,1,24,0.0,53,13,Sunny,16.924984
2017,9,4,10,19,0,0,1,25,0.0,50,14,Sunny,10.917514
2017,9,4,11,39,0,0,1,26,0.0,46,16,Sunny,13.377536
2017,9,4,12,45,0,0,1,26,0.0,43,17,Sunny,14.010664
2017,9,4,13,67,0,0,1,26,0.0,43,18,Sunny,15.436422
2017,9,4,14,50,0,0,1,27,0.0,43,18,Sunny,21.780981
2017,9,4,15,50,0,0,1,27,0.0,43,19,Sunny,24.153791
2017,9,4,16,36,0,0,1,26,0.0,45,19,Sunny,25.795647
2017,9,4,17,50,0,0,1,25,0.0,48,18,Sunny,64.40316
2017,9,4,18,33,0,0,1,24,0.0,51,18,Clear,72.446495
2017,9,4,19,28,0,0,1,24,0.0,55,18,Clear,50.233017
2017,9,4,20,15,0,0,1,23,0.0,58,19,Clear,27.695286
2017,9,4,21,27,0,0,1,22,0.0,62,19,Clear,14.877814
2017,9,4,22,5,0,0,1,22,0.0,64,21,Clear,6.1147656
2017,9,4,23,1,0,0,1,22,0.0,66,22,Clear,2.943038
2017,9,5,5,3,0,1,1,22,0.1,69,15,Clear,1.8752813
2017,9,5,6,11,0,1,1,22,0.1,68,13,Sunny,5.526503
2017,9,5,7,38,0,1,1,24,0.1,65,13,Sunny,24.290253
2017,9,5,8,103,0,1,1,25,0.0,63,14,Partly cloudy,36.066456
2017,9,5,9,41,0,1,1,26,0.0,60,15,Partly cloudy,18.607286
2017,9,5,10,16,0,1,1,27,0.0,56,15,Partly cloudy,10.931195
2017,9,5,11,25,0,1,1,28,0.0,52,15,Partly cloudy,14.935144
2017,9,5,12,20,0,1,1,30,0.0,49,15,Partly cloudy,16.342066
2017,9,5,13,23,0,1,1,29,0.0,50,17,Partly cloudy,15.282958
2017,9,5,14,34,0,1,1,29,0.1,51,19,Patchy rain possible,19.249023
2017,9,5,15,23,0,1,1,29,0.1,53,21,Patchy rain possible,20.46292
2017,9,5,16,25,0,1,1,28,0.1,56,19,Patchy rain possible,21.629475
2017,9,5,17,37,0,1,1,27,0.2,59,17,Patchy rain possible,55.99716
2017,9,5,18,39,0,1,1,27,0.2,63,15,Patchy rain possible,65.28822
2017,9,5,19,59,0,1,1,25,0.1,66,13,Patchy rain possible,44.692474
2017,9,5,20,24,0,1,1,24,0.4,70,11,Light rain shower,21.989645
2017,9,5,21,15,0,1,1,23,0.6,74,9,Light rain shower,11.626644
2017,9,5,22,9,0,1,1,23,0.3,75,8,Light rain shower,5.595941
2017,9,5,23,9,0,1,1,23,0.8,77,6,Light rain shower,2.312383
2017,9,6,0,2,0,2,1,22,1.5,78,5,Light rain shower,1.6193774
2017,9,6,5,2,0,2,1,22,1.4,80,4,Moderate or heavy rain shower,0.0
2017,9,6,6,8,0,2,1,22,1.8,80,5,Moderate or heavy rain shower,2.4223027
2017,9,6,7,21,0,2,1,21,0.9,80,7,Moderate or heavy rain shower,14.556211
2017,9,6,8,21,0,2,1,21,2.0,80,9,Moderate or heavy rain shower,20.57675
2017,9,6,9,31,0,2,1,21,2.6,81,10,Moderate or heavy rain shower,9.439546
2017,9,6,10,8,0,2,1,22,1.3,77,11,Moderate or heavy rain shower,5.353446
2017,9,6,11,11,0,2,1,23,2.2,73,12,Moderate or heavy rain shower,5.4354143
2017,9,6,12,17,0,2,1,23,2.9,69,13,Moderate or heavy rain shower,6.3529525
2017,9,6,13,7,0,2,1,22,1.5,69,15,Moderate or heavy rain shower,6.361867
2017,9,6,14,11,0,2,1,20,0.7,70,16,Light rain shower,8.166749
2017,9,6,15,4,0,2,1,19,0.9,70,18,Light rain shower,12.490496
2017,9,6,16,14,0,2,1,19,0.4,71,16,Light rain shower,12.009643
2017,9,6,17,17,0,2,1,19,0.7,71,13,Light rain shower,46.978123
2017,9,6,18,23,0,2,1,19,1.0,71,11,Light rain shower,52.72295
2017,9,6,19,19,0,2,1,18,0.5,72,10,Light rain shower,35.038025
2017,9,6,20,13,0,2,1,18,0.5,73,9,Light rain,6.210109
2017,9,7,1,3,0,3,1,17,0.8,73,8,Patchy light rain,0.0
2017,9,7,5,1,0,3,1,17,0.0,74,13,Clear,0.0
2017,9,7,6,16,0,3,1,17,0.0,72,11,Sunny,4.5048795
2017,9,7,7,27,0,3,1,18,0.0,66,12,Sunny,18.225914
2017,9,7,8,103,0,3,1,20,0.0,60,14,Sunny,31.456427
2017,9,7,9,76,0,3,1,21,0.0,55,15,Sunny,17.101528
2017,9,7,10,21,0,3,1,22,0.0,50,15,Sunny,10.178439
2017,9,7,11,18,0,3,1,23,0.0,45,14,Partly cloudy,12.953205
2017,9,7,12,21,0,3,1,24,0.0,40,14,Partly cloudy,14.094941
2017,9,7,13,23,0,3,1,23,0.0,42,17,Partly cloudy,13.346865
2017,9,7,14,24,0,3,1,23,0.0,43,20,Sunny,16.862394
2017,9,7,15,20,0,3,1,23,0.0,45,23,Sunny,21.233452
2017,9,7,16,28,0,3,1,22,0.0,46,21,Sunny,23.040571
2017,9,7,17,48,0,3,1,21,0.0,48,20,Sunny,59.09081
2017,9,7,18,35,0,3,1,20,0.0,50,18,Clear,65.70691
2017,9,7,19,37,0,3,1,20,0.0,51,17,Clear,44.063583
2017,9,7,20,13,0,3,1,20,0.0,52,17,Clear,22.922644
2017,9,7,21,10,0,3,1,19,0.0,53,16,Clear,10.723751
2017,9,7,22,10,0,3,1,19,0.0,54,16,Clear,5.596595
2017,9,7,23,5,0,3,1,18,0.0,56,15,Clear,2.204281
2017,9,8,0,7,0,4,1,18,0.0,57,15,Clear,1.8918655
2017,9,8,1,3,0,4,1,18,0.0,58,15,Clear,1.0654881
2017,9,8,2,1,0,4,1,17,0.0,58,15,Clear,0.0
2017,9,8,3,1,0,4,1,17,0.0,59,15,Clear,0.78904384
2017,9,8,5,2,0,4,1,17,0.0,60,15,Clear,1.5800799
2017,9,8,6,18,0,4,1,17,0.0,60,14,Sunny,3.3235679
2017,9,8,7,37,0,4,1,18,0.0,56,16,Sunny,17.892181
2017,9,8,8,72,0,4,1,19,0.0,51,17,Sunny,29.73814
2017,9,8,9,50,0,4,1,20,0.0,47,18,Sunny,16.573862
2017,9,8,10,22,0,4,1,21,0.0,45,17,Sunny,12.388278
2017,9,8,11,18,0,4,1,22,0.0,43,16,Sunny,14.579745
2017,9,8,12,26,0,4,1,23,0.0,41,15,Sunny,15.391959
2017,9,8,13,24,0,4,1,23,0.0,43,15,Sunny,17.190754
2017,9,8,14,26,0,4,1,22,0.0,45,15,Partly cloudy,20.762096
2017,9,8,15,40,0,4,1,22,0.0,47,15,Partly cloudy,24.64086
2017,9,8,16,37,0,4,1,21,0.0,49,15,Partly cloudy,29.142962
2017,9,8,17,57,0,4,1,21,0.0,52,15,Sunny,63.215183
2017,9,8,18,46,0,4,1,20,0.0,54,14,Clear,57.039593
2017,9,8,19,46,0,4,1,19,0.0,56,15,Clear,32.520607
2017,9,8,20,16,0,4,1,18,0.0,59,16,Clear,14.57762
2017,9,8,21,9,0,4,1,17,0.0,61,16,Clear,8.170371
2017,9,8,22,8,0,4,1,17,0.0,63,16,Clear,5.8011866
2017,9,8,23,4,0,4,1,16,0.0,64,16,Clear,0.0
2017,9,9,1,1,0,5,0,16,0.0,66,14,Clear,1.6181085
2017,9,9,4,1,0,5,0,16,0.0,66,12,Clear,0.0
2017,9,9,5,1,0,5,0,16,0.0,64,12,Clear,1.3473865
2017,9,9,6,6,0,5,0,16,0.0,63,13,Sunny,1.0915092
2017,9,9,7,5,0,5,0,17,0.0,57,13,Sunny,2.4491303
2017,9,9,8,18,0,5,0,18,0.0,51,13,Sunny,6.9492607
2017,9,9,9,22,0,5,0,19,0.0,45,14,Sunny,14.229296
2017,9,9,10,28,0,5,0,20,0.0,42,13,Sunny,23.053331
2017,9,9,11,44,0,5,0,22,0.0,39,12,Sunny,34.901447
2017,9,9,12,51,0,5,0,23,0.0,36,12,Sunny,39.504894
2017,9,9,13,35,0,5,0,23,0.0,38,13,Sunny,40.255978
2017,9,9,14,56,0,5,0,22,0.0,40,14,Sunny,46.410458
2017,9,9,15,44,0,5,0,22,0.0,43,14,Sunny,46.192955
2017,9,9,16,38,0,5,0,21,0.0,45,15,Sunny,44.698025
2017,9,9,17,56,0,5,0,21,0.0,48,15,Sunny,47.672455
2017,9,9,18,28,0,5,0,20,0.0,51,15,Clear,40.38278
2017,9,9,19,25,0,5,0,19,0.0,54,15,Clear,30.938925
2017,9,9,20,11,0,5,0,18,0.0,58,16,Clear,17.87947
2017,9,9,21,7,0,5,0,17,0.0,61,16,Clear,10.257861
2017,9,9,22,6,0,5,0,16,0.0,63,18,Clear,5.745516
2017,9,9,23,15,0,5,0,16,0.0,65,19,Clear,4.6459064
2017,9,10,0,5,1,6,0,16,0.0,67,21,Clear,0.0
2017,9,10,2,1,1,6,0,15,0.0,70,18,Clear,3.0877762
2017,9,10,4,2,1,6,0,15,0.0,70,16,Clear,1.7945453
2017,9,10,7,4,1,6,0,16,0.0,62,16,Sunny,1.6315185
2017,9,10,8,6,1,6,0,18,0.0,56,16,Sunny,3.6287744
2017,9,10,9,24,1,6,0,19,0.0,50,17,Sunny,10.11087
2017,9,10,10,17,1,6,0,21,0.0,47,15,Sunny,14.498891
2017,9,10,11,38,1,6,0,22,0.0,44,14,Sunny,29.74847
2017,9,10,12,63,1,6,0,24,0.0,41,13,Sunny,33.62754
2017,9,10,13,22,1,6,0,24,0.0,42,12,Sunny,33.217785
2017,9,10,14,41,1,6,0,24,0.0,43,11,Sunny,40.55162
2017,9,10,15,47,1,6,0,24,0.0,44,10,Sunny,42.22806
2017,9,10,16,54,1,6,0,24,0.0,46,8,Sunny,44.647892
2017,9,10,17,75,1,6,0,24,0.0,49,7,Sunny,46.728027
2017,9,10,18,46,1,6,0,24,0.0,51,5,Clear,36.80201
2017,9,10,19,28,1,6,0,24,0.0,52,6,Clear,32.095646
2017,9,10,20,16,1,6,0,23,0.0,52,7,Clear,19.871935
2017,9,10,21,14,1,6,0,22,0.0,53,7,Clear,11.922282
2017,9,10,22,7,1,6,0,21,0.0,54,10,Clear,7.772622
2017,9,10,23,1,1,6,0,20,0.0,55,12,Clear,3.3879483
2017,9,11,0,5,0,0,1,19,0.0,57,15,Clear,1.9658884
2017,9,11,6,16,0,0,1,17,0.0,54,8,Sunny,2.8892329
2017,9,11,7,49,0,0,1,19,0.0,49,8,Sunny,18.964834
2017,9,11,8,113,0,0,1,21,0.0,44,8,Sunny,32.225513
2017,9,11,9,71,0,0,1,22,0.0,38,8,Sunny,16.247667
2017,9,11,10,26,0,0,1,24,0.0,39,6,Sunny,12.110267
2017,9,11,11,20,0,0,1,26,0.0,39,5,Sunny,15.485891
